역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
210,뚝섬,승차,5904618,462794,412082,523020,522617,532991,498390,485209,458894,453672,544393,505022,505534
210,뚝섬,하차,6043865,474007,420183,534934,536843,548356,513391,497657,472780,465279,546209,516762,517464
211,성수,승차,7853495,652836,571814,695561,680336,643185,649313,647917,604397,586058,692829,698711,730538
211,성수,하차,8717862,719104,633480,774481,755923,713678,716430,718397,667872,650181,773360,779074,815882
212,건대입구(2),승차,15819941,1307187,1158194,1420893,1379905,1424903,1307368,1294000,1224223,1191822,1388701,1340206,1382539
212,건대입구(2),하차,17583917,1452944,1294020,1566558,1512656,1574403,1451282,1451872,1378438,1334405,1533168,1482308,1551863
213,구의,승차,8996717,747700,666980,806823,789281,764761,754049,750884,700292,676208,789186,761536,789017
213,구의,하차,8907247,746024,661883,804710,785504,754959,744275,739811,692224,667551,777395,751748,781163
214,강변,승차,21099683,1747411,1623425,1826799,1767508,1889157,1721649,1763540,1804578,1635421,1836141,1715268,1768786
214,강변,하차,20853369,1717089,1616980,1766199,1718747,1867026,1697590,1786224,1792984,1627280,1812007,1701833,1749410
215,잠실나루,승차,7093567,584905,517165,621632,615184,613719,605504,606857,565785,534220,619161,594554,614881
215,잠실나루,하차,6667957,549865,482984,583354,579810,578152,570389,568701,532708,504009,582902,558677,576406
216,잠실(2),승차,28558595,2495288,2212017,2438141,2408753,2487999,2274572,2368904,2331476,2084621,2486611,2324000,2646213
216,잠실(2),하차,25661128,2247527,1976799,2180081,2156460,2224948,2029890,2122807,2103051,1877716,2240337,2094627,2406885
217,잠실새내,승차,9857060,839320,736002,885234,854609,857374,824544,829158,775290,728939,834260,819432,872898
217,잠실새내,하차,9301200,805291,699859,829638,798884,797819,777852,786636,737205,685827,780054,769080,833055
218,종합운동장,승차,6042351,402923,370729,494591,544175,689852,543950,514020,508361,525969,529670,462379,455732
218,종합운동장,하차,6602064,433760,397423,534612,608320,780126,596877,548902,542310,578270,578142,501589,501733
219,삼성,승차,25499832,2225349,1913921,2265617,2127257,2157073,2167491,2204487,2112683,1856306,2049241,1955156,2465251
219,삼성,하차,26728314,2300809,1990632,2364529,2232772,2280629,2312483,2312796,2195509,1953423,2159151,2048611,2576970
220,선릉,승차,22739665,1960576,1698711,2024560,1961374,1829652,1912725,1995952,1824307,1631661,1907421,1940835,2051891
220,선릉,하차,21544563,1846559,1609777,1921266,1864174,1738131,1811502,1890482,1717893,1544199,1811773,1848113,1940694
221,역삼,승차,17397197,1535200,1323901,1570201,1521598,1373088,1422953,1447701,1362123,1247545,1464923,1499701,1628263
221,역삼,하차,19184187,1644358,1442080,1722703,1672585,1526979,1588829,1617872,1510740,1383876,1636043,1662223,1775899
222,강남,승차,36163296,3288070,2823395,3184996,3047915,2964897,2977466,3317702,3053652,2552045,2898251,2879939,3174968
222,강남,하차,38129933,3454973,3004634,3338796,3189315,3135218,3118825,3500943,3212235,2691643,3060875,3038930,3383546
223,교대(2),승차,15210577,1254724,1089520,1358735,1323632,1267320,1297993,1311425,1229592,1145690,1308251,1279352,1344343
223,교대(2),하차,17158090,1394687,1217878,1552853,1513428,1438785,1455830,1460012,1374623,1289053,1480337,1455253,1525351
224,서초,승차,6777215,558660,491310,602532,587321,553382,570057,571893,543388,507148,581927,584172,625425
224,서초,하차,7226131,591410,525035,643370,628624,589739,609157,616762,584550,533099,619522,621123,663740
225,방배,승차,7900720,621957,540777,754706,726044,698357,659281,611663,597275,607926,699708,691115,691911
225,방배,하차,8083996,628286,551556,772979,746526,717556,676948,622340,610028,625729,717123,708484,706441
226,사당(2),승차,15997757,1290278,1143326,1462730,1424941,1392087,1353260,1320416,1236730,1209585,1398736,1354461,1411207
226,사당(2),하차,17195453,1389041,1225031,1558256,1515561,1495173,1433586,1413054,1343819,1284534,1517680,1465971,1553747
227,낙성대,승차,11295423,921557,812010,1000445,981573,970759,938060,950736,895773,872377,996129,963218,992786
227,낙성대,하차,10813541,884267,773354,972975,942612,932424,896483,899003,856858,835811,950441,926227,943086
228,서울대입구,승차,19638325,1592779,1412972,1764385,1705872,1710752,1636362,1668060,1561755,1501167,1707361,1666895,1709965
228,서울대입구,하차,19182138,1565725,1377719,1724582,1668814,1681732,1599406,1624720,1535439,1461965,1668859,1620426,1652751
229,봉천,승차,8887409,724424,648122,784096,771729,760994,743399,754257,713783,677676,774150,754317,780462
229,봉천,하차,7965614,657365,583449,708229,692394,679066,663038,673032,639630,603651,689543,673717,702500
230,신림,승차,27622907,2279953,2023012,2429838,2364736,2370538,2289306,2331765,2224915,2105258,2409348,2335139,2459099
230,신림,하차,26578268,2208673,1950982,2346738,2269866,2268015,2199192,2240329,2148174,2015894,2305671,2242142,2382592
231,신대방,승차,8698018,705430,636291,759688,752763,755787,729340,738243,698069,669140,761476,734490,757301
231,신대방,하차,8537814,691503,623827,747857,740763,742103,715827,723448,685548,656313,748199,721950,740476
232,구로디지털단지,승차,21337161,1762103,1558980,1863126,1836243,1784501,1776762,1799392,1704203,1617468,1852767,1841432,1940184
232,구로디지털단지,하차,21597740,1782177,1582900,1898526,1862377,1799924,1799167,1826260,1728562,1629036,1872945,1859039,1956827
233,대림(2),승차,11605600,942188,840917,1016143,1003719,999927,976239,975764,925260,895052,1021815,986641,1021935
233,대림(2),하차,11857841,960066,857023,1038337,1025921,1021550,996555,997564,947859,913851,1041546,1009448,1048121
234,신도림,승차,19832152,1608342,1428880,1743814,1705105,1699699,1640784,1649572,1594228,1524353,1756606,1708139,1772630
234,신도림,하차,19502750,1584012,1392791,1710414,1671944,1676871,1610390,1612961,1570376,1507018,1734209,1681853,1749911
235,문래,승차,6948191,588881,517871,613187,603524,579549,579909,583266,552550,514973,593285,589731,631465
235,문래,하차,6999566,593399,518815,615812,606177,581424,582059,588870,559008,521401,598908,595240,638453
236,영등포구청(2),승차,7710064,652060,568724,695312,675741,648601,634613,636812,602372,572532,670875,656757,695665
236,영등포구청(2),하차,7629693,644812,564418,690148,671857,644889,628421,627515,595640,565017,662486,647705,686785
237,당산,승차,9754645,772125,698947,864167,884092,860955,825695,811116,760306,739374,868954,827149,841765
237,당산,하차,10124256,797950,717362,889114,920641,888599,859006,840164,788990,769744,905007,866592,881087
238,합정(2),승차,9041231,734793,657450,791598,780107,770665,750006,753018,717751,688674,801773,786589,808807
238,합정(2),하차,8740633,708991,633285,764639,753494,747130,723029,722173,688325,668405,780097,765105,785960
239,홍대입구,승차,20125614,1664907,1467328,1757683,1694465,1764461,1629487,1670886,1618971,1516678,1752820,1716184,1871744
239,홍대입구,하차,21320367,1752393,1562838,1821215,1770404,1864189,1726131,1799872,1739087,1618984,1858760,1799832,2006662
240,신촌,승차,20057706,1704897,1492423,1853641,1713190,1771852,1600327,1674483,1594929,1533433,1716514,1668509,1733508
240,신촌,하차,21113846,1806843,1588989,1925759,1792474,1853848,1685132,1769026,1684497,1610042,1806043,1750307,1840886
241,이대,승차,8831559,676836,637583,851403,799575,822711,714571,688033,637129,692533,797945,765643,747597
241,이대,하차,9078899,678005,645489,880750,823146,852788,732016,699043,651976,721635,827619,797168,769264
242,아현,승차,4064723,335686,304719,386387,377166,369999,350087,332330,304001,308312,342873,331078,322085
242,아현,하차,3781263,312006,280854,368232,356241,344842,324463,306030,280911,283414,318427,308061,297782
243,충정로(2),승차,4313499,351100,319096,392161,380748,363392,361201,360782,338248,326246,375141,365846,379538
243,충정로(2),하차,4604770,372053,335539,421006,409524,389307,386289,383660,356182,350475,404149,393714,402872
244,용답,승차,982953,76616,68627,86859,83476,84295,85383,85625,80647,77634,86593,83212,83986
244,용답,하차,1013861,77505,69022,91748,87836,87362,88312,86016,82067,80826,89833,86750,86584
245,신답,승차,577854,46673,42349,51896,50545,51995,48897,48509,45470,44073,51545,47514,48388
245,신답,하차,660572,53758,48255,59503,57337,58360,55075,55224,52221,50317,58823,55205,56494
246,신설동(2),승차,1424575,130641,108347,136195,130387,122269,115566,116468,108265,98668,120044,115209,122516
246,신설동(2),하차,1429916,130632,109699,136040,129052,121921,115555,117634,109040,100897,120043,115780,123623
247,도림천,승차,277490,21519,18271,24617,23379,22331,22015,23071,22207,22180,25697,25527,26676
247,도림천,하차,331014,25816,22344,29170,28512,26876,27087,27923,26171,26058,30312,29745,31000
248,양천구청,승차,3002679,256754,223973,267983,262606,260876,248002,248314,233515,226170,261368,250421,262697
248,양천구청,하차,3141107,263470,231154,279474,274303,270553,260351,259697,246897,239477,275124,264631,275976
249,신정네거리,승차,4531860,389741,343563,411559,399786,399064,375475,369533,352624,342651,385817,372006,390041
249,신정네거리,하차,4499680,386651,340627,409387,397016,394478,373181,366758,351494,336718,381851,371022,390497
250,용두,승차,785291,64548,58319,71279,68389,68883,67014,67136,62661,60045,66665,63545,66807
250,용두,하차,882410,73194,66254,80443,77553,77353,74786,74487,70268,67428,74075,71704,74865
309,지축,승차,968944,84985,77293,92636,92645,97007,87565,87071,77777,71115,75558,64231,61061
309,지축,하차,1065767,91864,83753,101997,102034,103634,95858,94646,84703,78212,83721,74001,71344
310,구파발,승차,4706409,299656,285994,375139,396942,414077,383321,387692,385315,388856,482881,453853,452683
310,구파발,하차,3477722,220877,209839,273733,287248,304386,283232,284779,290189,293086,368769,333899,327685
311,연신내(3),승차,14263899,1158955,1040157,1266476,1236619,1240479,1182268,1197468,1121073,1102940,1262471,1211886,1243107
311,연신내(3),하차,12940595,1050261,936389,1142859,1115923,1125898,1066772,1081410,1022409,998646,1144314,1106127,1149587
312,불광(3),승차,6862771,556105,497203,603952,582961,591054,564298,575032,533368,534843,628463,597000,598492
312,불광(3),하차,7345096,600082,532289,642455,624017,638219,605939,617005,576376,573468,675991,632795,626460
313,녹번,승차,6467984,531740,478486,574112,565200,559042,545537,543874,509151,496137,567410,547070,550225
313,녹번,하차,5145002,432337,387199,459185,449973,444553,432471,428107,407041,390460,445849,429767,438060
314,홍제,승차,8139314,670912,595101,736048,716572,719199,684573,671012,631933,621721,711806,685960,694477
314,홍제,하차,7681853,634042,557761,700090,680937,679509,646419,626392,594961,585480,669469,648236,658557
315,무악재,승차,1722319,147368,128965,152079,147337,147486,142891,144170,136623,131996,149546,145441,148417
315,무악재,하차,1686487,138999,124165,148771,145105,143706,141745,141842,134690,130785,147632,143516,145531
316,독립문,승차,2938593,238065,209979,258064,250948,260881,247609,245691,237567,225905,258995,248618,256271
316,독립문,하차,3203633,253088,224738,282051,275648,283353,270691,264775,251467,248554,288097,279782,281389
317,경복궁,승차,7835095,591701,536018,715881,713354,704334,648876,614837,626575,607807,718520,694736,662456
317,경복궁,하차,8332069,620991,560126,750993,753538,755099,682034,648820,660295,652759,785163,763074,699177
318,안국,승차,8833543,689757,615346,774308,759650,774604,727796,737836,723634,672089,817368,775216,765939
318,안국,하차,10091022,779436,699527,874452,860561,902048,829378,840999,817160,770381,954170,893600,869310
319,종로3가(3),승차,3378120,295123,260106,305873,293759,274283,276397,296290,272441,249216,281467,276702,296463
319,종로3가(3),하차,3886848,330470,296788,346138,334091,320908,321783,343581,315991,290513,331979,320474,334132
320,을지로3가(3),승차,3224748,272775,241595,289392,281674,263473,265380,269890,254704,237381,272162,279675,296647
320,을지로3가(3),하차,3564275,300624,267230,320129,312110,293665,297062,299898,277368,259598,301684,312248,322659
322,동대입구,승차,4646917,328592,292902,429295,429575,431770,384930,347316,334196,374937,446981,428630,417793
322,동대입구,하차,5301916,359753,325522,502241,502890,510496,437766,380810,365459,431911,516144,496125,472799
323,약수(3),승차,5361065,437163,391997,479187,464137,460484,451405,453969,420959,409713,464645,455782,471624
323,약수(3),하차,5120524,416531,369940,455213,443452,440320,431498,433251,405069,391569,444897,438383,450401
324,금호,승차,3626928,301136,269592,322631,314236,314326,303928,303308,286000,277844,313166,305416,315345
324,금호,하차,3236099,270095,241446,288573,280043,277595,269666,268489,256070,246586,279732,274591,283213
325,옥수,승차,3449381,277643,249591,301803,298423,305375,293637,292627,273294,266255,302939,290953,296841
325,옥수,하차,3347790,268913,239654,292140,287887,293626,284964,283809,268410,259420,294358,284955,289654
326,압구정,승차,15276687,1325880,1129926,1316697,1265683,1260105,1287791,1335263,1251780,1133956,1297942,1278884,1392780
326,압구정,하차,17446939,1513457,1302634,1489184,1450522,1445720,1464006,1526082,1427740,1300498,1480212,1458289,1588595
327,신사,승차,9433727,774920,665838,808628,785161,781792,781669,797638,757913,699133,843072,832753,905210
327,신사,하차,10570921,859963,748300,902341,879643,879071,873220,894996,849641,788279,945672,931664,1018131
328,잠원,승차,2432093,210221,177127,217194,211077,207317,204229,204044,189990,182926,208744,204326,214898
328,잠원,하차,2312482,198444,168084,205155,201664,195843,194171,195364,182859,174141,200208,195005,201544
329,고속터미널(3),승차,20393630,1774260,1636972,1746683,1656148,1809765,1666196,1700110,1695714,1541704,1684284,1643205,1838589
329,고속터미널(3),하차,21905584,1833046,1754632,1818752,1757305,1959608,1790371,1858495,1822598,1687972,1848302,1788614,1985889
330,교대(3),승차,5405973,424000,371732,495420,485058,456970,469072,460205,432126,411589,471353,458237,470211
330,교대(3),하차,4000369,308720,269771,368916,362414,341997,351285,337048,317816,307952,351417,340049,342984
331,남부터미널,승차,12719909,1077812,966322,1113050,1053916,1076461,1025396,1058787,1061265,955925,1092062,1090302,1148611
331,남부터미널,하차,13285985,1106566,1009335,1164301,1102566,1120101,1068924,1117525,1097643,1004090,1144080,1150788,1200066
332,양재,승차,16117241,1317425,1150904,1455918,1450447,1386834,1353234,1316331,1228138,1182541,1420316,1402973,1452180
332,양재,하차,17844268,1448164,1273185,1583669,1589822,1537635,1510450,1486007,1377536,1311715,1574949,1544409,1606727
333,매봉,승차,4487598,374475,327774,402667,387931,365365,374839,378504,353103,330157,384638,393365,414780
333,매봉,하차,4155611,346649,302212,370606,358029,337443,349121,354155,327849,301986,355186,365391,386984
334,도곡,승차,3619847,288547,253901,327380,318924,311024,306944,303621,277844,271643,315045,317822,327152
334,도곡,하차,3275664,264696,231656,293412,285649,277871,274942,273626,252986,244184,287280,289794,299568
335,대치,승차,4712616,402744,342385,419147,393181,400334,391737,414227,386378,361064,396104,397099,408216
335,대치,하차,4340690,373559,315799,387221,361308,368079,358634,380967,356551,331265,365400,366928,374979
336,학여울,승차,1093328,108532,86557,98269,77461,103731,70154,91592,73722,83677,106663,90571,102399
336,학여울,하차,1102315,107584,86862,99692,77542,105286,70195,91953,73957,83966,109070,92567,103641
337,대청,승차,4262332,325752,294156,379919,370336,362142,367500,360744,334633,332497,376039,375916,382698
337,대청,하차,3780722,292436,261693,340016,331029,323449,327427,319094,297487,291803,331619,330135,334534
338,일원,승차,3483228,280159,246900,312979,302150,295118,295759,295321,276241,265165,302200,300456,310780
338,일원,하차,3564628,288802,250871,317097,306232,300343,303287,304607,289707,272904,307767,305195,317816
339,수서,승차,3911767,409225,333521,336981,328948,317026,313724,315255,293032,286161,323506,322973,331415
339,수서,하차,3925672,389270,316141,336519,331127,319748,319598,320155,300386,293540,330090,331028,338070
340,가락시장(3),승차,2269374,0,62494,209644,209895,212382,217571,221754,210617,205893,234062,234355,250707
340,가락시장(3),하차,2028708,0,54370,183104,186785,189255,194359,197619,189612,185833,211657,211879,224235
341,경찰병원,승차,1752570,0,41387,151923,160828,160616,166831,174122,169241,160516,183734,185506,197866
341,경찰병원,하차,1720398,0,41598,149481,157274,157121,164366,170878,167868,158107,179892,180808,193005
342,오금(3),승차,1553046,0,38620,138098,143917,144467,146205,151043,146903,142267,165659,163637,172230
342,오금(3),하차,1399317,0,38474,125973,129101,129972,132106,135024,131847,127873,148798,147125,153024
409,당고개,승차,4801763,373598,343918,417923,418056,427149,408355,414585,390413,377673,424821,401873,403399
409,당고개,하차,4463389,350701,320895,389357,387829,398628,379392,386262,365687,348736,392472,371851,371579
410,상계,승차,8674782,699771,633146,769823,757096,760425,725250,722661,677511,667812,761712,740912,758663
410,상계,하차,7727966,625393,566692,689628,675485,673911,646132,640901,603324,595360,678221,659784,673135
411,노원(4),승차,8982613,741755,672410,787222,766457,790816,744989,757179,717831,694380,781582,748101,779891
411,노원(4),하차,10149811,842435,762694,891329,867718,890214,844631,856666,809101,781019,877384,845129,881491
412,창동,승차,12197171,992125,888326,1080198,1060624,1074921,1016170,1019762,952373,952265,1068629,1034002,1057776
412,창동,하차,13124027,1065669,952370,1170233,1144203,1152161,1089299,1087171,1025679,1031215,1150282,1117443,1138302
413,쌍문,승차,12748507,1053907,936327,1115813,1088610,1096022,1059500,1061963,1006956,984582,1121363,1090036,1133428
413,쌍문,하차,10742964,899010,795380,953080,923330,921351,891712,890153,846012,824820,936777,913495,947844
414,수유,승차,16782174,1349140,1212616,1490223,1465226,1479151,1393715,1372573,1306347,1308727,1500921,1441642,1461893
414,수유,하차,16298710,1308249,1171239,1446628,1420194,1426841,1348572,1328097,1270027,1282655,1466244,1407852,1422112
415,미아,승차,7107725,563238,509918,632653,624583,631476,593621,585471,546032,547109,638975,613971,620678
415,미아,하차,6382802,510228,457574,572041,563793,567100,534274,522234,488415,486971,572435,552050,555687
416,미아사거리,승차,13699460,1122740,1009328,1200520,1180283,1193562,1138240,1138388,1070312,1057251,1206405,1164306,1218125
416,미아사거리,하차,12898794,1076670,959588,1136620,1114918,1115942,1067964,1065044,1007433,983187,1123841,1093718,1153869
417,길음,승차,9627093,723971,647652,883355,852081,843562,785780,758419,726172,762477,893785,872894,876945
417,길음,하차,9509236,696619,622506,877729,844243,842037,776906,729306,703913,766668,899359,883703,866247
418,성신여대입구,승차,10207998,769599,694590,960347,914779,925262,850754,791212,761088,811005,924867,900425,904070
418,성신여대입구,하차,9172861,697089,629147,874371,827459,825102,762472,712069,689819,726964,823212,798095,807062
419,한성대입구,승차,6315615,469163,420215,614249,591402,585481,533023,485376,451626,493323,581849,550768,539140
419,한성대입구,하차,6131499,452662,405854,606063,579924,576748,516493,462705,431373,476261,568724,534568,520124
420,혜화,승차,15196221,1262617,1068052,1329048,1267549,1337223,1212126,1224714,1221725,1140642,1332611,1330443,1469471
420,혜화,하차,16436476,1358413,1159049,1424842,1363257,1447398,1315717,1333848,1328833,1240619,1442949,1433495,1588056
421,동대문(4),승차,9604767,790279,696898,832136,815632,850603,789653,819541,728970,712726,864179,829883,874267
421,동대문(4),하차,9477410,765969,675141,823194,811952,833730,785457,813860,711667,707332,852378,834339,862391
422,동대문역사문화공원(4),승차,7602261,648134,598445,669976,648680,671306,613266,632912,587037,567309,666193,626670,672333
422,동대문역사문화공원(4),하차,7480477,617187,571146,642314,641113,667823,611769,633542,580582,560926,662371,625924,665780
423,충무로(4),승차,12501142,979773,890393,1145915,1123120,1075753,1050171,1004628,941201,957920,1104246,1100852,1127170
423,충무로(4),하차,13086520,1035052,943289,1177024,1164738,1121571,1104339,1073002,1003395,999666,1147713,1139936,1176795
424,명동,승차,15268887,1253951,1206705,1355071,1271562,1338838,1204604,1221493,1222427,1183724,1315692,1265210,1429610
424,명동,하차,16958844,1379979,1331096,1489561,1398520,1504511,1335930,1367366,1361805,1317549,1469875,1408622,1594030
425,회현,승차,11659211,938560,839801,1019765,1012429,1008967,1000387,1014132,917564,872337,1009315,987287,1038667
425,회현,하차,12375619,983030,888269,1075891,1073386,1075346,1064608,1079698,969717,928737,1082409,1056186,1098342
426,서울역(4),승차,3388661,245792,220152,267723,271363,276701,279356,282326,278478,272842,325797,324574,343557
426,서울역(4),하차,6907137,550043,502918,559239,548457,580309,537565,560072,566602,535328,631622,635811,699171
427,숙대입구,승차,6975049,543130,478576,668824,633871,632712,597282,532804,500176,542095,612601,623474,609504
427,숙대입구,하차,6963912,542084,481273,673421,636869,630195,587002,530188,496971,542384,614101,623961,605463
428,삼각지(4),승차,2146895,181546,157549,190146,184724,181043,176298,173928,167543,160648,193824,183745,195901
428,삼각지(4),하차,2633612,218305,189097,228764,222518,227009,220417,212648,202424,194876,245178,224431,247945
429,신용산,승차,5637637,499578,430188,497801,479719,472601,459779,464680,443964,417585,493057,475073,503612
429,신용산,하차,6098504,534770,468190,541505,520242,510575,496327,505302,478305,455723,527320,515492,544753
430,이촌,승차,3709579,311108,249349,304886,288678,322665,298056,311410,340614,264534,341478,314288,362513
430,이촌,하차,4084373,328777,267865,329407,314569,358547,331510,343665,370018,296404,397082,348786,397743
431,동작,승차,1025293,73870,73522,86226,94181,100953,112546,79854,72443,75616,98007,81322,76753
431,동작,하차,1045861,74190,73563,85376,96747,115463,101012,81940,74693,78303,101091,85067,78416
432,이수(총신대입구),승차,8739922,731912,645228,780205,763219,759446,728900,726840,682062,658180,761924,736864,765142
432,이수(총신대입구),하차,9924638,829961,732081,886974,869106,861927,827519,820226,766194,747904,867435,840802,874509
433,사당(4),승차,12034721,934742,850902,1079459,1057141,1051494,1003353,984421,955438,912938,1088153,1046308,1070372
433,사당(4),하차,9871647,747959,669212,894995,882189,881771,828636,781977,746274,765518,905455,877670,889991
434,남태령,승차,480244,39315,31692,39474,41872,42965,35212,34935,31451,35650,50296,48473,48909
434,남태령,하차,365182,28929,24858,34697,31912,32787,30674,30808,28749,28467,32009,30893,30399
2511,방화,승차,2699914,222199,197778,243078,237263,237484,229080,224733,210496,203999,233307,225799,234698
2511,방화,하차,2493302,205756,182138,225292,217941,218441,211711,207383,195144,188256,215475,209411,216354
2512,개화산,승차,2263401,185506,162099,198877,196593,191024,191018,188679,177922,176601,200967,196245,197870
2512,개화산,하차,1908991,158614,136531,168652,164900,161987,161420,160514,151019,146721,165198,165261,168174
2513,김포공항(5),승차,4226843,374797,324216,346754,344429,369853,339957,357658,370086,332192,364911,341711,360279
2513,김포공항(5),하차,4202460,380530,323484,345677,342681,367289,341149,361248,365984,326238,358269,335983,353928
2514,송정,승차,4971856,424996,380385,456504,443453,437605,412842,405569,382478,375053,429445,403542,419984
2514,송정,하차,4664888,402842,356843,424335,410372,410605,389616,384959,362548,351087,399391,378059,394231
2515,마곡,승차,208645,15378,13702,18009,19036,19076,18264,18183,16122,15891,18987,17908,18089
2515,마곡,하차,143576,11667,10265,12518,13006,13557,12630,12646,11731,10669,12601,11261,11025
2516,발산,승차,3904796,324771,281808,372570,352637,350584,327069,308328,293761,284246,336126,327524,345372
2516,발산,하차,3803549,318047,273286,364635,343702,341654,317938,297895,284714,274078,327630,317551,342419
2517,우장산,승차,5477664,445367,395081,498804,479161,475321,460502,454166,421089,419027,477742,468585,482819
2517,우장산,하차,5258620,433282,382875,483913,463701,454391,441041,431691,405337,400655,453518,448373,459843
2518,화곡,승차,10861117,915160,802734,967694,946297,932420,899614,896259,843731,831011,945848,920966,959383
2518,화곡,하차,9664085,825122,716187,865278,843475,827531,799172,792255,753222,731533,836969,818828,854513
2519,까치산(5),승차,10583192,883480,784765,951964,928816,918714,885302,879654,825509,802966,915874,887110,919038
2519,까치산(5),하차,9812487,821498,725980,881925,856000,847667,820127,812927,769297,745776,848161,825046,858083
2520,신정,승차,4697204,403167,355850,430435,424499,408868,397023,380697,349859,345460,398564,393978,408804
2520,신정,하차,3465524,309955,271216,326625,316932,299276,287907,280459,259825,252332,287229,280921,292847
2521,목동,승차,7344833,628047,541505,658620,636785,630007,603415,613115,578566,556323,640434,617182,640834
2521,목동,하차,7726729,657404,566719,685937,664666,660698,641166,639985,609901,586230,674015,656296,683712
2522,오목교,승차,10274915,912350,775874,906721,874340,896190,842786,854439,825642,771394,856618,833148,925413
2522,오목교,하차,10780488,947455,809584,948995,917022,945515,891540,903524,876014,811510,895023,874194,960112
2523,양평(5),승차,1971444,169870,146148,174402,172667,167826,167276,164707,153868,144286,167268,165416,177710
