역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
227,낙성대,하차,9333092,719042,722893,839424,798411,805841,779044,777219,761319,753109,800484,797800,778506
228,서울대입구,승차,16287591,1257622,1284053,1491990,1396551,1415760,1370186,1351876,1307942,1316448,1357110,1382762,1355291
228,서울대입구,하차,15892871,1250574,1257795,1452450,1354277,1372997,1336161,1328082,1282906,1270289,1329917,1340764,1316659
229,봉천,승차,8303631,647813,655126,736894,704392,710481,702979,695180,681570,665011,695226,707181,701778
229,봉천,하차,7732423,608335,613249,686609,655084,661165,648607,645550,637407,614484,648860,660273,652800
230,신림,승차,19494886,1568950,1563865,1754146,1677846,1699694,1660445,1631002,1560665,1527572,1597815,1622325,1630561
230,신림,하차,18715552,1520839,1514777,1694262,1614893,1641671,1602015,1560251,1475860,1443587,1534231,1549914,1563252
231,신대방,승차,8992598,694637,698342,798636,769900,779537,760840,749668,734039,729515,763045,761897,752542
231,신대방,하차,8681001,672623,674635,774696,745509,750882,729355,723266,709316,700136,739507,737163,723913
232,구로디지털단지,승차,19521129,1557470,1575943,1745903,1644329,1658100,1647941,1631976,1600757,1550040,1615761,1663139,1629770
232,구로디지털단지,하차,19305090,1550816,1568456,1732133,1622678,1634750,1627777,1611256,1587811,1527249,1596005,1642341,1603818
233,대림(2),승차,8532521,662125,669478,760159,730428,738130,721896,709726,680891,685438,729659,723126,721465
233,대림(2),하차,8731945,679240,683446,777910,748230,752953,737096,726232,696435,704298,746744,740787,738574
234,신도림,승차,17452759,1349626,1393799,1542236,1470942,1483820,1464727,1446903,1417831,1405877,1468591,1502394,1506013
234,신도림,하차,17217807,1332254,1376080,1526266,1455907,1460129,1444640,1422420,1391189,1389111,1452259,1479207,1488345
235,문래,승차,7362652,564964,590222,652463,612234,616166,614757,614322,607543,591988,611868,648291,637834
235,문래,하차,7598112,581182,608846,674633,632087,638066,638242,634445,625740,611805,631048,664986,657032
236,영등포구청(2),승차,7272148,570026,585910,647003,611027,616946,614768,602843,590620,577534,598133,635007,622331
236,영등포구청(2),하차,7483555,585440,602167,668202,629637,635819,631644,617627,604653,594413,619191,652945,641817
237,당산,승차,6321489,472820,498937,586117,555587,558083,542743,514740,498447,505488,536247,536094,516186
237,당산,하차,7303650,546514,577922,675241,639554,643914,625745,592907,576331,584937,619109,626019,595457
238,합정(2),승차,11608923,893969,932478,1010670,982312,983896,968254,983231,953842,923893,978418,986232,1011728
238,합정(2),하차,12685593,972873,1022388,1103342,1081167,1077341,1058641,1072318,1040822,1009825,1067353,1071973,1107550
239,홍대입구,승차,24749331,1884730,1916204,2135089,2039130,2098691,2028941,2102074,2033004,1971270,2131040,2120609,2288549
239,홍대입구,하차,26626154,1994612,2041243,2271724,2178436,2249499,2195259,2261768,2201447,2146954,2320636,2281032,2483544
240,신촌,승차,13564396,987515,1019518,1239586,1149178,1208016,1138395,1109304,1064666,1148464,1142797,1191177,1165780
240,신촌,하차,13763946,1004158,1034127,1250017,1168708,1177812,1157766,1131073,1090185,1168147,1168643,1218437,1194873
241,이대,승차,5687613,371557,390380,563012,519567,537569,474097,431167,414350,489080,495882,525259,475693
241,이대,하차,6157474,396987,417945,610257,559322,584830,510922,464771,445186,529647,545759,576618,515230
242,아현,승차,3785815,280363,285159,342010,322017,332117,321528,312379,305050,314451,321983,328868,319890
242,아현,하차,3539443,265242,267999,322908,302603,311774,298535,290906,283224,291479,299039,307113,298621
243,충정로(2),승차,3418642,259193,269094,303144,284582,290213,286871,287101,280488,276970,286313,302347,292326
243,충정로(2),하차,3611498,274069,285596,323265,302497,305779,301829,299974,293266,291722,302835,321387,309279
244,용답,승차,1082503,79672,79600,104050,95147,95408,89860,85223,83159,91120,92683,94794,91787
244,용답,하차,1079551,78642,78191,106904,95539,96613,89010,83769,81410,90634,92852,95732,90255
245,신답,승차,581755,45792,46777,53218,49888,50364,49378,47538,46314,46682,48222,49487,48095
245,신답,하차,640489,50424,51300,57837,54194,54893,54193,52907,52199,51238,52957,54931,53416
246,신설동(2),승차,1357858,101265,106536,124204,119168,117807,113803,112990,107263,108623,114248,114829,117122
246,신설동(2),하차,1325521,103029,106183,122187,116346,113528,110334,108064,103134,104179,110712,112434,115391
247,도림천,승차,442860,35479,35122,39755,37897,36987,36535,38370,38036,35095,36299,36978,36307
247,도림천,하차,468870,37203,37656,42609,40698,38795,38597,39768,39636,36627,38802,39621,38858
248,양천구청,승차,2420318,184575,191008,220625,208072,212429,205319,197579,190761,195533,204090,207918,202409
248,양천구청,하차,2523599,191705,197894,229517,216377,220139,213123,207132,200996,204533,212063,218515,211605
249,신정네거리,승차,3587707,278495,282388,322357,305336,309413,302448,293732,287974,289779,302971,306535,306279
249,신정네거리,하차,3693169,287611,291046,332129,314070,318997,311293,303923,297803,296265,310755,315865,313412
250,용두,승차,863915,67199,66156,76674,71162,73023,71980,71719,70888,72594,72082,75072,75366
250,용두,하차,858170,66998,65846,75613,70594,72028,71565,71068,70779,72116,72110,74725,74728
309,지축,승차,2321295,162184,168892,196681,190691,197169,195104,193442,192577,195897,210894,209796,207968
309,지축,하차,2273675,156699,164405,192992,185969,193898,192057,189167,189620,191633,207653,207254,202328
310,구파발,승차,7516029,559963,574056,658314,630139,651772,636058,635208,625407,614255,652994,642414,635449
310,구파발,하차,7339633,545157,557497,640936,613079,638107,621408,623399,611408,599666,640706,628081,620189
311,연신내(3),승차,12235707,944945,954467,1095470,1039708,1063951,1029886,1015796,994501,991560,1037161,1035291,1032971
311,연신내(3),하차,11642112,908178,913639,1040079,985663,1010439,974440,964275,946097,939558,990763,982699,986282
312,불광(3),승차,5780063,432403,444566,518119,491370,503780,485958,478075,469253,473457,501538,492210,489334
312,불광(3),하차,6250687,466157,481673,561750,530734,546346,526901,517201,507654,511065,545614,529930,525662
313,녹번,승차,5430008,412672,416775,485641,459445,475190,459054,451009,440204,442818,459831,471004,456365
313,녹번,하차,4890575,370679,376644,438346,413260,428734,410806,405569,394740,397832,415617,425554,412794
314,홍제,승차,6344774,470318,478959,567724,543926,560582,534008,514193,502288,523590,551788,555910,541488
314,홍제,하차,6041336,448895,457183,543394,517829,532895,502316,489127,477995,498331,524868,530154,518349
315,무악재,승차,1532421,115442,118314,135440,128056,132904,128748,127509,125597,124999,130940,135112,129360
315,무악재,하차,1514157,113152,114902,134996,126719,132580,126168,124915,123526,125418,132207,131990,127584
316,독립문,승차,2657989,189164,202330,240625,223618,236565,223423,212513,215207,218150,238056,235729,222609
316,독립문,하차,2736245,192940,206290,252265,234073,247015,232959,212086,216252,223809,251647,240141,226768
317,경복궁,승차,8843447,576928,614404,789052,783537,814777,727565,681190,654030,773027,866029,809415,753493
317,경복궁,하차,9003965,583363,620380,800318,807841,823983,739962,679771,659348,781694,909557,828035,769713
318,안국,승차,9121049,637474,689146,814600,799788,801687,746718,735975,717498,765695,850695,810667,751106
318,안국,하차,9471502,662471,719544,857822,840530,835804,777991,752306,737499,787823,881071,834483,784158
319,종로3가(3),승차,3601242,261837,269221,309803,300100,310110,305031,307559,292713,294265,316809,318273,315521
319,종로3가(3),하차,4303849,314339,325151,369446,355770,373624,368307,365873,349045,354907,381670,369888,375829
320,을지로3가(3),승차,3887089,288035,296861,336714,322061,331216,327469,331794,323134,314079,325708,344442,345576
320,을지로3가(3),하차,3956377,292814,306785,340483,327431,336883,337575,336219,327475,319136,330019,349089,352468
322,동대입구,승차,3626662,227274,234604,329376,328411,351545,297699,273498,248135,316877,339538,359271,320434
322,동대입구,하차,4025932,245466,255525,374093,370120,399135,327805,291990,270102,353312,385761,400891,351732
323,약수(3),승차,4567397,346210,352491,404082,385511,396758,388801,383933,373196,369951,384798,390089,391577
323,약수(3),하차,4421423,335977,341628,389448,373066,382191,375786,372149,361387,358068,372913,380431,378379
324,금호,승차,2825830,217622,219265,251356,238919,242903,239016,233134,228746,229829,241773,242662,240605
324,금호,하차,2605078,200941,202147,231143,219323,223074,219275,215218,211469,211814,223032,224641,223001
325,옥수,승차,3191811,242132,247934,288345,270644,278693,271615,265054,256366,260276,274868,270412,265472
325,옥수,하차,3254823,250065,254504,291662,276476,282642,275797,271100,262710,263476,278354,275908,272129
326,압구정,승차,11011596,878685,885387,967694,909724,928449,936376,958414,891216,873889,904448,920210,957104
326,압구정,하차,11885804,948566,954600,1046449,983520,1003941,1007755,1026693,957516,945280,978542,997588,1035354
327,신사,승차,9833226,797610,824147,879375,814392,816657,811829,819675,789371,771541,812853,845767,850009
327,신사,하차,10246166,826049,851226,916158,847934,853233,850199,852042,822207,805818,848446,883892,888962
328,잠원,승차,1741553,125135,131561,155845,148177,152224,147448,144404,139318,145299,151043,152509,148590
328,잠원,하차,1659306,121014,126776,147883,140539,143447,139038,138097,133631,138604,144090,144991,141196
329,고속터미널(3),승차,17724017,1377566,1368356,1476672,1462430,1577117,1474129,1507446,1432436,1440080,1540050,1482822,1584913
329,고속터미널(3),하차,16906456,1332315,1320398,1417299,1399517,1492207,1394580,1429466,1355458,1418013,1411987,1407974,1527242
330,교대(3),승차,5410660,372210,394913,459280,451346,473199,469109,459135,446080,449932,463144,492841,479471
330,교대(3),하차,3266184,242608,253574,296327,275434,279064,275052,268387,263754,264067,272769,296447,278701
331,남부터미널,승차,10271234,827559,850080,927910,845374,877696,847403,839785,823296,815427,861739,879565,875400
331,남부터미널,하차,10417795,835589,859726,943773,858656,892260,860861,851691,834392,832641,863349,896883,887974
332,양재,승차,12314555,961017,988003,1110203,1041868,1046032,1037135,1014889,986210,974561,1015480,1085527,1053630
332,양재,하차,13454973,1045126,1079948,1208334,1135654,1149571,1135478,1113038,1078990,1067243,1112611,1186039,1142941
333,매봉,승차,4127691,318699,324022,367322,345926,346288,347913,346580,340268,329947,343397,362537,354792
333,매봉,하차,3986454,305780,310080,354415,335755,335688,336095,334911,328965,318894,331303,349929,344639
334,도곡,승차,1774070,131449,141497,164290,157295,157506,152448,147840,137999,140090,145934,149753,147969
334,도곡,하차,1806451,131613,142313,170783,164122,159665,151932,147087,141144,142862,150003,150405,154522
335,대치,승차,4245107,338877,337234,371643,339957,360072,348663,361278,362512,363457,364569,362118,334727
335,대치,하차,4145422,327781,329325,366987,335808,352351,341796,349003,349980,351095,353138,357933,330225
336,학여울,승차,878261,56447,69978,93206,75613,70583,69620,62313,81263,74794,71227,74122,79095
336,학여울,하차,900007,57452,72294,97178,77361,71881,71149,63598,84930,76447,72141,75088,80488
337,대청,승차,3584415,264405,271309,318239,299976,302764,303473,301772,293739,292294,309211,316481,310752
337,대청,하차,3373295,251304,257524,298480,281362,285593,285767,283902,277313,271822,291561,296886,291781
338,일원,승차,3697028,274405,281829,328975,309047,313001,313349,308572,305116,299380,314529,330291,318534
338,일원,하차,3564832,264716,271455,315638,297633,301320,301420,297455,295017,288935,304905,318340,307998
339,수서,승차,6587029,504206,509225,577929,553190,561314,549656,543169,534827,538414,568295,574483,572321
339,수서,하차,6677058,507812,517575,585199,560859,569721,556868,552497,544798,549923,571427,581300,579079
340,가락시장(3),승차,3138466,245536,247986,278575,260158,263003,261377,257315,251302,257257,263565,274403,277989
340,가락시장(3),하차,3078862,241820,242280,272178,255221,257544,254763,250730,243935,252919,260267,272314,274891
341,경찰병원,승차,2494806,195954,198642,221011,207190,210715,209716,209613,206468,199984,205409,217342,212762
341,경찰병원,하차,2496114,197087,198167,221684,207806,210580,209685,210165,207241,198534,205722,216857,212586
342,오금(3),승차,2210669,165472,169005,194585,185377,189516,187965,185300,181460,181731,188077,195495,186686
342,오금(3),하차,2008327,151559,153792,178052,169053,173495,171305,168968,165625,162340,168956,176049,169133
409,당고개,승차,3405202,250072,253860,297599,287022,296879,285813,284887,282435,284337,298011,295478,288809
409,당고개,하차,3041104,226682,229109,266027,257318,266080,255441,256034,252036,252133,262899,261993,255352
410,상계,승차,6777635,508329,514421,600276,576663,590681,570344,558389,548372,558948,584680,585882,580650
410,상계,하차,6313572,474253,479505,560560,537233,546461,527863,519760,511696,522091,547813,548270,538067
411,노원(4),승차,6888507,520143,525653,599274,564140,591578,561281,559470,542290,545204,579020,582482,717972
411,노원(4),하차,7885076,590328,596207,677998,637583,668482,643082,643254,627401,633394,671711,676950,818686
412,창동,승차,8933593,683583,688179,789401,746969,771943,747929,738443,717681,732922,763531,773293,779719
412,창동,하차,9399397,720543,723116,828911,785322,810207,786268,776753,757723,774706,802560,815986,817302
413,쌍문,승차,10107616,783946,783397,898411,852896,876402,846488,834036,816474,822542,860111,866133,866780
413,쌍문,하차,9346786,724906,727561,833637,791195,808432,780551,768140,756914,758810,793704,803539,799397
414,수유,승차,11990075,922264,925399,1069108,1020339,1047414,1003930,988135,963461,979909,1023271,1022157,1024688
414,수유,하차,11999871,932963,932634,1071238,1021452,1046806,1004392,991225,967042,973065,1016861,1017474,1024719
415,미아,승차,5340618,395934,400702,480913,453715,469607,446343,434192,426735,445148,464758,464644,457927
415,미아,하차,5150803,381693,388235,467332,437888,453870,428848,414461,410425,429265,448418,450467,439901
416,미아사거리,승차,9412933,727600,735738,837972,793887,815658,789295,778305,755534,762630,799489,802677,814148
416,미아사거리,하차,9225907,714905,723732,820119,775246,800077,771933,764578,744642,744072,782378,787991,796234
417,길음,승차,7495172,550232,560353,691022,646097,672423,627963,594013,580431,623293,647819,661188,640338
417,길음,하차,7407062,534822,547160,691057,644472,673743,619076,579934,566458,617767,643127,660876,628570
418,성신여대입구,승차,7529838,544412,546410,693498,643248,678995,629286,595496,579103,635087,653114,666827,664362
418,성신여대입구,하차,7250685,529218,530275,662983,617752,650748,602899,577066,563316,603517,629062,640963,642886
419,한성대입구,승차,4965872,345107,350755,462065,439224,461758,418710,382840,382862,421963,439246,441608,419734
419,한성대입구,하차,4808771,335363,341876,447609,426963,447062,404231,369916,368220,406113,427376,426722,407320
420,혜화,승차,13011329,954738,1009411,1144619,1071240,1147890,1035383,1048501,1045660,1047481,1128609,1161655,1216142
420,혜화,하차,13144519,957612,1012764,1148698,1080608,1158254,1054049,1068540,1061405,1059460,1146376,1167081,1229672
421,동대문(4),승차,6871769,475796,521892,618676,574482,626325,595632,582804,539901,553645,612498,595377,574741
421,동대문(4),하차,7040830,493262,536778,632186,585404,637427,607721,596670,555850,563554,625551,613673,592754
422,동대문역사문화공원(4),승차,6522734,465337,465174,563115,542187,564931,547949,554590,540566,551119,571644,566651,589471
422,동대문역사문화공원(4),하차,5721053,409838,409374,490149,473185,492642,480842,485779,472630,480890,502848,501919,520957
423,충무로(4),승차,9924413,662345,696443,897839,852172,887402,839439,792866,788394,837782,875484,927894,866353
423,충무로(4),하차,10266698,693471,724219,916994,882568,915234,870692,823319,819263,862919,911176,953017,893826
424,명동,승차,11227047,690133,717516,977770,943787,956185,941375,911347,918890,968195,1040514,1052907,1108428
424,명동,하차,12117508,734483,766412,1047478,1017009,1020861,1013698,981268,994797,1042740,1124962,1137130,1236670
425,회현,승차,9134390,628124,684546,807665,768414,821220,784139,761985,723442,719398,797935,807307,830215
425,회현,하차,9474900,651783,712027,842012,798084,852641,817832,780368,738622,742075,830611,839103,869742
426,서울역(4),승차,4206010,310689,318328,371358,350340,354658,355225,357483,351084,345819,356863,375110,359053
426,서울역(4),하차,7429614,548029,574268,635800,613980,631341,619410,617592,614676,609768,643059,665742,655949
427,숙대입구,승차,5138447,354767,369905,480893,448670,464594,431789,404466,392326,435901,442411,469933,442792
427,숙대입구,하차,4943777,343785,358599,460869,430964,439206,413443,392689,380546,415224,428320,450840,429292
428,삼각지(4),승차,2126046,159947,165843,179747,171700,175474,179650,180454,173744,173718,183741,186284,195744
428,삼각지(4),하차,2469994,183104,192331,207388,201111,203404,207826,209825,202246,203157,215640,213908,230054
429,신용산,승차,6520553,499894,506029,552989,519428,539720,553531,560009,552910,529366,559670,572865,574142
429,신용산,하차,6936427,521552,530946,585609,546883,572483,595392,606533,595263,573802,591169,607743,609052
430,이촌,승차,3394089,264785,282333,276354,258154,275668,294750,316605,312770,293251,297513,254483,267423
430,이촌,하차,3701598,284730,306698,305910,285365,301639,321751,340735,333593,319062,337514,277652,286949
431,동작,승차,668981,43876,47122,60970,60704,65828,69684,51049,49563,56407,67575,51150,45053
431,동작,하차,793028,53645,57314,71873,73289,78821,78569,61179,58610,66290,76973,61026,55439
432,이수(총신대입구),승차,6633032,509671,517982,592412,560607,573699,560608,549464,531479,541548,560955,566303,568304
432,이수(총신대입구),하차,7205360,557583,563279,640394,608442,621275,606550,595064,576201,586526,613005,616692,620349
433,사당(4),승차,9432980,725284,747856,851479,809522,810623,797008,769653,749970,762446,806627,801929,800583
433,사당(4),하차,8419160,632613,658241,756908,716783,722519,706068,676353,661881,691016,724736,721464,750578
434,남태령,승차,496050,36737,37215,44953,42043,42069,40909,40435,42928,41669,42836,42301,41955
434,남태령,하차,403782,31081,30371,37060,34604,34529,33691,33360,35068,32331,33551,34262,33874
2511,방화,승차,2415404,182275,183653,211510,201183,206278,202971,204171,199982,200233,207198,208303,207647
2511,방화,하차,2312003,174570,174989,202236,193119,196868,193354,195423,191869,191939,198776,200336,198524
2512,개화산,승차,2027877,152193,156074,177601,169171,172397,169538,171068,168001,165401,173319,178386,174728
2512,개화산,하차,1942415,146171,149377,170648,162259,165607,163053,163885,160713,158101,166239,169690,166672
2513,김포공항(5),승차,3101029,224770,217073,235236,234127,247674,252666,281232,284063,258953,280421,282533,302281
2513,김포공항(5),하차,2759769,219321,213324,226826,225435,236435,235872,237592,236907,217360,229321,230836,250540
2514,송정,승차,2250099,175338,176425,198749,191342,192744,188790,187969,183232,182009,190636,190584,192281
2514,송정,하차,2128826,165588,166288,187221,180041,182907,179514,178041,174344,171806,180973,179975,182128
2515,마곡,승차,3762914,279864,287239,320285,302476,312612,310291,320543,314983,308624,322955,344862,338180
2515,마곡,하차,3817673,282818,290227,324137,307064,318332,316316,326793,320712,315094,328923,346526,340731
2516,발산,승차,7384981,558720,574793,637526,607334,622890,611736,620758,606830,592844,631935,659038,660577
2516,발산,하차,7706229,584784,600589,664010,632920,650679,640501,648409,634362,622332,659336,680025,688282
2517,우장산,승차,5067852,380171,385507,453311,429053,444312,427167,420939,411766,417883,428779,438116,430848
2517,우장산,하차,4984420,376742,379932,443299,420758,434767,417695,413101,406837,410683,422499,434097,424010
2518,화곡,승차,9962137,766882,777621,893209,847740,863429,845655,820536,803936,802729,843759,851717,844924
2518,화곡,하차,9275343,717365,726046,832963,789120,804997,785403,762634,748349,743416,785681,794438,784931
2519,까치산(5),승차,9880900,777522,778792,882662,841311,854042,834109,820756,802146,793241,830923,835638,829758
2519,까치산(5),하차,9470306,748000,747412,847029,804891,815678,795179,786292,770552,757077,798966,803357,795873
2520,신정,승차,4630312,362093,360327,411260,390619,400885,390983,384695,375845,372166,389410,399783,392246
2520,신정,하차,3861798,298562,298717,339895,323729,334556,325964,321918,315976,312275,326966,335180,328060
2521,목동,승차,5701829,435311,443727,508541,482838,493936,484831,471666,462120,462790,484600,489807,481662
2521,목동,하차,6071577,470926,474806,545056,516080,523427,513097,500933,493159,490135,513036,522364,508558
2522,오목교,승차,7473140,581191,593712,667123,628224,637997,623081,630233,612620,603716,625478,633638,636127
2522,오목교,하차,7904633,614359,625888,710802,666168,677749,660786,664391,647560,639416,659931,669437,668146
2523,양평(5),승차,2491363,193356,198524,221348,207785,208115,207564,208048,205075,199771,207344,220508,213925
2523,양평(5),하차,2428439,189270,194172,216673,203758,201416,200875,203380,200093,192780,201620,214998,209404
2524,영등포구청(5),승차,1539496,114094,119716,133969,124755,128706,129236,128186,128075,126714,132926,139797,133322
2524,영등포구청(5),하차,1516777,112956,116831,131988,123761,127542,127647,126002,125893,123656,131347,138320,130834
2525,영등포시장,승차,3839796,290739,298574,336882,322432,321774,322979,319927,313230,310048,329122,333962,340127
