역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
207,상왕십리,승차,3584990,278138,281590,323520,315114,306228,301575,300239,279438,301846,296297,290899,310106
207,상왕십리,하차,3433685,268798,272748,310210,302963,293642,290494,289499,267842,288285,280483,275754,292967
208,왕십리(2),승차,6275862,467152,480054,576745,550517,548480,508915,506332,484554,539375,519587,532180,561971
208,왕십리(2),하차,5160902,419581,431847,477592,437640,437357,414144,423127,406483,420870,414613,420827,456821
209,한양대,승차,5002640,273378,281623,534950,519451,503484,434698,323225,293301,490257,469649,478284,400340
209,한양대,하차,5685592,302981,322696,617438,585955,576714,491622,361899,329108,563932,533671,547569,452007
210,뚝섬,승차,5854600,423859,438220,524036,520972,530121,498750,489000,459953,513363,495188,478035,483103
210,뚝섬,하차,6002883,434248,449356,537850,536954,544573,513118,501536,472418,526444,503975,488856,493555
211,성수,승차,7733881,581781,613035,685850,676247,635697,655733,663677,598627,665718,636750,640375,680391
211,성수,하차,8561747,642574,675874,758982,749901,705456,726407,734043,661246,738099,704454,710641,754070
212,건대입구(2),승차,16450313,1297112,1317284,1522972,1470091,1499864,1390849,1382542,1262077,1342967,1311995,1290046,1362514
212,건대입구(2),하차,17715570,1394487,1402941,1598740,1539193,1587102,1481211,1490820,1387579,1452520,1436846,1417367,1526764
213,구의,승차,9127719,692499,712022,808333,800812,776982,775371,779942,715405,767891,756618,751673,790171
213,구의,하차,8990409,679495,701709,797608,789939,761612,762277,768259,705196,753781,747330,743316,779887
214,강변,승차,21078854,1712815,1675446,1827539,1751132,1846168,1714567,1749980,1823681,1711861,1769151,1670246,1826268
214,강변,하차,20663038,1682044,1643276,1765382,1707529,1804801,1677921,1747065,1798962,1679287,1725958,1640765,1790048
215,잠실나루,승차,7312356,544551,561223,640708,634515,627466,627441,633788,583390,633725,614492,588325,622732
215,잠실나루,하차,6894475,512930,528563,601544,595866,590154,592541,600700,555785,599268,582130,554307,580687
216,잠실(2),승차,29092020,2307066,2311295,2494867,2461397,2512811,2364087,2468102,2389951,2342655,2389520,2309251,2741018
216,잠실(2),하차,26091967,2078630,2069185,2231868,2200180,2246020,2121512,2224039,2144612,2088624,2146777,2068889,2471631
217,잠실새내,승차,9852323,746730,770767,869377,847762,840739,828438,853451,801013,829314,805752,789686,869294
217,잠실새내,하차,9293284,720730,735716,815840,788097,784279,775806,806270,762016,773682,756823,741352,832673
218,종합운동장,승차,6031325,377971,392518,452333,556597,581663,546279,519952,596521,568750,587009,413732,438000
218,종합운동장,하차,6533682,399784,410944,482105,618397,637609,593265,554168,644926,627685,644641,446873,473285
219,삼성,승차,25670877,2018179,2117025,2211216,2131488,2132935,2153005,2273692,2114760,2032569,2000222,2069504,2416282
219,삼성,하차,26776484,2072217,2179411,2299482,2225674,2236348,2251491,2366361,2191783,2135594,2104786,2176238,2537099
220,선릉,승차,22657452,1785233,1865534,2006606,1943874,1802101,1929726,2027773,1780500,1897592,1796671,1832984,1988858
220,선릉,하차,21705325,1714010,1796363,1932673,1873617,1731381,1859463,1935681,1690004,1806328,1715262,1754192,1896351
221,역삼,승차,17424319,1376868,1416718,1520294,1501199,1369454,1473384,1532850,1358298,1470060,1392413,1440211,1572570
221,역삼,하차,19178583,1497974,1557044,1678330,1659302,1516317,1635341,1692715,1491957,1621852,1538853,1578796,1710102
222,강남,승차,36400193,3020632,3082179,3219278,3078585,3004346,3071161,3426856,2977417,2906249,2745614,2786843,3081033
222,강남,하차,38308503,3198696,3251233,3357170,3208496,3150615,3213889,3622660,3163358,3051043,2888680,2929153,3273510
223,교대(2),승차,14883296,1120081,1174344,1338934,1302824,1229165,1271100,1302673,1171926,1280173,1218092,1194745,1279239
223,교대(2),하차,16509919,1217312,1278644,1480865,1449122,1366880,1410278,1428332,1288157,1423353,1368526,1354260,1444190
224,서초,승차,6612982,492132,524879,578785,585135,549435,561237,565162,497390,560704,543595,557330,597198
224,서초,하차,7075519,523294,562013,618967,626295,583299,605299,610105,536399,600976,579816,591103,637953
225,방배,승차,7874498,575728,601552,741860,715413,683158,670427,631589,583767,686008,657424,658557,669015
225,방배,하차,8073240,585667,611659,761896,736949,702318,689967,646624,596762,704878,675033,677410,684077
226,사당(2),승차,17327576,1540313,1616335,1655289,1482839,1427767,1419223,1389625,1276111,1423829,1352098,1329711,1414436
226,사당(2),하차,17410520,1285163,1356721,1577575,1545654,1496458,1478614,1459472,1360783,1478624,1433638,1411393,1526425
227,낙성대,승차,11223418,846739,865151,992343,978892,968630,947469,956945,896654,962232,932923,918666,956774
227,낙성대,하차,10727438,807991,827494,958827,937872,928805,904146,907111,849547,916454,895427,885466,908298
228,서울대입구,승차,19372480,1467185,1499182,1740750,1683890,1688813,1610033,1637244,1541565,1647543,1600364,1594532,1661379
228,서울대입구,하차,19105891,1453493,1483072,1716367,1664404,1663010,1592805,1614822,1529116,1618392,1580747,1570755,1618908
229,봉천,승차,8955319,687075,692824,791096,781033,765067,759607,767481,714768,762310,744184,725610,764264
229,봉천,하차,8001634,615621,623511,708880,697163,680656,674426,686070,640968,677010,662737,649014,685578
230,신림,승차,27429231,2088232,2121700,2428717,2372013,2377003,2290455,2334023,2217791,2302616,2264309,2233437,2398935
230,신림,하차,26246365,2015604,2037888,2327922,2263763,2273032,2189703,2233564,2133829,2182373,2149098,2132096,2307493
231,신대방,승차,8712750,667998,668999,763192,758595,751659,736348,743128,699528,739611,737417,708385,737890
231,신대방,하차,8542037,655188,656867,749546,748724,736803,720595,725724,686550,722712,721719,695837,721772
232,구로디지털단지,승차,20670754,1581265,1619870,1824863,1796169,1727895,1737465,1762969,1627912,1749964,1720943,1705554,1815885
232,구로디지털단지,하차,21011200,1609111,1651452,1860970,1825713,1746138,1769555,1801923,1661453,1775250,1741111,1731248,1837276
233,대림(2),승차,11753130,897285,911190,1043895,1036905,1017682,1001789,999150,936605,980356,984641,946463,997169
233,대림(2),하차,12050082,919894,937947,1075057,1064134,1046640,1029101,1024410,960124,1003285,1006619,967129,1015742
234,신도림,승차,19195387,1443507,1478020,1692206,1657943,1662850,1623335,1628135,1535614,1627045,1595231,1574970,1676531
234,신도림,하차,18739177,1399051,1431838,1650094,1614621,1625350,1586643,1590147,1505221,1590308,1556863,1546769,1642272
235,문래,승차,6942183,540656,558141,609431,598916,577914,590884,605412,549213,586881,564928,557125,602682
235,문래,하차,6953705,543018,557568,609298,598625,576213,591266,608305,551731,587218,566441,558519,605503
236,영등포구청(2),승차,8120604,630045,662485,739854,732021,702385,694182,694776,621343,665592,644197,645451,688273
236,영등포구청(2),하차,8086136,629507,662838,737730,732622,703444,695106,691472,614730,658528,637915,639089,683155
237,당산,승차,13030994,1106677,1153521,1327791,1381732,1321618,1288046,1184660,821270,886587,867355,833302,858435
237,당산,하차,12785719,1054388,1093556,1267420,1334183,1268293,1250933,1156503,834764,904219,885612,856553,879295
238,합정(2),승차,9893770,751576,783115,898797,874202,853755,855556,842843,780155,829709,801724,794400,827938
238,합정(2),하차,8831264,671316,701800,803067,770606,742779,742203,733958,679322,748407,742769,730372,764665
239,홍대입구,승차,19265293,1482649,1500277,1693078,1628508,1655234,1540130,1592137,1573682,1627973,1577009,1601913,1792703
239,홍대입구,하차,20170646,1562545,1584534,1750313,1681775,1733779,1607522,1692980,1671348,1697861,1644714,1652464,1890811
240,신촌,승차,19632683,1554507,1563477,1794348,1658193,1729152,1571291,1645530,1576687,1655899,1573249,1595992,1714358
240,신촌,하차,20940764,1673713,1676517,1901866,1764724,1850141,1684336,1764783,1686752,1750785,1670396,1683702,1833049
241,이대,승차,9070597,650221,690229,868938,820690,857830,732438,721511,667481,782762,764449,757852,756196
241,이대,하차,9273484,651399,691411,886067,832117,880398,747838,731104,686157,813662,791359,790416,771556
242,아현,승차,4313965,315812,319556,395117,388738,383331,365379,359919,331218,370751,362452,359675,362017
242,아현,하차,4094681,298032,302776,379984,372480,364754,346673,336922,308851,350302,344223,346020,343664
243,충정로(2),승차,4152883,307571,320933,364409,360343,349482,354929,356458,328930,357557,346499,341679,364093
243,충정로(2),하차,4512141,327677,346508,399203,394339,381327,388270,386978,351183,391183,378934,374534,392005
244,용답,승차,974304,75496,73880,87045,84775,84908,81958,83310,78355,82121,82188,80102,80166
244,용답,하차,1001903,76427,75847,91144,88409,87687,85296,83417,79084,84536,84321,83175,82560
245,신답,승차,622687,47770,49227,55514,54671,55680,53371,52906,50328,52532,51803,48640,50245
245,신답,하차,698197,53492,54694,61584,61419,61569,60046,59821,56463,58386,57840,55109,57774
246,신설동(2),승차,1468166,121883,125071,141581,135182,125075,116852,124025,110633,113828,110211,116825,127000
246,신설동(2),하차,1451205,115731,119948,137659,130300,124221,119446,124193,110344,115347,111095,115582,127339
247,도림천,승차,244261,18602,18951,21671,20790,21032,20151,21015,18891,20024,20669,20409,22056
247,도림천,하차,295678,22371,22793,26104,24961,24940,24570,25507,22776,24586,25630,24906,26534
248,양천구청,승차,3034844,231011,236737,271752,263777,263904,257948,258908,239131,254819,251088,244840,260929
248,양천구청,하차,3145135,237395,243833,281396,272505,272631,268832,269064,248933,263960,262854,254860,268872
249,신정네거리,승차,4638167,364701,361481,412533,404527,402059,388629,389928,366851,384520,387630,375426,399882
249,신정네거리,하차,4611682,364952,362816,413559,405322,400615,387848,387673,364281,378768,380485,370440,394923
250,용두,승차,747591,56508,53543,63592,63181,63085,63068,65787,62095,64958,63518,61895,66361
250,용두,하차,853170,65055,62714,74618,72830,72289,71818,73866,70321,74074,70884,69627,75074
309,지축,승차,1115817,81992,83774,97390,99495,100338,93808,96377,92774,96022,95689,87496,90662
309,지축,하차,1201384,87108,89439,104926,106724,107956,102172,104149,99829,103249,102103,95377,98352
310,구파발,승차,4177809,265761,290135,365039,385340,395224,379867,377985,355666,358911,360650,324963,318268
310,구파발,하차,3088309,189496,209859,263243,280203,298762,280265,280526,271862,267659,278906,239335,228193
311,연신내(3),승차,14193615,1071640,1078673,1263759,1254069,1247814,1195356,1183772,1116979,1198627,1199927,1157425,1225574
311,연신내(3),하차,12539652,955556,958445,1117935,1103695,1093678,1050218,1044316,989492,1051000,1058946,1023846,1092525
312,불광(3),승차,6813298,525320,528018,611481,596003,596795,568298,568066,535600,572419,569733,555226,586339
312,불광(3),하차,7271587,557057,564482,649205,632973,644200,610550,610863,583827,606961,605020,585368,621081
313,녹번,승차,6416724,481850,483063,561503,564883,552024,540722,538249,501183,548138,547264,533644,564201
313,녹번,하차,5117367,394435,396174,451301,453290,443176,428853,426591,402146,428512,430531,417955,444403
314,홍제,승차,8214282,624448,625440,736600,728320,727942,687947,682919,638865,694850,689274,672794,704883
314,홍제,하차,7712872,591303,589221,698520,684970,684922,644478,634861,599129,646271,644932,632883,661382
315,무악재,승차,1737124,134219,134065,152817,150322,149236,146968,147834,138266,147194,146297,141483,148423
315,무악재,하차,1678728,127290,128107,146871,144714,142655,142219,142694,134104,143666,143723,138820,143865
316,독립문,승차,2958006,217766,221697,261195,256770,263753,250271,249763,239760,247902,251417,243061,254651
316,독립문,하차,3184847,230631,234736,283272,279228,282701,269933,265739,250744,270742,271994,267156,277971
317,경복궁,승차,7762539,525942,545492,686352,694652,693135,656261,638682,628883,679256,690037,659179,664668
317,경복궁,하차,8219207,551982,570754,729324,735613,746388,691239,668586,674376,718811,736596,696829,698709
318,안국,승차,8609325,614080,648988,756737,754899,742690,718139,738390,708833,732464,716008,716301,761796
318,안국,하차,9786351,685872,730024,854920,854227,853063,819815,836943,809257,839966,821183,815306,865775
319,종로3가(3),승차,3489977,283918,296166,317223,310572,296791,283781,298223,273124,281735,267259,275386,305799
319,종로3가(3),하차,3967460,311219,322504,345788,341287,335932,325579,345069,324079,329422,315514,317890,353177
320,을지로3가(3),승차,3272053,253342,267626,287038,287306,266425,275260,283500,255744,274985,260831,267101,292895
320,을지로3가(3),하차,3619135,277468,292809,319029,319395,296571,308737,314117,277901,302993,290931,296022,323162
322,동대입구,승차,4418831,288659,285877,401471,428043,398155,386663,333161,312796,405620,404695,386691,387000
322,동대입구,하차,4990407,315885,319325,466599,492341,456877,436700,363721,341577,465975,460108,439027,432272
323,약수(3),승차,5308624,399887,407957,468080,464635,457555,451402,454375,421148,452264,436038,433944,461339
323,약수(3),하차,5022540,377218,384754,442433,439049,431369,426433,430856,398877,428494,414268,412193,436596
324,금호,승차,3668444,288914,287495,325552,319375,315404,308461,310815,293011,308339,303775,294400,312903
324,금호,하차,3217094,255782,253077,286556,278598,274634,268505,271281,255639,268877,267512,259561,277072
325,옥수,승차,3341993,253431,254808,290133,288953,290531,285298,285642,263927,283886,281163,275343,288878
325,옥수,하차,3268460,249785,250756,286869,286182,284556,281884,284165,261901,272672,269434,264166,276090
326,압구정,승차,14557459,1165060,1181046,1238367,1208095,1211335,1227983,1297450,1194574,1201254,1156244,1160623,1315428
326,압구정,하차,16858171,1329041,1353170,1424802,1398568,1399209,1419220,1502050,1379394,1400396,1358176,1360154,1533991
327,신사,승차,8614744,653731,685983,748315,740057,715371,714499,737821,679011,727687,701573,719505,791191
327,신사,하차,9677646,719044,755933,828039,822265,796937,803326,831208,767918,826851,802423,819290,904412
328,잠원,승차,2461973,185559,187697,215157,211848,211554,213037,213870,196592,211105,204490,197999,213065
328,잠원,하차,2341820,176739,177680,204015,200303,199644,200929,204670,189917,200874,196142,189320,201587
329,고속터미널(3),승차,20544401,1812883,1723038,1791828,1688909,1841300,1674542,1744781,1697694,1557316,1625050,1573366,1813694
329,고속터미널(3),하차,21666351,1873892,1773343,1851787,1767792,1926117,1718880,1849578,1846574,1702139,1733649,1684260,1938340
330,교대(3),승차,4810118,336468,356027,428588,421718,400459,413875,404099,373777,426401,409346,405112,434248
330,교대(3),하차,3664840,254004,269848,338645,331991,308792,320154,305654,282903,328337,308796,300785,314931
331,남부터미널,승차,12258647,948223,981109,1073472,1057966,1079685,994677,995761,997663,1004438,1027028,1007625,1091000
331,남부터미널,하차,12835762,977438,1020739,1124192,1115227,1130815,1046195,1048635,1036114,1061077,1079791,1058188,1137351
332,양재,승차,15751368,1165529,1229702,1422351,1386897,1352053,1334376,1321191,1207965,1338936,1313745,1302827,1375796
332,양재,하차,17165952,1266572,1340258,1531918,1498980,1463981,1474385,1456789,1325708,1447913,1434494,1417139,1507815
333,매봉,승차,4235972,321276,331470,366859,362498,346243,359761,366517,332304,368965,347251,350198,382630
333,매봉,하차,3905616,294766,304135,336297,332365,314389,333620,342396,309069,340198,320534,324954,352893
334,도곡,승차,3350085,246971,253095,296813,290792,285671,282374,281149,259411,288579,281306,280948,302976
334,도곡,하차,2971503,216760,225146,255644,254284,250990,250886,253080,236913,256314,251232,249883,270371
335,대치,승차,4345318,341675,338695,380330,357905,364567,363602,390206,362575,363285,354602,350475,377401
335,대치,하차,4002289,315513,315579,351928,329551,335610,335263,360474,334052,331170,326206,321925,345018
336,학여울,승차,1006638,61680,115775,96460,73931,72482,63155,94415,88071,89754,80047,69789,101079
336,학여울,하차,1007126,60817,117201,97544,73985,72568,63100,94320,89599,90121,79761,69000,99110
337,대청,승차,3904216,286669,297155,351891,338075,328389,334723,336012,303544,339670,325380,322686,340022
337,대청,하차,3475343,257473,266457,315287,301815,291015,297239,298581,271917,299469,288123,286885,301082
338,일원,승차,3267618,248900,256786,295024,286951,275170,276628,279672,256240,276239,271264,262808,281936
338,일원,하차,3304103,254003,260436,295309,286828,276718,280094,286695,263716,277729,272839,266201,283535
339,수서,승차,4658742,348586,357741,406768,404569,390067,396203,397871,366280,399268,391488,384042,415859
339,수서,하차,4322647,321297,328790,375548,370818,357223,365860,369369,344156,372181,366612,360816,389977
340,가락시장(3),승차,0,0,0,0,0,0,0,0,0,0,0,0,0
340,가락시장(3),하차,0,0,0,0,0,0,0,0,0,0,0,0,0
341,경찰병원,승차,0,0,0,0,0,0,0,0,0,0,0,0,0
341,경찰병원,하차,0,0,0,0,0,0,0,0,0,0,0,0,0
342,오금(3),승차,0,0,0,0,0,0,0,0,0,0,0,0,0
342,오금(3),하차,0,0,0,0,0,0,0,0,0,0,0,0,0
409,당고개,승차,4778318,363926,368923,421737,415402,425688,403098,408973,390471,404153,400504,380911,394532
409,당고개,하차,4434536,335158,340067,390673,382585,389480,372452,393252,367410,372624,370488,354150,366197
410,상계,승차,8688542,665687,669827,771315,760200,757756,736437,736428,684742,733812,724550,706817,740971
410,상계,하차,7753435,597025,599616,694055,680832,676067,657906,652627,609697,651616,644009,630708,659277
411,노원(4),승차,9058162,724312,727432,797267,774673,800869,752503,765355,730762,747498,744893,719072,773526
411,노원(4),하차,10192051,807141,815225,894177,871319,898035,851075,866433,822534,840212,840605,811597,873698
412,창동,승차,12241792,941589,945304,1090680,1068458,1082443,1033743,1035473,962756,1034369,1019324,988374,1039279
412,창동,하차,13203363,1013393,1011118,1186117,1159952,1171408,1112758,1107512,1035117,1118838,1097318,1073046,1116786
413,쌍문,승차,12663803,977939,981793,1111409,1093858,1099206,1068363,1075460,1002267,1064136,1054522,1035704,1099146
413,쌍문,하차,10605323,820486,825526,936783,917269,913713,894158,898986,838610,886730,881687,868333,923042
414,수유,승차,16566689,1265780,1268074,1481313,1461939,1474006,1393608,1378973,1297505,1390690,1388189,1351083,1415529
414,수유,하차,16031566,1228876,1222056,1436695,1413588,1420541,1341033,1338934,1255053,1343677,1344101,1313707,1373305
415,미아,승차,6951522,525681,529276,623195,619905,617230,580718,571675,534862,582413,585366,578276,602925
415,미아,하차,6223409,466436,478028,563541,557966,553991,517935,507776,477248,517910,523924,519354,539300
416,미아사거리,승차,13465575,1030842,1025199,1173693,1162941,1176400,1120972,1134371,1073663,1126605,1141495,1109825,1189569
416,미아사거리,하차,12717647,990741,978705,1112213,1100200,1109665,1054984,1068801,1014109,1048306,1071900,1045125,1122898
417,길음,승차,9392650,678634,691509,893330,871612,848680,787970,739502,690112,815718,806123,776212,793248
417,길음,하차,9210775,647112,667230,891273,864322,837618,770608,709539,662737,809038,800991,776025,774282
418,성신여대입구,승차,9643412,680212,698197,898432,862176,877933,806270,751752,712127,844345,834183,830382,847403
418,성신여대입구,하차,8715235,612957,631668,817827,779401,791405,729062,679251,642979,759633,751114,750548,769390
419,한성대입구,승차,6211947,427224,437440,581941,572166,575247,524348,489661,450318,553198,541132,527240,532032
419,한성대입구,하차,6064266,411671,427115,577047,564126,565906,511963,471529,429968,539156,529320,518750,517715
420,혜화,승차,15215021,1214954,1188648,1342535,1287307,1354800,1222690,1238502,1244644,1228235,1202736,1250974,1438996
420,혜화,하차,16507883,1315967,1287035,1441422,1389670,1471178,1338680,1355715,1361867,1331169,1307003,1346107,1562070
421,동대문(4),승차,9342197,707469,732760,788426,787615,823927,762449,818130,731780,786051,784942,771301,847347
421,동대문(4),하차,9151745,688555,714237,777071,779540,797499,759504,802759,703944,776751,766811,758747,826327
422,동대문역사문화공원(4),승차,7749373,595532,616716,663224,657193,674727,624592,665212,634435,648970,655251,631034,682487
422,동대문역사문화공원(4),하차,7687062,597565,613783,658027,656117,681419,627611,665541,625116,633200,645448,615957,667278
423,충무로(4),승차,12363537,914327,951380,1126953,1122020,1053584,1043259,1000179,927183,1064739,1038823,1032715,1088375
423,충무로(4),하차,13081226,971795,1008170,1167139,1178275,1109216,1110648,1078149,1004515,1121443,1102202,1083598,1146076
424,명동,승차,14708599,1147218,1250670,1286506,1220023,1263117,1135634,1194220,1213915,1196409,1204403,1205774,1390710
424,명동,하차,16199990,1239219,1357436,1394035,1325801,1391328,1255650,1323178,1344861,1324788,1341353,1335646,1566695
425,회현,승차,11387281,856327,907398,994289,999286,983796,970891,1003998,905567,942788,925574,903951,993416
425,회현,하차,11994377,898326,950028,1047381,1052442,1033418,1025183,1055908,948335,1003927,984752,955716,1038961
426,서울역(4),승차,2823448,223424,221638,238939,237045,245886,223961,215321,233274,244826,246280,238169,254685
426,서울역(4),하차,5981921,480809,479212,501255,495187,529269,468267,487388,505548,477334,513233,498409,546010
427,숙대입구,승차,6931719,475174,499577,650315,625246,622323,594309,542646,506524,615274,585263,605657,609411
427,숙대입구,하차,6956105,476893,502782,658159,635982,626800,593604,544166,500180,615494,587960,611461,602624
428,삼각지(4),승차,2069592,157138,163060,180435,176784,178308,175011,169844,157848,178060,171993,172430,188681
428,삼각지(4),하차,2552416,189096,198910,220549,217234,228103,218561,209085,195999,218510,214611,210068,231690
429,신용산,승차,5779126,476184,470147,513896,504347,498695,485247,487099,453339,472101,464643,455235,498193
429,신용산,하차,6263569,512844,509658,562870,549282,540767,527834,530466,487047,509124,502891,493640,537146
430,이촌,승차,3561751,237945,235637,262975,274812,333503,295987,325241,383575,284416,308008,276843,342809
430,이촌,하차,3786924,247260,247463,277338,291768,351039,319312,346760,397352,308797,333193,299588,367054
431,동작,승차,1313147,97800,108593,123770,139823,143824,160510,104835,82924,92632,94013,82039,82384
431,동작,하차,1338120,97892,108046,122429,139735,145992,162625,109603,89319,98752,98959,83558,81210
432,이수(총신대입구),승차,9122686,689526,709771,814503,802116,800600,770100,766785,722003,779926,762788,737031,767537
432,이수(총신대입구),하차,10271718,777651,797940,915517,901480,896219,864799,856851,805253,876850,861901,842587,874670
433,사당(4),승차,10579556,487671,508169,856893,1003045,995862,948267,921503,902508,981410,981573,969823,1022832
433,사당(4),하차,9091810,615811,647096,817909,816219,805260,766398,711425,686296,807166,792528,789454,836248
434,남태령,승차,418589,27433,28911,35877,33709,34329,31376,31543,31274,37895,36494,45829,43919
434,남태령,하차,356330,25134,26182,32728,32115,31178,30604,30520,28732,30453,29455,28471,30758
2511,방화,승차,2756404,212620,212649,247844,244791,243882,239420,235843,215308,232630,225529,219548,226340
2511,방화,하차,2490250,192407,190704,224387,219177,219383,209895,210994,195833,210513,207325,202326,207306
2512,개화산,승차,2323046,178550,179270,215353,211388,201481,198454,197336,177136,192725,189993,186602,194758
2512,개화산,하차,1918797,147504,147360,177895,172632,163704,162556,162737,147383,158319,157955,157309,163443
2513,김포공항(5),승차,4256651,366386,355637,374469,380277,406984,370084,379765,352137,301377,311267,304920,353348
2513,김포공항(5),하차,4222743,358168,340609,361631,372221,393984,365576,381595,355564,309760,316336,308186,359113
2514,송정,승차,5806528,482276,482714,564779,557985,541514,517891,497045,423618,440969,442637,416217,438883
2514,송정,하차,5331540,445329,442693,515018,505675,493981,469625,456164,396886,404503,408528,384707,408431
2515,마곡,승차,206176,14024,14818,17241,18712,19503,18755,18629,16387,18235,18245,15936,15691
2515,마곡,하차,166377,11475,12268,13690,14845,15751,15104,14645,13726,14747,15075,12550,12501
2516,발산,승차,4830245,404404,415902,494876,485808,479241,456829,424366,321725,343601,334625,326343,342525
2516,발산,하차,4613172,384398,393877,468057,459838,453001,432669,402664,313472,331232,322888,315572,335504
2517,우장산,승차,5598693,428600,434872,523175,509353,495802,481608,475326,429377,465059,451919,438214,465388
2517,우장산,하차,5371199,410735,418964,502601,488923,474386,462987,454721,413870,444316,433782,420784,445130
2518,화곡,승차,10941375,855936,862453,990726,980106,952677,928328,924307,846812,910526,888490,867759,933255
2518,화곡,하차,9717859,769709,777180,882000,868318,844958,821615,813490,753246,798650,787736,770529,830428
2519,까치산(5),승차,10459498,803880,803958,932640,921706,897131,879009,876712,820766,884979,875981,852892,909844
2519,까치산(5),하차,9580834,738843,736480,858678,841228,818794,802574,801702,757316,805438,803346,782449,833986
2520,신정,승차,4685482,357719,358560,413852,411459,393896,390481,393191,367379,399872,394718,390552,413803
2520,신정,하차,3526317,274812,273993,313521,307794,292360,291184,296665,280171,297329,295656,291729,311103
2521,목동,승차,7421772,573941,589437,672519,665046,649223,634237,633562,569815,611753,599297,591269,631673
2521,목동,하차,7673182,586208,610709,691739,683089,663948,655723,655298,594849,632590,625242,611405,662382
2522,오목교,승차,10299471,833832,840054,909945,895355,910409,854829,888917,834781,824944,801238,801360,903807
2522,오목교,하차,10694517,852847,855015,933045,920664,942913,892774,932573,878328,868099,838134,840103,940022
2523,양평(5),승차,1903838,145400,150108,166068,164470,154489,161350,167653,151787,161804,156128,155709,168872
2523,양평(5),하차,1914984,144154,150155,166880,161912,154792,162036,170040,152771,164458,157546,158016,172224
