역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
217,잠실새내,승차,9662446,801086,699579,851782,829756,850712,811886,830265,790994,731755,831308,832274,801049
217,잠실새내,하차,9776582,811347,713673,856468,836341,862542,823790,841763,804829,741217,831540,833010,820062
218,종합운동장,승차,5724614,339741,314261,442720,505661,634799,628784,514055,543548,471471,513092,446981,369501
218,종합운동장,하차,6473561,374316,347047,495269,574712,726389,725450,573700,607831,540686,593508,513756,400897
219,삼성,승차,21558411,1776367,1526858,1819437,1767726,1805114,1702623,2008356,1868061,1522052,1784757,1940312,2036748
219,삼성,하차,22085245,1808090,1551639,1866093,1819592,1852685,1751076,2053087,1910290,1566782,1837480,1993781,2074650
220,선릉,승차,19764092,1717046,1433650,1720582,1679807,1671173,1610072,1733134,1647985,1432129,1702737,1746514,1669263
220,선릉,하차,17186168,1471225,1226378,1476857,1443433,1437149,1391375,1511876,1437077,1258489,1509218,1544464,1478627
221,역삼,승차,16750837,1510684,1246688,1447980,1412539,1386047,1328986,1466096,1398322,1207766,1437818,1486313,1421598
221,역삼,하차,18468064,1630865,1358430,1606623,1556788,1536727,1478301,1620841,1537805,1339302,1593599,1644583,1564200
222,강남,승차,37041980,3347445,2851684,3223783,3038485,3098386,2971684,3377156,3180684,2709270,3048728,3077542,3117133
222,강남,하차,37470682,3343530,2868569,3263411,3071874,3130531,3004212,3394136,3202030,2753791,3099667,3140528,3198403
223,교대(2),승차,13090683,1109269,935970,1168622,1121730,1125319,1080999,1140238,1074305,981743,1133934,1133784,1084770
223,교대(2),하차,14777381,1240533,1051017,1323326,1267073,1275355,1220515,1279291,1203719,1106054,1281524,1290807,1238167
224,서초,승차,8321346,678298,587349,734236,709725,700648,675833,708297,671450,637248,735822,745787,736653
224,서초,하차,8298631,682591,586799,726218,709980,699713,674544,708028,670807,632828,723608,747308,736207
225,방배,승차,7351360,575301,491584,698260,672501,667799,610298,559838,569637,570702,663127,668070,604243
225,방배,하차,7512481,580252,498611,715295,689854,684284,623193,572194,583047,583066,679122,683805,619758
226,사당(2),승차,15332492,1262063,1093707,1369305,1301088,1304288,1271182,1255728,1167022,1174651,1368607,1366625,1398226
226,사당(2),하차,17978617,1466102,1280521,1616517,1550886,1565329,1500502,1504915,1432000,1384162,1564391,1547628,1565664
227,낙성대,승차,11056535,907418,788930,985471,946635,966202,915133,937876,900610,860574,965758,957965,923963
227,낙성대,하차,10608647,874125,753816,944435,913142,929323,870948,898687,859581,826317,930434,922396,885443
228,서울대입구,승차,19528603,1582411,1386815,1750428,1662359,1709591,1599156,1657867,1586381,1525046,1710712,1706850,1650987
228,서울대입구,하차,18916787,1545563,1341898,1688797,1604226,1654118,1547633,1607124,1541906,1479446,1656861,1655985,1593230
229,봉천,승차,8772230,704052,617987,759195,739074,755038,728214,752282,726532,684038,776213,768537,761068
229,봉천,하차,8091229,656438,572548,701810,682636,696477,669433,693238,669849,626969,713915,705927,701989
230,신림,승차,25548369,2125302,1866440,2248694,2171508,2214730,2107414,2160560,2088350,1976197,2211359,2187453,2190362
230,신림,하차,25074029,2105223,1844271,2210863,2127778,2168731,2061493,2121897,2052285,1930835,2157628,2142527,2150498
231,신대방,승차,10584743,854996,756713,921344,906094,933201,884540,899062,863376,830150,931305,911617,892345
231,신대방,하차,10029095,812811,716647,873194,861092,883551,837187,850716,817713,784453,884159,864716,842856
232,구로디지털단지,승차,22731285,1936319,1674961,1987142,1933819,1947699,1856984,1946549,1865219,1719713,1973631,1963234,1926015
232,구로디지털단지,하차,22667461,1936451,1669106,1986057,1928966,1939940,1850370,1945097,1857449,1708526,1965715,1959779,1920005
233,대림(2),승차,10759191,887950,781194,953818,928712,949861,904902,905221,854748,839915,931256,918061,903553
233,대림(2),하차,11111856,914140,808566,983133,958705,979723,933158,932183,885950,872891,961631,947982,933794
234,신도림,승차,21856175,1809495,1594255,1940352,1852001,1868463,1799930,1837041,1764956,1693757,1904070,1894684,1897171
234,신도림,하차,21729990,1789066,1580502,1934565,1839979,1862538,1793731,1822068,1752166,1692272,1896725,1881343,1885035
235,문래,승차,7088405,585586,510946,618726,599452,602985,574986,606462,580637,537475,626921,635137,609092
235,문래,하차,7188118,593764,517093,628219,608253,612140,584221,616041,587945,546296,634273,642208,617665
236,영등포구청(2),승차,7842661,670093,575928,698870,677454,677860,637895,660696,636318,581374,680343,686612,659218
236,영등포구청(2),하차,7959330,679205,584762,711733,689693,688630,647885,667297,641085,590354,692617,695691,670378
237,당산,승차,7788536,614230,531954,681673,671711,672938,644570,653656,619378,612278,709236,703451,673461
237,당산,하차,8715552,696313,603188,773325,762744,761474,718634,725926,687035,677803,788358,778417,742335
238,합정(2),승차,12060690,1004833,885758,1064207,1016313,1039716,985105,1010542,975635,919583,1054663,1043095,1061240
238,합정(2),하차,13052475,1072658,949664,1152750,1098443,1127085,1074529,1096311,1064593,1012273,1132685,1122250,1149234
239,홍대입구,승차,29113584,2364801,2232887,2598930,2384425,2553712,2349200,2427570,2420752,2278820,2464281,2420673,2617533
239,홍대입구,하차,31137836,2504797,2394468,2775866,2524033,2722834,2527931,2593778,2600278,2446742,2627762,2589884,2829463
240,신촌,승차,17769310,1458339,1300485,1646780,1497075,1570185,1419231,1500663,1419803,1386741,1499820,1541796,1528392
240,신촌,하차,18150135,1485747,1322611,1665621,1523511,1608426,1455178,1543626,1459004,1420564,1536003,1572950,1556894
241,이대,승차,7288626,516775,482601,717134,681999,682762,596271,555793,524187,582017,656186,676477,616424
241,이대,하차,7728339,535978,508108,764706,724458,728127,634206,585750,553186,623418,701440,720542,648420
242,아현,승차,3903893,300001,264601,346080,332701,347325,325748,326818,309902,313723,350090,350981,335923
242,아현,하차,3780971,292629,257591,339159,324338,336751,313058,313945,296590,303532,337556,339174,326648
243,충정로(2),승차,4099027,346437,298781,365949,356130,352123,335515,347853,337947,308927,354018,355773,339574
243,충정로(2),하차,4343790,365792,314195,389921,380122,376034,354478,367029,355229,326213,374451,377732,362594
244,용답,승차,1054308,80886,71740,95765,92090,94720,87258,87803,82856,86411,94029,91734,89016
244,용답,하차,1066415,81438,71781,98694,94449,96993,87350,86501,81289,87467,95684,94571,90198
245,신답,승차,554813,40919,36313,46619,45247,45798,44653,47084,46337,46425,52852,52411,50155
245,신답,하차,614466,46962,40967,51857,50668,51021,49322,52214,51732,50398,57371,57078,54876
246,신설동(2),승차,1644839,136470,119042,152137,139560,140340,133460,135120,131339,128380,142915,139779,146297
246,신설동(2),하차,1581858,134672,114781,147079,136165,134988,127933,131286,125966,120456,135276,133095,140161
247,도림천,승차,430533,35109,30157,38811,37445,35618,34986,38375,35965,33290,37627,37997,35153
247,도림천,하차,471375,38682,33199,43525,41865,39968,38071,41227,38008,35672,41606,41208,38344
248,양천구청,승차,2529129,203706,181841,226509,220663,225556,209498,207922,195018,195838,225215,223964,213399
248,양천구청,하차,2651043,215187,190697,236706,230398,235041,219918,218510,205930,204747,234911,235735,223263
249,신정네거리,승차,3520953,287731,256510,312503,305192,312284,293636,295699,279984,271598,305360,300865,299591
249,신정네거리,하차,3602687,297306,265306,319213,310486,318439,298517,303152,288156,276643,312374,308620,304475
250,용두,승차,884086,70470,64846,77451,74220,75244,72302,74691,73860,72324,77273,75985,75420
250,용두,하차,906393,73870,67282,79626,76665,76918,73478,75832,75041,73970,79194,77885,76632
309,지축,승차,476039,36947,33034,40396,41365,44521,42711,42919,40248,39470,42633,38050,33745
309,지축,하차,536471,41780,37191,46794,47216,49198,47209,47951,45786,42885,47800,43227,39434
310,구파발,승차,7642866,600834,535853,656716,641423,672908,635212,660743,640063,605180,687081,665458,641395
310,구파발,하차,7083470,545267,489543,606029,592765,626150,592603,618951,603986,566091,633390,613951,594744
311,연신내(3),승차,15564254,1259201,1128155,1373290,1325545,1371369,1298084,1311957,1259809,1224858,1358677,1334878,1318431
311,연신내(3),하차,14728601,1207264,1079056,1301291,1251018,1292893,1222315,1235323,1193972,1155870,1280526,1260359,1248714
312,불광(3),승차,7035782,564109,503332,621251,602528,623677,585062,590015,571629,553295,618670,609894,592320
312,불광(3),하차,7716177,616435,549422,682618,658445,685702,642731,648464,628300,610344,681142,664786,647788
313,녹번,승차,4773589,386336,342004,425300,409574,417386,394485,393542,376163,369037,419487,424176,416099
313,녹번,하차,4136692,334441,293625,368667,355369,362479,341234,341364,323596,319827,364737,369552,361801
314,홍제,승차,7208079,570390,507061,648635,633326,648040,596155,586021,567403,569968,639869,634348,606863
314,홍제,하차,6867266,546421,483487,620914,605303,617215,564723,557147,540530,542393,608735,602967,577431
315,무악재,승차,1485187,125594,109170,130724,126979,129680,122334,126382,120705,115522,128822,127337,121938
315,무악재,하차,1526649,126979,110261,135498,132399,134537,125453,128101,122416,120145,134240,131724,124896
316,독립문,승차,3041009,229624,208335,277383,262796,280482,257071,248536,244499,239461,273498,267750,251574
316,독립문,하차,3139032,234325,212640,287148,277035,294549,265448,251585,246696,248223,286451,277708,257224
317,경복궁,승차,9262390,691148,611466,828548,832220,858901,751257,710414,711396,768370,876035,846796,775839
317,경복궁,하차,9452721,698862,628089,840287,849032,888836,765856,713869,713814,805509,895591,864738,788238
318,안국,승차,9302548,728530,643223,823832,824440,859987,763196,748484,735769,738124,870228,830608,736127
318,안국,하차,9848849,763554,680422,875294,876902,917911,820143,788476,764032,786553,918139,879950,777473
319,종로3가(3),승차,3576734,293333,253566,298693,290686,300627,282773,306035,292888,263894,322448,338220,333571
319,종로3가(3),하차,4823479,387191,346398,413387,395669,420395,394337,414260,394512,371974,426048,425968,433340
320,을지로3가(3),승차,3737986,308428,261970,319811,311563,312991,301696,321896,313299,283152,331875,337892,333413
320,을지로3가(3),하차,3952457,326835,275372,338150,329519,333362,322021,338903,327546,297589,348204,358349,356607
322,동대입구,승차,4225013,299697,259047,384875,400063,416420,349203,311854,298797,346830,403393,397656,357178
322,동대입구,하차,4732684,327253,284715,436390,454558,479220,391268,336766,321033,395699,457445,448931,399406
323,약수(3),승차,5236800,423818,370767,457300,446377,461604,438802,443244,421872,406012,457600,458714,450690
323,약수(3),하차,5076762,409448,358548,442317,432794,445272,423992,431576,411418,393658,446204,445960,435575
324,금호,승차,3210893,261236,231370,281784,274409,281849,266452,271349,260153,253354,281162,277411,270364
324,금호,하차,2956768,243588,214016,258979,252994,258286,242666,249775,239973,232337,258419,255298,250437
325,옥수,승차,3734101,299454,264862,328503,317327,330243,315849,317868,301373,295871,328517,325382,308852
325,옥수,하차,3891434,316075,278175,339198,326151,343362,330605,334324,318954,307845,341695,337432,317618
326,압구정,승차,12193123,1059048,894918,1077731,1028592,1023828,1007131,1041748,975833,924439,1052622,1051786,1055447
326,압구정,하차,13213356,1145893,971467,1173252,1117844,1113950,1087186,1124004,1050628,999697,1140764,1141147,1147524
327,신사,승차,11689584,975258,861770,1025998,960443,972489,945744,988976,960576,892503,1013378,1035255,1057194
327,신사,하차,12594555,1038231,920155,1099917,1033707,1048361,1025423,1067568,1039353,966444,1095797,1117925,1141674
328,잠원,승차,2309680,179940,157832,199486,194431,199332,190860,194782,183783,183165,212685,212169,201215
328,잠원,하차,2227290,174755,152280,191069,187002,191330,182662,188899,178924,176107,207432,203997,192833
329,고속터미널(3),승차,22599562,1790940,1716822,1903530,1826427,1976555,1827253,1942905,1939996,1862647,1909093,1881870,2021524
329,고속터미널(3),하차,21523949,1688612,1655328,1806037,1736184,1879250,1738929,1829599,1835927,1785146,1821526,1810260,1937151
330,교대(3),승차,5280190,424645,365878,473798,460708,461038,436419,455113,428563,400582,468282,466570,438594
330,교대(3),하차,3551399,287712,245480,319887,311927,313124,294089,306471,288535,269474,315510,312180,287010
331,남부터미널,승차,12760359,1073345,966077,1106840,1067059,1092632,1030147,1070898,1055814,997654,1101604,1105310,1092979
331,남부터미널,하차,13118932,1093200,993076,1137397,1102685,1125564,1064876,1103681,1082442,1029300,1132187,1136117,1118407
332,양재,승차,14616970,1212063,1043874,1315537,1275876,1266904,1190086,1215346,1151171,1097551,1288275,1302786,1257501
332,양재,하차,15589942,1285434,1111654,1397296,1358930,1349384,1272985,1304541,1224940,1173650,1372471,1391589,1347068
333,매봉,승차,4054911,337138,288353,351348,347661,346531,329381,349978,332658,305898,357547,361776,346642
333,매봉,하차,3865457,321089,274711,334073,332049,330085,313980,334414,317027,290980,341052,344667,331330
334,도곡,승차,2228666,192464,166619,210765,202760,198336,185767,182720,166924,162458,187034,188902,183917
334,도곡,하차,2192233,190722,164641,207810,200358,193447,182492,179144,163854,159236,182733,185688,182108
335,대치,승차,4585070,387186,335360,407481,375720,393841,370850,391273,388630,372206,403334,399318,359871
335,대치,하차,4407511,371442,323455,394238,364334,379535,356752,374107,369524,352058,385878,388787,347401
336,학여울,승차,1018169,79857,62584,102421,101167,97368,74640,101335,65396,78833,75739,81744,97085
336,학여울,하차,1045003,80924,64206,107547,105394,98735,76567,101929,66878,80936,78744,84375,98768
337,대청,승차,3641497,292505,255360,324062,312432,319159,299769,313182,299173,278335,318558,319718,309244
337,대청,하차,3258813,263633,229241,291328,280388,285499,266980,278708,266291,248006,284487,286241,278011
338,일원,승차,3391601,267596,239060,298313,292934,293632,275451,282365,272131,260700,303276,311074,295069
338,일원,하차,3457433,276399,244944,302506,295715,297731,280466,292884,282461,264662,309433,313222,297010
339,수서,승차,6717861,541715,483786,579184,569770,582414,551540,558749,543718,526741,592327,603570,584347
339,수서,하차,6645152,534891,478567,571484,563571,574829,544618,553581,538694,522327,588609,595634,578347
340,가락시장(3),승차,3768559,305503,273367,328504,317184,322335,309116,317638,302897,295783,333412,338597,324223
340,가락시장(3),하차,3656016,297658,264813,317181,306779,311926,298927,308171,293235,288037,324432,330463,314394
341,경찰병원,승차,2806879,238849,203793,244427,235585,240264,227759,240580,234238,210783,244648,250052,235901
341,경찰병원,하차,2789890,238554,202035,242339,233327,237618,225912,240219,234206,209627,243641,247166,235246
342,오금(3),승차,2576877,206627,179955,225362,220097,222674,212950,220101,212649,204372,230974,232910,208206
342,오금(3),하차,2312509,185621,161240,202475,198422,199790,191281,197644,192592,184727,206966,206830,184921
409,당고개,승차,4828995,388205,347505,425375,412246,432306,403396,411079,397857,384583,420307,407263,398873
409,당고개,하차,4576078,367487,330379,405015,390724,409355,382425,390549,378325,362235,399202,384418,375964
410,상계,승차,7751663,633236,560089,691862,668293,686234,644343,646072,616455,606172,675730,669079,654098
410,상계,하차,6975786,572680,505297,622003,598618,616302,578953,580573,556220,544563,608812,602865,588900
411,노원(4),승차,8197876,685906,612899,727025,691574,728109,675978,686655,651990,633798,705854,697983,700105
411,노원(4),하차,9217051,772885,689398,817192,776962,814907,758761,770553,731420,713476,792349,785391,793757
412,창동,승차,10636230,864938,768440,941753,908079,937661,877733,887689,852874,843847,934191,920919,898106
412,창동,하차,11337597,921798,819212,1006935,970628,1000869,935226,946524,910790,903581,994123,976715,951196
413,쌍문,승차,12091257,1000143,883456,1075047,1039393,1069328,1000622,1006211,958355,935760,1051783,1041926,1029233
413,쌍문,하차,10715130,888928,782539,951956,920532,946499,882207,891913,849413,826000,936580,927615,910948
414,수유,승차,14184758,1163966,1032903,1273363,1225460,1265489,1180453,1179004,1127095,1102479,1227870,1212428,1194248
414,수유,하차,13959188,1153350,1021759,1253732,1206178,1240951,1156258,1156831,1109820,1077633,1207198,1196339,1179139
415,미아,승차,6347363,516405,457399,582849,557925,571379,529083,516656,487052,490033,557912,547277,533393
415,미아,하차,5906714,479879,423655,545791,519193,530709,488668,477735,450958,455938,523811,513440,496937
416,미아사거리,승차,10951592,902745,808382,972700,937523,967623,911105,917154,872789,846511,944141,933713,937206
416,미아사거리,하차,10547841,878352,780878,937957,899386,929348,870303,881181,840658,812077,910590,901798,905313
417,길음,승차,8621585,676234,592902,798162,767066,786778,720529,682077,656772,678378,771953,769613,721121
417,길음,하차,8301143,648298,568109,777280,745686,763745,688310,646856,625302,653672,748124,744895,690866
418,성신여대입구,승차,9025967,701995,629491,838361,786522,834516,750243,718304,682912,703972,800966,795874,782811
418,성신여대입구,하차,8689708,690349,618349,806285,758982,799168,717615,700451,661289,670254,764140,754965,747861
419,한성대입구,승차,6089337,454265,401403,565120,552103,577762,512951,476511,444985,485760,561592,544479,512406
419,한성대입구,하차,5846385,438732,386866,543617,528164,554139,491499,454621,424653,465667,541025,523117,494285
420,혜화,승차,15330347,1254322,1077551,1339508,1267623,1378225,1247065,1244367,1176603,1181265,1342432,1382739,1438647
420,혜화,하차,15875500,1292691,1113755,1384195,1313158,1429192,1301632,1293863,1225941,1228848,1380339,1421107,1490779
421,동대문(4),승차,9082096,730373,631702,827471,776365,825115,769961,756802,694871,685043,829628,783348,771417
421,동대문(4),하차,9110973,737079,632170,828829,782845,820419,770295,761451,693894,683012,830260,792044,778675
422,동대문역사문화공원(4),승차,8070669,677812,597512,752314,719902,741171,694548,646397,555160,545459,716956,700985,722453
422,동대문역사문화공원(4),하차,7345192,621604,541079,685011,657522,677187,634832,588764,504245,496000,652143,637205,649600
423,충무로(4),승차,11672173,920961,794611,1084098,1050859,1049763,951764,922439,891965,906606,1054988,1048822,995297
423,충무로(4),하차,11907408,947210,816302,1096887,1063461,1065902,973348,950470,920424,925820,1071704,1062943,1012937
424,명동,승차,14254720,1084032,1008234,1322577,1256061,1225343,1151895,1094362,1115527,1136332,1278146,1269158,1313053
424,명동,하차,15386513,1155494,1083724,1417850,1348473,1323061,1256379,1188587,1218162,1232201,1369461,1360617,1432504
425,회현,승차,11027356,866415,763946,998559,966867,999286,946571,923649,868120,833415,991522,939776,929230
425,회현,하차,11650749,907910,800606,1053466,1019318,1057680,1009858,976236,911302,884655,1051582,996008,982128
426,서울역(4),승차,4833240,390204,342691,422143,414664,412830,391460,404115,397683,374249,435832,434880,412489
426,서울역(4),하차,8204165,640811,593759,706870,693108,705855,664266,663544,665298,641082,744247,751889,733436
427,숙대입구,승차,6077088,456380,399556,578923,555783,556833,509371,473767,447710,471446,550700,557626,518993
427,숙대입구,하차,5947864,450679,394634,569250,547435,545529,495483,462627,436495,462037,535224,544480,503991
428,삼각지(4),승차,1822027,155518,132272,160063,153789,155424,148686,151745,144961,139213,160969,161234,158153
428,삼각지(4),하차,2193816,184522,158371,194137,185753,190805,181178,179555,170776,167913,196082,193791,190933
429,신용산,승차,5666667,457787,410170,477176,467291,486010,461001,478452,468626,425725,499181,520881,514367
429,신용산,하차,5931034,478642,427530,504966,488129,507849,481566,501223,489662,448737,522634,544336,535760
430,이촌,승차,3500678,278540,249444,295218,290797,311484,285352,289255,300607,276011,317773,293771,312426
430,이촌,하차,3885718,306871,274902,330380,324677,347251,320448,321540,328645,307853,358849,323113,341189
431,동작,승차,1087545,75993,67447,88723,102895,107893,110667,86026,79322,92428,102657,91430,82064
431,동작,하차,1209471,84423,75566,98213,116116,120906,122877,94909,87783,102020,114306,101082,91270
432,이수(총신대입구),승차,7953058,645470,567174,696963,672278,695104,661122,671862,644430,627989,700042,691366,679258
432,이수(총신대입구),하차,8883311,725508,638728,781199,754991,778501,737668,750349,725878,697520,773511,765669,753789
433,사당(4),승차,10412795,870265,759199,945452,915135,923814,868890,835432,727212,768065,933030,931535,934766
433,사당(4),하차,9359024,745071,649699,843336,816170,829519,781009,758553,734702,729592,826185,813366,831822
434,남태령,승차,1278308,76138,74933,115548,129923,136629,111606,150896,191023,110936,65076,60010,55590
434,남태령,하차,441916,33185,27776,38090,38390,38879,36409,37070,35279,36201,41303,40334,39000
2511,방화,승차,2739088,222113,196813,239321,236019,242033,227228,235235,225513,214417,238682,234198,227516
2511,방화,하차,2595617,211149,186442,227271,223614,229771,215156,224133,214655,202541,225128,220884,214873
2512,개화산,승차,2179447,182461,158663,189802,185890,188934,178753,185344,180334,168368,189696,187739,183463
2512,개화산,하차,2056298,172201,149599,178749,175667,179102,168902,174139,168962,159028,178720,178270,172959
2513,김포공항(5),승차,3007633,248792,227689,252140,247021,258079,241752,264017,282489,230445,249161,250051,255997
2513,김포공항(5),하차,2613529,213872,197343,216495,214960,222760,210397,232294,247647,201917,217540,213796,224508
2514,송정,승차,3404782,274374,244307,301577,296179,300262,282184,282465,269717,269145,302335,294488,287749
2514,송정,하차,3290460,267734,239108,293319,287353,291836,273807,272572,260027,258637,289460,281008,275599
2515,마곡,승차,2707597,239389,201462,245450,236816,243982,230453,237350,221006,206915,224476,222157,198141
2515,마곡,하차,2420627,206321,175335,217797,212475,219404,208035,212984,197939,186535,203275,200749,179778
2516,발산,승차,6192239,474135,427969,547457,535696,540343,514955,528587,503257,475377,552571,560130,531762
2516,발산,하차,6211952,473861,424244,543819,532868,540898,516419,527226,503939,479702,557037,566834,545105
2517,우장산,승차,5699229,458564,404144,509556,492175,503662,473897,475153,455653,443711,500612,502043,480059
2517,우장산,하차,5628486,457044,401484,503268,486015,496297,465928,469445,451897,436896,492872,494734,472606
2518,화곡,승차,10856531,892203,788458,956648,931108,947770,894908,907670,875823,841297,952563,944493,923590
2518,화곡,하차,10014909,830382,728855,883300,857137,875104,821863,834695,808958,771440,877154,874098,851923
2519,까치산(5),승차,11017373,900959,801410,970851,943679,961082,913536,925625,891479,857275,963004,952103,936370
2519,까치산(5),하차,10436040,860920,764015,917446,892712,907054,862197,876678,844884,809760,910484,902462,887428
2520,신정,승차,5277839,435119,378781,464201,456114,465102,433696,443678,425925,405568,463405,462529,443721
2520,신정,하차,4234720,349131,305229,371874,364571,372593,347053,356177,343282,326063,372369,368726,357652
2521,목동,승차,6648970,549263,477595,591996,573667,586594,551370,557521,534329,511066,586007,576913,552649
2521,목동,하차,7053992,587345,506456,625642,608542,619085,580830,589231,566310,540522,624807,617122,588100
2522,오목교,승차,8916334,759397,657650,792424,756931,777465,719456,746585,724273,668673,766916,777345,769219
2522,오목교,하차,9600085,809690,700013,854661,812690,837483,774413,805906,782238,723199,827678,844859,827255
2523,양평(5),승차,2328764,192560,167876,203354,201177,199920,190731,200247,190411,172139,203085,207041,200223
2523,양평(5),하차,2306443,192724,168213,202242,200118,197843,188419,198988,188777,168809,199393,203892,197025
