역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
216,잠실(2),하차,25877148,2101578,2110099,2223971,2177243,2244734,2100804,2159681,2078538,2022300,2153621,2200372,2304207
217,잠실새내,승차,10009792,791475,813215,883263,842012,882937,832775,839990,792404,798464,823834,846126,863297
217,잠실새내,하차,9575916,769302,784636,846049,797574,826194,790703,801315,761871,753901,786377,811607,846387
218,종합운동장,승차,6212073,382828,399977,484207,563617,705605,620114,539363,596861,580416,490999,433764,414322
218,종합운동장,하차,6715597,405905,422997,517235,635905,780794,695680,570932,639605,618624,529534,462040,436346
219,삼성,승차,24888752,2030780,2141036,2044335,2038572,2108258,2048019,2141059,2026581,1917005,1969370,2126564,2297173
219,삼성,하차,25655368,2071767,2188589,2084976,2114749,2157154,2135609,2219671,2092947,1990554,2046767,2196192,2356393
220,선릉,승차,22250884,1827417,1893450,2019754,1849230,1929764,1867363,1949944,1789941,1773992,1781244,1832379,1736406
220,선릉,하차,20902142,1720786,1795796,1955210,1765023,1803125,1773126,1854969,1696114,1686355,1647030,1653192,1551416
221,역삼,승차,17372185,1438812,1506548,1532504,1414984,1459730,1411883,1479374,1396808,1363736,1395255,1518326,1454225
221,역삼,하차,19310919,1574324,1663251,1705049,1578389,1631860,1592025,1666807,1555388,1520186,1562940,1677703,1582997
222,강남,승차,37213067,3196670,3236016,3185108,2957826,3105764,3018549,3376578,3084490,2867399,2916803,3069281,3198583
222,강남,하차,38722928,3337429,3383669,3319079,3080809,3186074,3151558,3524538,3215652,2977097,3030486,3192203,3324334
223,교대(2),승차,14823754,1174208,1219153,1320854,1246624,1305701,1251178,1267265,1178015,1190587,1218784,1247047,1204338
223,교대(2),하차,16529343,1293283,1351186,1482929,1395988,1438981,1395393,1405826,1301219,1331055,1371396,1408809,1353278
224,서초,승차,7181786,554699,591394,629465,597513,629239,609766,608196,567120,581933,596017,616177,600267
224,서초,하차,7534538,582312,625710,658929,626563,646112,642479,648444,601480,610125,625292,645560,621532
225,방배,승차,8019436,590722,613518,756928,710027,739202,671877,613017,609270,669258,683621,709184,652812
225,방배,하차,8179317,599138,623319,771488,726091,743907,684873,623712,621652,687943,700259,727901,669034
226,사당(2),승차,17112021,1253262,1311764,1476587,1398859,1466243,1391872,1352292,1567621,1655465,1410718,1417771,1409567
226,사당(2),하차,17882730,1367551,1424857,1594976,1508259,1558044,1503617,1470773,1382570,1460036,1526559,1541541,1543947
227,낙성대,승차,11560513,903911,928836,1028313,972901,1022434,970105,973068,911156,936943,966822,983999,962025
227,낙성대,하차,10943307,861534,882193,980372,927212,956462,914471,912841,854159,878424,925464,936249,913926
228,서울대입구,승차,19972355,1565526,1596605,1796022,1677794,1778552,1649682,1662551,1567075,1624863,1672801,1713680,1667204
228,서울대입구,하차,19385729,1518137,1544363,1740540,1629721,1709609,1605798,1615706,1525957,1566546,1648704,1663891,1616757
229,봉천,승차,9021818,713129,728587,794726,760322,788584,752331,756379,717535,731338,756717,769634,752536
229,봉천,하차,8116471,650902,661968,720503,686718,698710,671708,678118,642275,652252,677946,691900,683471
230,신림,승차,27157978,2167624,2207810,2403076,2280264,2370306,2246484,2261477,2146866,2177544,2269711,2302490,2324326
230,신림,하차,26271918,2115358,2147614,2332439,2200793,2252242,2167285,2186188,2084270,2087571,2197164,2226325,2274669
231,신대방,승차,9672139,751074,754879,839784,815372,861699,812351,811721,760297,789803,834125,828959,812075
231,신대방,하차,9330515,730294,730504,814055,790063,821624,785330,783275,732534,758993,804241,799411,780191
232,구로디지털단지,승차,22736686,1797759,1851997,1975820,1895553,1983848,1884172,1914286,1797677,1832035,1915879,1970194,1917466
232,구로디지털단지,하차,22801689,1811897,1872095,1992115,1907437,1955014,1888668,1924705,1808917,1833745,1918065,1972663,1916368
233,대림(2),승차,11623046,913178,926528,1010692,984722,1024304,975640,979432,910034,941967,998745,991646,966158
233,대림(2),하차,11934027,939099,951882,1041382,1014711,1038050,1003148,1005060,936575,968495,1022885,1018728,994012
234,신도림,승차,23061312,1806420,1838916,2010244,1912608,2000273,1914227,1914890,1829343,1884946,1968102,1982493,1998850
234,신도림,하차,22934252,1791288,1818506,1998551,1905370,1975429,1911806,1911322,1822887,1880489,1962551,1967120,1988933
235,문래,승차,7025530,561041,583930,619060,583707,606771,581573,591133,550263,559447,584621,610680,593304
235,문래,하차,7064641,564975,589040,624307,589291,597659,585012,596876,553697,561380,587955,615043,599406
236,영등포구청(2),승차,8017135,633839,672285,714373,674648,700460,666356,663746,618324,630259,670430,694267,678148
236,영등포구청(2),하차,7939613,625524,661747,709629,673085,686061,661906,658699,610413,626110,665660,688997,671782
237,당산,승차,9268707,716830,744710,838482,838536,847150,791936,752382,695423,746053,794114,778523,724568
237,당산,하차,9802737,749662,780018,882107,880784,881037,836738,799874,742606,792764,846380,834668,776099
238,합정(2),승차,10066406,764221,800820,857536,821184,861866,824383,832499,790738,826785,889890,903058,893426
238,합정(2),하차,9763869,727900,761017,823640,791129,818831,798724,809600,770958,808944,879642,893231,880253
239,홍대입구,승차,22946521,1832653,1892727,2033851,1896537,2027718,1850848,1865930,1818881,1814651,1903358,1950572,2058795
239,홍대입구,하차,23533594,1868720,1939746,2072227,1912363,2052671,1922760,1926487,1896835,1864072,1952363,1992260,2133090
240,신촌,승차,20235927,1637493,1673348,1885513,1693331,1797976,1609274,1643971,1554890,1621754,1665888,1724536,1727953
240,신촌,하차,20798414,1694505,1731124,1915816,1733265,1820529,1653718,1694295,1603536,1659778,1725179,1778837,1787832
241,이대,승차,8780983,617432,660188,831513,773482,842894,719966,681915,617196,731785,779506,789643,735463
241,이대,하차,9106863,631802,675911,870747,799928,869051,748867,700764,637766,767782,820581,826702,756962
242,아현,승차,3146293,241652,241276,289409,274299,288221,262929,253391,235354,262566,268048,273974,255174
242,아현,하차,2974885,229838,229121,277492,264159,269412,248908,238468,219860,247360,251469,259140,239658
243,충정로(2),승차,4589126,344876,364135,405237,380904,398131,383937,388849,362587,378499,398751,402079,381141
243,충정로(2),하차,4847603,355209,382114,432001,405453,414864,407860,408800,378752,404112,425069,431272,402097
244,용답,승차,1057340,82875,81762,95049,90732,95556,91066,90146,85213,88770,87473,86895,81803
244,용답,하차,1061375,83441,82279,96574,92681,95691,91333,88392,84297,89099,88105,87191,82292
245,신답,승차,543263,41942,42515,48563,46543,49858,47039,47000,43132,45003,45202,44617,41849
245,신답,하차,622988,50003,50310,56335,53601,56096,53372,53467,49467,51316,51250,50128,47643
246,신설동(2),승차,1390815,113202,120207,130608,123821,119253,111624,112617,103629,104777,108310,116812,125955
246,신설동(2),하차,1348019,112142,117252,126124,119016,114925,109147,110403,102792,101338,105771,110581,118528
247,도림천,승차,353529,27863,28556,33430,29541,31111,29424,31432,27669,27910,27927,29606,29060
247,도림천,하차,391272,30931,31423,36367,33023,34042,32491,34535,30181,30596,32048,33787,31848
248,양천구청,승차,2903045,229768,233449,258738,244826,261604,241106,240864,219600,233956,247846,250334,240954
248,양천구청,하차,3067968,244810,246521,274421,259845,272952,254844,253365,231066,247153,261977,265579,255435
249,신정네거리,승차,4279761,346602,346856,385315,366867,384225,355417,352419,327719,338662,354924,360279,360476
249,신정네거리,하차,4280310,351544,350901,387134,366313,377743,353041,349680,327259,338509,353756,361251,363179
250,용두,승차,813165,65660,63685,74000,68922,71224,67930,68562,64957,68935,65629,67017,66644
250,용두,하차,893087,73147,70597,81298,75175,77897,75254,75314,70684,75080,72563,73527,72551
309,지축,승차,539389,43870,44743,49236,39051,48511,45126,45559,43871,43950,50826,45298,39348
309,지축,하차,621101,51949,52866,58312,43611,53342,51897,52059,50252,50820,56058,52387,47548
310,구파발,승차,5966340,435390,452605,512553,507596,554996,508297,500663,465157,493673,535619,512750,487041
310,구파발,하차,4607200,325539,334708,391941,391650,429388,399473,389553,363309,383679,428582,397199,372179
311,연신내(3),승차,15005344,1166247,1204249,1323861,1262594,1338345,1243038,1244572,1167328,1216824,1283421,1282116,1272749
311,연신내(3),하차,14010705,1097142,1130701,1238870,1177400,1227600,1153635,1156673,1092190,1129806,1197065,1200753,1208870
312,불광(3),승차,6822381,537807,559587,608039,573071,606419,564805,557658,520755,553045,585464,580978,574753
312,불광(3),하차,7406988,578473,594429,660083,622812,655517,614455,607946,569515,597615,642369,632422,631352
313,녹번,승차,6158671,486784,523254,543083,516289,545958,512514,508440,477073,498451,517283,518406,511136
313,녹번,하차,5170474,407811,433549,455925,433791,453494,429085,426646,401584,417210,437818,439961,433600
314,홍제,승차,7768581,618477,637690,705209,664629,699816,639613,624925,585832,627518,655845,664316,644711
314,홍제,하차,7316439,588097,608374,667689,630179,650559,597603,584438,548634,590030,615777,623704,611355
315,무악재,승차,1735796,138588,146392,154610,147158,154689,143335,143867,134450,139004,144962,146584,142157
315,무악재,하차,1684035,134890,138780,148419,143478,148381,138804,139136,130645,135559,142239,144008,139696
316,독립문,승차,2895368,221408,231284,259448,242804,264608,245529,240250,227472,236232,244835,246995,234503
316,독립문,하차,2940665,228549,244790,267608,246921,262547,247237,239989,225671,237548,250364,252066,237375
317,경복궁,승차,8277531,585238,629006,747466,709661,783113,682316,643052,607930,683264,759786,753878,692821
317,경복궁,하차,8821159,613516,669731,804063,762725,844426,730607,684192,639494,726440,834619,797047,714299
318,안국,승차,9539809,694828,740525,833941,806665,882005,792603,789017,746724,769641,851054,850389,782417
318,안국,하차,10686337,769098,824398,935112,906373,985644,902277,886068,833282,863996,970964,951846,857279
319,종로3가(3),승차,3257171,256078,269979,286754,271605,278990,267082,279753,262981,261169,268956,275395,278429
319,종로3가(3),하차,3793280,296674,311149,331949,314503,326474,312903,325031,305240,306548,319859,321999,320951
320,을지로3가(3),승차,3455525,269177,287055,301464,283681,298083,279081,291327,274571,276852,285512,310855,297867
320,을지로3가(3),하차,3713545,290145,310443,326166,306334,314144,303360,316538,293964,297010,306564,333593,315284
322,동대입구,승차,4603578,321482,323810,432913,418299,438562,387410,340443,321684,391692,427127,418490,381666
322,동대입구,하차,5227290,351939,361623,504334,484914,506341,442734,372490,353102,453161,492129,480118,424405
323,약수(3),승차,5468954,426410,435262,479692,457659,480382,457713,463876,428077,445872,460837,469254,463920
323,약수(3),하차,5222267,408553,416342,459839,436932,452491,437019,440599,409163,423361,440915,449371,447682
324,금호,승차,3178321,265012,264928,291298,275183,289006,268161,262180,242737,252011,260150,256151,251504
324,금호,하차,2907000,244475,241557,267734,252354,259593,243395,239529,221908,230586,237735,234782,233352
325,옥수,승차,3609447,269201,275144,307977,299511,322244,307874,306690,285033,302509,316867,312636,303761
325,옥수,하차,3552869,265333,269286,302753,294433,312315,302559,303082,281836,296952,313574,307982,302764
326,압구정,승차,15487729,1298361,1318392,1379617,1264170,1331337,1317786,1350046,1245359,1222199,1223971,1244347,1292144
326,압구정,하차,17281555,1452735,1475350,1539178,1415106,1468113,1465714,1507294,1393239,1367574,1373617,1391054,1432581
327,신사,승차,11056072,863760,922976,968161,902320,948233,931242,933165,874786,881522,906941,944281,978685
327,신사,하차,12282723,954414,1022242,1070123,1004270,1041340,1040805,1040207,979525,982654,1013691,1050755,1082697
328,잠원,승차,2433053,189481,194187,215174,203805,219221,208674,202217,185638,196712,206522,210684,200738
328,잠원,하차,2312642,182713,184917,205354,195519,205385,198873,192919,177403,185681,195344,198287,190247
329,고속터미널(3),승차,19956225,1628899,1585721,1628539,1529472,1643452,1561780,1700405,1663342,1619904,1730280,1727897,1936534
329,고속터미널(3),하차,21975513,1769398,1734164,1792186,1692117,1815377,1732425,1877455,1840356,1865156,1837796,1922149,2096934
330,교대(3),승차,5510855,418709,434934,496041,469195,495178,470144,466208,428372,454410,466765,473052,437847
330,교대(3),하차,4214917,317763,330798,388484,366557,378762,358743,350621,325421,349577,358378,359920,329893
331,남부터미널,승차,13227376,1039022,1055767,1123630,1075376,1128856,1094336,1100236,1064751,1090780,1128310,1151715,1174597
331,남부터미널,하차,13724443,1069462,1090499,1163444,1120532,1154935,1141411,1154837,1107452,1158219,1157324,1198505,1207823
332,양재,승차,15261538,1174009,1238949,1372886,1283649,1340212,1263288,1227918,1134610,1234795,1302602,1364233,1324387
332,양재,하차,16572014,1291175,1363681,1478151,1386741,1434434,1377399,1359836,1250573,1331606,1414276,1465761,1418381
333,매봉,승차,4472895,361674,373118,396756,371961,385392,369059,376727,349910,355289,366771,389284,376954
333,매봉,하차,4173274,335393,347769,367113,347769,353594,347416,356468,331017,330795,343247,362995,349698
334,도곡,승차,3362190,270023,280294,320044,284771,292618,283863,275012,250166,271078,274119,281178,279024
334,도곡,하차,3117377,252234,261650,297607,264458,265508,263983,254255,230835,247138,255262,263014,261433
335,대치,승차,4530268,365241,371393,408923,372504,394553,378948,388917,359981,364582,374352,379333,371541
335,대치,하차,4213712,339677,348174,380921,346487,360299,349812,361719,334914,337567,349057,357436,347649
336,학여울,승차,1105559,99021,95820,87266,80359,94448,82837,118384,76320,82309,86658,99299,102838
336,학여울,하차,1114414,100814,96479,87708,80410,93635,83671,120242,76585,82638,88086,99107,105039
337,대청,승차,4284373,327077,336934,382587,359378,377828,358435,366124,336883,351647,359091,372528,355861
337,대청,하차,3760773,290323,297911,337444,317832,325143,313071,321946,294386,305389,316230,328669,312429
338,일원,승차,3507837,276813,286893,313914,296409,313241,292841,294065,267697,276610,292253,300235,296866
338,일원,하차,3604739,286168,296858,321099,305012,315189,300563,303812,279463,283271,298204,308758,306342
339,수서,승차,3941437,306469,310163,342304,325950,340929,328912,331631,308302,324566,337864,347926,336421
339,수서,하차,4028896,314202,316808,350888,333145,343135,337159,340960,317047,332556,345926,352596,344474
340,가락시장(3),승차,3108673,243402,248722,271596,255684,270749,260074,258635,242473,252389,260271,271630,273048
340,가락시장(3),하차,2821659,222158,224869,245569,231493,241279,235758,235977,220756,231412,237979,248090,246319
341,경찰병원,승차,2497797,194158,201232,215413,202951,216019,204918,211009,198604,199548,211089,219669,223187
341,경찰병원,하차,2433243,190581,197333,209728,197814,205913,200295,206168,194433,193699,206522,213304,217453
342,오금(3),승차,2378471,178477,183267,206254,197277,208513,199123,201475,186609,194761,206058,211446,205211
342,오금(3),하차,2076848,156727,159923,179266,172516,178756,174003,176687,164337,170934,182268,183031,178400
409,당고개,승차,4762921,365619,365365,411478,402488,435775,404023,401050,385744,394762,410482,401392,384743
409,당고개,하차,4407097,336979,338517,381713,370977,397347,373910,372265,358493,364721,379957,371672,360546
410,상계,승차,8594201,673492,682323,761309,729492,775006,721746,714512,663656,697454,731526,736401,707284
410,상계,하차,7636391,600914,608413,678822,647911,675853,639952,633237,588980,618013,650752,656399,637145
411,노원(4),승차,8988432,715546,722241,786030,746849,797739,738674,743802,701481,726629,771265,767382,770794
411,노원(4),하차,10080516,807234,812671,881461,835213,885848,831955,838585,789420,814281,861443,860007,862398
412,창동,승차,11774023,934244,935698,1035242,991009,1054476,983862,977825,912775,963518,1001999,1003410,979965
412,창동,하차,12669810,1006512,1001192,1123121,1073738,1124492,1057602,1045006,981783,1042806,1078351,1082050,1053157
413,쌍문,승차,13085645,1041343,1052627,1152117,1100581,1160579,1088825,1083645,1017367,1055379,1110457,1122080,1100645
413,쌍문,하차,11076684,888356,894944,980992,933788,971207,920392,916095,858455,889062,935883,950170,937340
414,수유,승차,16768450,1314013,1321391,1505728,1437763,1518643,1393369,1357419,1271766,1362317,1440919,1443610,1401512
414,수유,하차,16288629,1282707,1286156,1471743,1400918,1458114,1352944,1317447,1230155,1317949,1397599,1402440,1370457
415,미아,승차,7320623,550828,559260,653276,625155,662839,616532,591136,544652,602665,637064,650748,626468
415,미아,하차,6601111,496726,507328,595177,566083,592550,556311,527225,484927,540311,574512,592133,567828
416,미아사거리,승차,13744182,1098881,1108365,1210452,1160072,1215179,1136392,1134219,1064781,1100328,1161574,1172639,1181300
416,미아사거리,하차,13190092,1070301,1074178,1169827,1113202,1153119,1083452,1082962,1019577,1047868,1105542,1125492,1144572
417,길음,승차,10267784,754787,772870,942407,891945,952697,856609,805934,767739,860196,889823,918945,853832
417,길음,하차,9830471,715454,731136,916159,861775,912029,817903,755286,723872,828536,857805,890956,819560
418,성신여대입구,승차,10285785,765560,787107,965628,901035,965255,844033,789363,749907,853510,884734,904420,875233
418,성신여대입구,하차,9297794,698644,716291,869924,809745,855164,761892,721044,683181,767209,799547,816773,798380
419,한성대입구,승차,6418027,462427,467908,595515,568938,628075,535986,488292,451768,534883,573082,570850,540303
419,한성대입구,하차,6154629,440425,447769,577745,549606,605594,512035,463079,426509,507671,554574,548580,521042
420,혜화,승차,15929303,1250456,1258133,1393533,1283046,1396022,1272085,1288748,1230178,1233762,1349056,1437406,1536878
420,혜화,하차,16966156,1324595,1338278,1474930,1364528,1470367,1370837,1382286,1325620,1319962,1443641,1527574,1623538
421,동대문(4),승차,10181336,780327,823413,901420,849366,932599,851852,857618,772993,806761,857093,883129,864765
421,동대문(4),하차,10111748,764112,816788,897868,847717,908129,851318,857765,768175,805936,852822,885122,855996
422,동대문역사문화공원(4),승차,7704951,614540,641223,682973,648500,694929,641074,639060,601073,606043,642960,648418,644158
422,동대문역사문화공원(4),하차,7491420,597150,623180,662898,632787,670363,626190,622874,582596,588931,627499,632135,624817
423,충무로(4),승차,12710126,974132,1016104,1162801,1106126,1157893,1057641,1010544,938596,1031355,1088675,1111412,1054847
423,충무로(4),하차,13124094,1015976,1054727,1180227,1135897,1161375,1097222,1063419,985579,1060681,1130159,1147534,1091298
424,명동,승차,15411773,1259898,1296063,1399286,1275296,1373269,1240040,1217478,1177384,1197032,1279944,1297514,1398569
424,명동,하차,16952085,1368154,1404260,1518710,1389160,1491168,1366758,1347713,1310228,1336351,1432358,1434031,1553194
425,회현,승차,11636898,912869,948519,1034144,982875,1068671,997098,979881,891318,924954,976967,988920,930682
425,회현,하차,12417544,964537,1010412,1101023,1049329,1129939,1072528,1048579,948002,994165,1050261,1057310,991459
426,서울역(4),승차,3967227,312057,317971,345972,330294,358949,332969,327640,314009,319242,337705,344738,325681
426,서울역(4),하차,8087528,661207,694156,722788,687632,728466,672031,648992,627301,621488,662882,683006,677579
427,숙대입구,승차,6751449,484039,504866,646906,601056,635877,575054,515804,476846,559099,573680,610063,568159
427,숙대입구,하차,6643541,481821,500876,638230,594509,615977,561035,509186,468931,549705,566153,599939,557179
428,삼각지(4),승차,2086567,164183,173752,184567,175009,180369,173360,170001,158312,166378,178944,181107,180585
428,삼각지(4),하차,2514118,196531,205256,219883,209165,213489,213602,203194,187801,200717,220339,220567,223574
429,신용산,승차,5310161,434420,441828,465831,446530,470251,440528,439464,409674,410429,449002,452135,450069
429,신용산,하차,5695257,465813,475765,503132,478982,495747,472822,475486,442060,444709,473113,486249,481379
430,이촌,승차,3563537,267963,254940,279295,277646,325539,303485,306028,318472,275910,314839,312841,326579
430,이촌,하차,4051666,298784,287286,318384,316140,366288,349194,346764,353789,316804,383716,352333,362184
431,동작,승차,1182835,78424,79515,93026,106658,122374,133279,100228,88547,99248,109850,92388,79298
431,동작,하차,1264537,83387,83554,97593,117275,130696,138870,108189,95385,106565,116281,101054,85688
432,이수(총신대입구),승차,8666832,673753,695381,774616,733932,771698,723390,710943,665732,699756,733828,742903,740900
432,이수(총신대입구),하차,9645330,755149,775762,863357,819688,843814,806009,788052,739458,775702,817950,828959,831430
433,사당(4),승차,11515946,934849,963679,1091318,1046723,1104655,1023436,979154,624207,662459,1024608,1043137,1017721
433,사당(4),하차,10028400,740450,769627,921498,878716,910312,850231,783169,731881,813454,878456,884427,866179
434,남태령,승차,527342,32537,40341,53229,41353,43342,42606,37065,36808,46818,50668,55459,47116
434,남태령,하차,388370,26626,27805,36054,34475,35323,33449,31701,30963,31981,32224,34019,33750
2511,방화,승차,2894326,221627,224943,251301,243701,261600,245546,243330,230061,235996,246548,246555,243118
2511,방화,하차,2738725,210984,211742,238659,230197,247683,231464,230802,217711,221975,232718,233248,231542
2512,개화산,승차,2377687,183243,185369,205296,201342,210666,198298,201079,190099,193005,202931,205935,200424
2512,개화산,하차,2110652,163540,165197,183095,179568,187417,176061,177872,168717,170389,179603,182140,177053
2513,김포공항(5),승차,3202405,299557,270434,263471,251317,276258,253720,270509,275883,233077,254079,257494,296606
2513,김포공항(5),하차,3105821,290940,264245,257672,247180,268444,247401,264194,264222,229708,244685,246530,280600
2514,송정,승차,4653450,371642,373698,417899,403318,420857,390392,380796,355955,371931,397986,386534,382442
2514,송정,하차,4386445,353052,351351,389653,377315,396464,367266,358543,336445,350609,373155,364547,368045
2515,마곡,승차,263420,17631,18384,20996,20846,23473,23420,23602,20135,22581,24746,25144,22462
2515,마곡,하차,181740,11546,11910,13537,13916,16430,16627,16759,13760,15761,17733,17498,16263
2516,발산,승차,4027763,305188,323127,380548,349695,367113,337607,317295,298676,318900,337856,348894,342864
2516,발산,하차,4061913,310336,328747,382057,351197,369611,341394,318256,301346,321629,340312,349081,347947
2517,우장산,승차,5592248,429196,437934,505677,478583,508346,469650,462919,431176,451559,470264,481931,465013
2517,우장산,하차,5369688,415723,422640,488245,460978,485862,447611,440403,414237,434110,449751,462655,447473
2518,화곡,승차,11102151,878283,894414,982477,943338,990890,925679,920663,862869,894508,944178,939904,924948
2518,화곡,하차,10023109,800773,808716,889542,849940,893077,830217,826789,777816,802623,849192,850719,843705
2519,까치산(5),승차,10776065,849773,857775,948025,910909,956779,897990,893296,844653,869093,911518,919331,916923
2519,까치산(5),하차,10124196,805026,808147,892265,852990,892944,840201,826666,795271,814547,857820,866418,871901
2520,신정,승차,5200228,405482,411543,453046,437076,459851,432213,436151,408027,421554,441968,453859,439458
2520,신정,하차,4171845,328610,329572,361796,347523,363865,344135,349643,329766,338220,355575,364689,358451
2521,목동,승차,7173326,559888,575866,636235,608831,641347,598866,589918,552425,574615,615357,617799,602179
2521,목동,하차,7491645,591288,607371,664964,634001,666493,623054,617053,579084,598106,635672,645279,629280
2522,오목교,승차,10272719,811958,846569,896589,850236,926383,859251,866168,804368,817072,837888,863281,892956
2522,오목교,하차,10741242,842911,875738,932973,883312,973723,905884,910425,842831,857331,880992,908366,926756
2523,양평(5),승차,2147027,168805,174710,186392,179465,186428,176157,182315,171013,171727,180153,185967,183895
