사용일자,노선명,역명,승차총승객수,하차총승객수
2016-09-23,공항철도,서울역,12271,9522
2016-09-24,공항철도,서울역,11234,9558
2016-09-25,공항철도,서울역,9621,8604
2016-09-26,공항철도,서울역,9379,7765
2016-09-27,공항철도,서울역,9084,7042
2016-09-28,공항철도,서울역,8875,7332
2016-09-29,공항철도,서울역,9644,7719
2016-09-30,공항철도,서울역,12056,9328
2016-10-01,공항철도,서울역,11459,10272
2016-10-02,공항철도,서울역,8917,7612
2016-10-03,공항철도,서울역,9872,8949
2016-10-04,공항철도,서울역,9533,8049
2016-10-05,공항철도,서울역,8891,7714
2016-10-06,공항철도,서울역,9795,7767
2016-10-07,공항철도,서울역,12596,9406
2016-10-08,공항철도,서울역,13008,11001
2016-10-09,공항철도,서울역,10016,8900
2016-10-10,공항철도,서울역,9980,8270
2016-10-11,공항철도,서울역,9331,7435
2016-10-12,공항철도,서울역,9168,7432
2016-10-13,공항철도,서울역,9780,7622
2016-10-14,공항철도,서울역,11624,9182
2016-10-15,공항철도,서울역,11620,9780
2016-10-16,공항철도,서울역,9716,8405
2016-10-17,공항철도,서울역,9557,7819
2016-10-18,공항철도,서울역,9158,7631
2016-10-19,공항철도,서울역,9394,7647
2016-10-20,공항철도,서울역,9974,7786
2016-10-21,공항철도,서울역,12156,9602
2016-10-22,공항철도,서울역,11095,9838
2016-10-23,공항철도,서울역,9982,8489
2016-10-24,공항철도,서울역,9657,7959
2016-10-25,공항철도,서울역,9111,7259
2016-10-26,공항철도,서울역,9464,7767
2016-10-27,공항철도,서울역,10085,7746
2016-10-28,공항철도,서울역,12191,9534
2016-10-29,공항철도,서울역,11769,10142
2016-10-30,공항철도,서울역,10167,8928
2016-10-31,공항철도,서울역,9023,7693
2016-11-01,공항철도,서울역,8567,7065
2016-11-02,공항철도,서울역,8798,7103
2016-11-03,공항철도,서울역,9907,7378
2016-11-04,공항철도,서울역,11622,9262
2016-11-05,공항철도,서울역,11434,9903
2016-11-06,공항철도,서울역,10241,8634
2016-11-07,공항철도,서울역,9374,7678
2016-11-08,공항철도,서울역,8844,7117
2016-11-09,공항철도,서울역,8985,7160
2016-11-10,공항철도,서울역,9681,7452
2016-11-11,공항철도,서울역,12155,9423
2016-11-12,공항철도,서울역,14196,11600
2016-11-13,공항철도,서울역,10286,9068
2016-11-14,공항철도,서울역,9402,7892
2016-11-15,공항철도,서울역,9231,7553
2016-11-16,공항철도,서울역,9258,7594
2016-11-17,공항철도,서울역,9702,7954
2016-11-18,공항철도,서울역,11992,9895
2016-11-19,공항철도,서울역,13305,11467
2016-11-20,공항철도,서울역,10599,9140
2016-11-21,공항철도,서울역,9537,8238
2016-11-22,공항철도,서울역,8902,7561
2016-11-23,공항철도,서울역,9276,7391
2016-11-24,공항철도,서울역,9721,7712
2016-11-25,공항철도,서울역,11910,9546
2016-11-26,공항철도,서울역,13151,10732
2016-11-27,공항철도,서울역,10064,8998
2016-11-28,공항철도,서울역,9463,8169
2016-11-29,공항철도,서울역,8786,7172
2016-11-30,공항철도,서울역,8828,7534
2016-12-01,공항철도,서울역,9096,7879
2016-12-02,공항철도,서울역,11175,8981
2016-12-03,공항철도,서울역,12095,10351
2016-12-04,공항철도,서울역,9256,8037
2016-12-05,공항철도,서울역,8894,7717
2016-12-06,공항철도,서울역,8658,7086
2016-12-07,공항철도,서울역,8942,7207
2016-12-08,공항철도,서울역,9366,7399
2016-12-09,공항철도,서울역,11322,9389
2016-12-10,공항철도,서울역,11029,9608
2016-12-11,공항철도,서울역,9391,7886
2016-12-12,공항철도,서울역,9102,8126
2016-12-13,공항철도,서울역,8828,7441
2016-12-14,공항철도,서울역,8905,7422
2016-12-15,공항철도,서울역,9525,7660
2016-12-16,공항철도,서울역,11269,9111
2016-12-17,공항철도,서울역,11783,10049
2016-12-18,공항철도,서울역,9740,8212
2016-12-19,공항철도,서울역,9741,8468
2016-12-20,공항철도,서울역,9452,8010
2016-12-21,공항철도,서울역,9854,8132
2016-12-22,공항철도,서울역,10293,8301
2016-12-23,공항철도,서울역,12373,9936
2016-12-24,공항철도,서울역,10797,9457
2016-12-25,공항철도,서울역,10224,8804
2016-12-26,공항철도,서울역,10275,8687
2016-12-27,공항철도,서울역,10007,8130
2016-12-28,공항철도,서울역,10234,8274
2016-12-29,공항철도,서울역,10432,8751
2016-12-30,공항철도,서울역,11920,10276
2016-12-31,공항철도,서울역,10492,9153
2017-01-01,공항철도,서울역,9980,7718
2017-01-02,공항철도,서울역,9852,7920
2017-01-03,공항철도,서울역,9253,7122
2017-01-04,공항철도,서울역,8952,7175
2017-01-05,공항철도,서울역,9239,7746
2017-01-06,공항철도,서울역,11356,9227
2017-01-07,공항철도,서울역,11232,9365
2017-01-08,공항철도,서울역,9641,7815
2017-01-09,공항철도,서울역,9192,7993
2017-01-10,공항철도,서울역,8935,7584
2017-01-11,공항철도,서울역,8818,7372
2017-01-12,공항철도,서울역,9264,7877
2017-01-13,공항철도,서울역,11313,9312
2017-01-14,공항철도,서울역,10340,9037
2017-01-15,공항철도,서울역,9265,7637
2017-01-16,공항철도,서울역,9112,7804
2017-01-17,공항철도,서울역,8971,7540
2017-01-18,공항철도,서울역,9220,7748
2017-01-19,공항철도,서울역,9802,8274
2017-01-20,공항철도,서울역,12187,10098
2017-01-21,공항철도,서울역,10777,9352
2017-01-22,공항철도,서울역,9256,8511
2017-01-23,공항철도,서울역,8891,8195
2017-01-24,공항철도,서울역,8724,7918
2017-01-25,공항철도,서울역,9063,9413
2017-01-26,공항철도,서울역,9672,11200
2017-01-27,공항철도,서울역,7504,9410
2017-01-28,공항철도,서울역,8913,6963
2017-01-29,공항철도,서울역,10964,5934
2017-01-30,공항철도,서울역,11228,6925
2017-01-31,공항철도,서울역,10198,6772
2017-02-01,공항철도,서울역,9015,6932
2017-02-02,공항철도,서울역,8916,7337
2017-02-03,공항철도,서울역,11060,8764
2017-02-04,공항철도,서울역,10393,8958
2017-02-05,공항철도,서울역,8716,7665
2017-02-06,공항철도,서울역,8999,7620
2017-02-07,공항철도,서울역,9056,7345
2017-02-08,공항철도,서울역,9364,7884
2017-02-09,공항철도,서울역,9524,7815
2017-02-10,공항철도,서울역,11192,9479
2017-02-11,공항철도,서울역,10946,9908
2017-02-12,공항철도,서울역,9613,8105
2017-02-13,공항철도,서울역,9499,8218
2017-02-14,공항철도,서울역,9405,7943
2017-02-15,공항철도,서울역,9507,8076
2017-02-16,공항철도,서울역,9780,8072
2017-02-17,공항철도,서울역,11867,9882
2017-02-18,공항철도,서울역,11378,9902
2017-02-19,공항철도,서울역,10223,8344
2017-02-20,공항철도,서울역,9458,8356
2017-02-21,공항철도,서울역,9641,8346
2017-02-22,공항철도,서울역,9943,8751
2017-02-23,공항철도,서울역,10516,8989
2017-02-24,공항철도,서울역,12089,10356
2017-02-25,공항철도,서울역,12148,10756
2017-02-26,공항철도,서울역,9968,8620
2017-02-27,공항철도,서울역,10005,8844
2017-02-28,공항철도,서울역,9927,8655
2017-03-01,공항철도,서울역,8993,7602
2017-03-02,공항철도,서울역,8367,6981
2017-03-03,공항철도,서울역,10677,8640
2017-03-04,공항철도,서울역,10035,8669
2017-03-05,공항철도,서울역,8889,7535
2017-03-06,공항철도,서울역,8779,7307
2017-03-07,공항철도,서울역,8733,7165
2017-03-08,공항철도,서울역,8598,6841
2017-03-09,공항철도,서울역,8781,7229
2017-03-10,공항철도,서울역,11498,9422
2017-03-11,공항철도,서울역,9793,8212
2017-03-12,공항철도,서울역,9219,8077
2017-03-13,공항철도,서울역,9132,7682
2017-03-14,공항철도,서울역,8793,7149
2017-03-15,공항철도,서울역,8819,7139
2017-03-16,공항철도,서울역,9483,7232
2017-03-17,공항철도,서울역,11582,9263
2017-03-18,공항철도,서울역,11613,9403
2017-03-19,공항철도,서울역,9812,8358
2017-03-20,공항철도,서울역,9320,7604
2017-03-21,공항철도,서울역,9084,7272
2017-03-22,공항철도,서울역,8830,7065
2017-03-23,공항철도,서울역,9327,7492
2017-03-24,공항철도,서울역,11713,9284
2017-03-25,공항철도,서울역,11319,9389
2017-03-26,공항철도,서울역,9425,8547
2017-03-27,공항철도,서울역,9215,7883
2017-03-28,공항철도,서울역,8921,7491
2017-03-29,공항철도,서울역,8846,7113
2017-03-30,공항철도,서울역,9509,7636
2017-03-31,공항철도,서울역,11196,9062
2017-04-01,공항철도,서울역,12130,10931
2017-04-02,공항철도,서울역,11668,9229
2017-04-03,공항철도,서울역,10919,8596
2017-04-04,공항철도,서울역,10787,7912
2017-04-05,공항철도,서울역,10543,8390
2017-04-06,공항철도,서울역,10812,8579
2017-04-07,공항철도,서울역,12476,10567
2017-04-08,공항철도,서울역,12696,11310
2017-04-09,공항철도,서울역,12100,9543
2017-04-10,공항철도,서울역,10503,8591
2017-04-11,공항철도,서울역,10075,8000
2017-04-12,공항철도,서울역,10722,8207
2017-04-13,공항철도,서울역,10931,8627
2017-04-14,공항철도,서울역,12758,10524
2017-04-15,공항철도,서울역,12176,10252
2017-04-16,공항철도,서울역,12279,9203
2017-04-17,공항철도,서울역,10790,8736
2017-04-18,공항철도,서울역,10052,7611
2017-04-19,공항철도,서울역,10298,8102
2017-04-20,공항철도,서울역,10494,8256
2017-04-21,공항철도,서울역,12569,10162
2017-04-22,공항철도,서울역,12011,10463
2017-04-23,공항철도,서울역,11080,8933
2017-04-24,공항철도,서울역,10182,8080
2017-04-25,공항철도,서울역,9583,7401
2017-04-26,공항철도,서울역,10088,7895
2017-04-27,공항철도,서울역,10685,8154
2017-04-28,공항철도,서울역,12595,10312
2017-04-29,공항철도,서울역,11782,10857
2017-04-30,공항철도,서울역,10666,9276
2017-05-01,공항철도,서울역,10919,8228
2017-05-02,공항철도,서울역,12060,9501
2017-05-03,공항철도,서울역,11429,9414
2017-05-04,공항철도,서울역,12798,10807
2017-05-05,공항철도,서울역,12460,10545
2017-05-06,공항철도,서울역,12274,9746
2017-05-07,공항철도,서울역,12170,10073
2017-05-08,공항철도,서울역,9783,8215
2017-05-09,공항철도,서울역,7522,6608
2017-05-10,공항철도,서울역,8910,8047
2017-05-11,공항철도,서울역,9722,8127
2017-05-12,공항철도,서울역,11967,9805
2017-05-13,공항철도,서울역,10907,9570
2017-05-14,공항철도,서울역,11145,9039
2017-05-15,공항철도,서울역,10135,8386
2017-05-16,공항철도,서울역,9784,7775
2017-05-17,공항철도,서울역,9857,8006
2017-05-18,공항철도,서울역,10201,8486
2017-05-19,공항철도,서울역,12924,10658
2017-05-20,공항철도,서울역,13555,12350
2017-05-21,공항철도,서울역,13457,11593
2017-05-22,공항철도,서울역,10493,8749
2017-05-23,공항철도,서울역,9658,7727
2017-05-24,공항철도,서울역,9587,7747
2017-05-25,공항철도,서울역,10657,8733
2017-05-26,공항철도,서울역,12920,10234
2017-05-27,공항철도,서울역,12554,11325
2017-05-28,공항철도,서울역,12256,9459
2017-05-29,공항철도,서울역,10715,8720
2017-05-30,공항철도,서울역,10430,7772
2017-05-31,공항철도,서울역,10141,7865
2017-06-01,공항철도,서울역,10461,8061
2017-06-02,공항철도,서울역,12446,10278
2017-06-03,공항철도,서울역,12417,11202
2017-06-04,공항철도,서울역,12022,9333
2017-06-05,공항철도,서울역,11280,8783
2017-06-06,공항철도,서울역,9436,7543
2017-06-07,공항철도,서울역,9023,7806
2017-06-08,공항철도,서울역,9710,7856
2017-06-09,공항철도,서울역,12134,9925
2017-06-10,공항철도,서울역,11952,10402
2017-06-11,공항철도,서울역,11653,9336
2017-06-12,공항철도,서울역,10934,8458
2017-06-13,공항철도,서울역,9849,7708
2017-06-14,공항철도,서울역,9933,7784
2017-06-15,공항철도,서울역,10226,8021
2017-06-16,공항철도,서울역,12279,10157
2017-06-17,공항철도,서울역,11554,10204
2017-06-18,공항철도,서울역,11752,9104
2017-06-19,공항철도,서울역,10359,8488
2017-06-20,공항철도,서울역,10223,8092
2017-06-21,공항철도,서울역,10442,7972
2017-06-22,공항철도,서울역,11073,8593
2017-06-23,공항철도,서울역,13135,10425
2017-06-24,공항철도,서울역,12615,11051
2017-06-25,공항철도,서울역,12008,9238
2017-06-26,공항철도,서울역,11101,8567
2017-06-27,공항철도,서울역,10808,8143
2017-06-28,공항철도,서울역,10587,8453
2017-06-29,공항철도,서울역,10711,8532
2017-06-30,공항철도,서울역,12576,10196
2017-07-01,공항철도,서울역,11126,9916
2017-07-02,공항철도,서울역,10730,8335
2017-07-03,공항철도,서울역,10066,8259
2017-07-04,공항철도,서울역,9742,7883
2017-07-05,공항철도,서울역,9915,7839
2017-07-06,공항철도,서울역,10214,8059
2017-07-07,공항철도,서울역,12061,10089
2017-07-08,공항철도,서울역,11090,9392
2017-07-09,공항철도,서울역,11115,8634
2017-07-10,공항철도,서울역,10308,8147
2017-07-11,공항철도,서울역,9816,7853
2017-07-12,공항철도,서울역,10341,8159
2017-07-13,공항철도,서울역,10678,8483
2017-07-14,공항철도,서울역,12524,10147
2017-07-15,공항철도,서울역,11037,9893
2017-07-16,공항철도,서울역,11192,8650
2017-07-17,공항철도,서울역,11603,8414
2017-07-18,공항철도,서울역,10272,8219
2017-07-19,공항철도,서울역,10162,7880
2017-07-20,공항철도,서울역,10466,8161
2017-07-21,공항철도,서울역,12129,9933
2017-07-22,공항철도,서울역,10847,9435
2017-07-23,공항철도,서울역,10516,8148
2017-07-24,공항철도,서울역,10385,8162
2017-07-25,공항철도,서울역,10117,7950
2017-07-26,공항철도,서울역,10151,8137
2017-07-27,공항철도,서울역,10460,8644
2017-07-28,공항철도,서울역,12373,10434
2017-07-29,공항철도,서울역,11194,10226
2017-07-30,공항철도,서울역,11394,8987
2017-07-31,공항철도,서울역,11001,8685
2017-08-01,공항철도,서울역,10692,8617
2017-08-02,공항철도,서울역,10478,8410
2017-08-03,공항철도,서울역,10185,8814
2017-08-04,공항철도,서울역,12042,10109
2017-08-05,공항철도,서울역,10733,9254
2017-08-06,공항철도,서울역,10583,8996
2017-08-07,공항철도,서울역,10340,8292
2017-08-08,공항철도,서울역,10190,8303
2017-08-09,공항철도,서울역,10227,8166
2017-08-10,공항철도,서울역,10450,8847
2017-08-11,공항철도,서울역,12705,10825
2017-08-12,공항철도,서울역,11432,10274
2017-08-13,공항철도,서울역,11233,9088
2017-08-14,공항철도,서울역,11663,8684
2017-08-15,공항철도,서울역,10469,7829
2017-08-16,공항철도,서울역,10960,9148
2017-08-17,공항철도,서울역,11005,8810
2017-08-18,공항철도,서울역,12533,10162
2017-08-19,공항철도,서울역,12082,9940
2017-08-20,공항철도,서울역,10975,8919
2017-08-21,공항철도,서울역,10825,8725
2017-08-22,공항철도,서울역,10695,8655
2017-08-23,공항철도,서울역,10609,8558
2017-08-24,공항철도,서울역,10632,8817
2017-08-25,공항철도,서울역,13139,10984
2017-08-26,공항철도,서울역,12172,10868
2017-08-27,공항철도,서울역,11258,9322
2017-08-28,공항철도,서울역,11086,9050
2017-08-29,공항철도,서울역,10707,8503
2017-08-30,공항철도,서울역,10298,8548
2017-08-31,공항철도,서울역,11080,8884
2017-09-01,공항철도,서울역,12719,10291
2017-09-02,공항철도,서울역,11944,10465
2017-09-03,공항철도,서울역,11625,9684
2017-09-04,공항철도,서울역,10705,8673
2017-09-05,공항철도,서울역,9952,7766
2017-09-06,공항철도,서울역,9909,7687
2017-09-07,공항철도,서울역,10368,7896
2017-09-08,공항철도,서울역,12978,9924
2017-09-09,공항철도,서울역,11764,10336
2017-09-10,공항철도,서울역,11264,9090
2017-09-11,공항철도,서울역,10331,8529
2017-09-12,공항철도,서울역,10001,7743
2017-09-13,공항철도,서울역,10028,7916
2017-09-14,공항철도,서울역,10756,8223
2017-09-15,공항철도,서울역,13110,10458
2017-09-16,공항철도,서울역,12150,10878
2017-09-17,공항철도,서울역,11373,9209
2017-09-18,공항철도,서울역,11184,8672
2017-09-19,공항철도,서울역,9983,7732
2017-09-20,공항철도,서울역,10454,8209
2017-09-21,공항철도,서울역,10821,8622
2017-09-22,공항철도,서울역,13278,10477
2017-09-23,공항철도,서울역,12825,10710
2017-09-24,공항철도,서울역,12030,9521
2017-09-25,공항철도,서울역,10683,8514
2017-09-26,공항철도,서울역,10432,7785
2017-09-27,공항철도,서울역,10583,7801
2017-09-28,공항철도,서울역,11440,8168
2017-09-29,공항철도,서울역,13717,10152
2017-09-30,공항철도,서울역,13080,11505
2017-10-01,공항철도,서울역,10220,9803
2017-10-02,공항철도,서울역,10794,10522
2017-10-03,공항철도,서울역,10093,9249
2017-10-04,공항철도,서울역,11280,8673
2017-10-05,공항철도,서울역,12151,8660
2017-10-06,공항철도,서울역,11797,8774
2017-10-07,공항철도,서울역,11947,9152
2017-10-08,공항철도,서울역,11526,9063
2017-10-09,공항철도,서울역,10311,8936
2017-10-10,공항철도,서울역,8088,7580
2017-10-11,공항철도,서울역,7713,7246
2017-10-12,공항철도,서울역,8580,7461
2017-10-13,공항철도,서울역,11653,9701
2017-10-14,공항철도,서울역,11429,10351
2017-10-15,공항철도,서울역,11066,9149
2017-10-16,공항철도,서울역,10478,8537
2017-10-17,공항철도,서울역,10099,8163
2017-10-18,공항철도,서울역,10418,8281
2017-10-19,공항철도,서울역,10648,8664
2017-10-20,공항철도,서울역,12864,10455
2017-10-21,공항철도,서울역,12983,11646
2017-10-22,공항철도,서울역,11965,10140
2017-10-23,공항철도,서울역,11240,8543
2017-10-24,공항철도,서울역,10012,7944
2017-10-25,공항철도,서울역,10398,8312
2017-10-26,공항철도,서울역,10972,8769
2017-10-27,공항철도,서울역,13384,11036
2017-10-28,공항철도,서울역,13474,11956
2017-10-29,공항철도,서울역,12537,10381
2017-10-30,공항철도,서울역,10881,8727
2017-10-31,공항철도,서울역,10112,7910
2017-11-01,공항철도,서울역,10194,8222
2017-11-02,공항철도,서울역,10582,8387
2017-11-03,공항철도,서울역,13106,10827
2017-11-04,공항철도,서울역,13193,11132
2017-11-05,공항철도,서울역,13287,10294
2017-11-06,공항철도,서울역,10637,8584
2017-11-07,공항철도,서울역,10273,8043
2017-11-08,공항철도,서울역,10662,8276
2017-11-09,공항철도,서울역,10464,8445
2017-11-10,공항철도,서울역,13136,10948
2017-11-11,공항철도,서울역,12619,11658
2017-11-12,공항철도,서울역,12658,10180
2017-11-13,공항철도,서울역,10992,8650
2017-11-14,공항철도,서울역,10353,8229
2017-11-15,공항철도,서울역,10388,8364
2017-11-16,공항철도,서울역,10787,8845
2017-11-17,공항철도,서울역,13015,11174
2017-11-18,공항철도,서울역,12378,10781
2017-11-19,공항철도,서울역,11774,9160
2017-11-20,공항철도,서울역,10463,8652
2017-11-21,공항철도,서울역,10007,7964
2017-11-22,공항철도,서울역,10417,8349
2017-11-23,공항철도,서울역,11236,9216
2017-11-24,공항철도,서울역,14750,12032
2017-11-25,공항철도,서울역,14437,12069
2017-11-26,공항철도,서울역,13403,10789
2017-11-27,공항철도,서울역,11841,9634
2017-11-28,공항철도,서울역,10455,8210
2017-11-29,공항철도,서울역,10204,7986
2017-11-30,공항철도,서울역,10651,8377
2017-12-01,공항철도,서울역,11947,10577
2017-12-02,공항철도,서울역,11481,10718
2017-12-03,공항철도,서울역,11513,9396
2017-12-04,공항철도,서울역,10074,8231
2017-12-05,공항철도,서울역,9401,7672
2017-12-06,공항철도,서울역,9943,8185
2017-12-07,공항철도,서울역,10173,8576
2017-12-08,공항철도,서울역,12506,10604
2017-12-09,공항철도,서울역,11973,11310
2017-12-10,공항철도,서울역,12156,9581
2017-12-11,공항철도,서울역,10766,8785
2017-12-12,공항철도,서울역,9711,7881
2017-12-13,공항철도,서울역,10280,8194
2017-12-14,공항철도,서울역,10610,8561
2017-12-15,공항철도,서울역,12993,10828
2017-12-16,공항철도,서울역,12801,11805
2017-12-17,공항철도,서울역,12192,9666
2017-12-18,공항철도,서울역,12434,10090
2017-12-19,공항철도,서울역,11067,8819
2017-12-20,공항철도,서울역,11467,9299
2017-12-21,공항철도,서울역,12214,9693
2017-12-22,공항철도,서울역,14463,12153
2017-12-23,공항철도,서울역,13548,13250
2017-12-24,공항철도,서울역,12443,10501
2017-12-25,공항철도,서울역,12884,10147
2017-12-26,공항철도,서울역,12228,10045
2017-12-27,공항철도,서울역,11685,9391
2017-12-28,공항철도,서울역,12128,10159
2017-12-29,공항철도,서울역,13801,12323
2017-12-30,공항철도,서울역,12957,11892
2017-12-31,공항철도,서울역,11282,8900
2018-01-01,공항철도,서울역,13232,9340
2018-01-02,공항철도,서울역,12480,9284
2018-01-03,공항철도,서울역,10847,8588
2018-01-04,공항철도,서울역,10676,8402
2018-01-05,공항철도,서울역,12579,9892
2018-01-06,공항철도,서울역,11508,9804
2018-01-07,공항철도,서울역,10751,8116
2018-01-08,공항철도,서울역,11061,8715
2018-01-09,공항철도,서울역,10257,8002
2018-01-10,공항철도,서울역,10572,8641
2018-01-11,공항철도,서울역,10462,8914
2018-01-12,공항철도,서울역,12268,10454
2018-01-13,공항철도,서울역,11729,10499
2018-01-14,공항철도,서울역,11498,9266
2018-01-15,공항철도,서울역,11271,9374
2018-01-16,공항철도,서울역,10402,8608
2018-01-17,공항철도,서울역,10586,8415
2018-01-18,공항철도,서울역,10638,8933
2018-01-19,공항철도,서울역,12396,10956
2018-01-20,공항철도,서울역,11942,10791
2018-01-21,공항철도,서울역,11371,9075
2018-01-22,공항철도,서울역,10771,9003
2018-01-23,공항철도,서울역,10204,8281
2018-01-24,공항철도,서울역,9845,8445
2018-01-25,공항철도,서울역,9850,8563
2018-01-26,공항철도,서울역,12031,10245
2018-01-27,공항철도,서울역,10720,9931
2018-01-28,공항철도,서울역,10568,8533
2018-01-29,공항철도,서울역,10164,8692
2018-01-30,공항철도,서울역,10296,8463
2018-01-31,공항철도,서울역,10311,8415
2018-02-01,공항철도,서울역,10158,9306
2018-02-02,공항철도,서울역,12333,10513
2018-02-03,공항철도,서울역,11436,10669
2018-02-04,공항철도,서울역,10903,9154
2018-02-05,공항철도,서울역,10270,9071
2018-02-06,공항철도,서울역,9912,8658
2018-02-07,공항철도,서울역,10460,9017
2018-02-08,공항철도,서울역,10865,9541
2018-02-09,공항철도,서울역,12728,11201
2018-02-10,공항철도,서울역,11601,10978
2018-02-11,공항철도,서울역,10538,9230
2018-02-12,공항철도,서울역,12298,9794
2018-02-13,공항철도,서울역,11381,11006
2018-02-14,공항철도,서울역,12256,13151
2018-02-15,공항철도,서울역,9236,11514
2018-02-16,공항철도,서울역,11084,9610
2018-02-17,공항철도,서울역,13007,8463
2018-02-18,공항철도,서울역,14214,9428
2018-02-19,공항철도,서울역,12954,9950
2018-02-20,공항철도,서울역,12051,10192
2018-02-21,공항철도,서울역,12386,10152
2018-02-22,공항철도,서울역,12125,10582
2018-02-23,공항철도,서울역,14356,12022
2018-02-24,공항철도,서울역,13498,12121
2018-02-25,공항철도,서울역,12597,10478
2018-02-26,공항철도,서울역,12817,10417
2018-02-27,공항철도,서울역,12242,10132
2018-02-28,공항철도,서울역,12865,11033
2018-03-01,공항철도,서울역,10099,9390
2018-03-02,공항철도,서울역,11601,9936
2018-03-03,공항철도,서울역,11851,10709
2018-03-04,공항철도,서울역,11723,9630
2018-03-05,공항철도,서울역,10418,9295
2018-03-06,공항철도,서울역,9860,8631
2018-03-07,공항철도,서울역,10310,8642
2018-03-08,공항철도,서울역,10986,9051
2018-03-09,공항철도,서울역,13447,11318
2018-03-10,공항철도,서울역,12709,11410
2018-03-11,공항철도,서울역,12416,10030
2018-03-12,공항철도,서울역,11631,9546
2018-03-13,공항철도,서울역,10844,8968
2018-03-14,공항철도,서울역,11318,8807
2018-03-15,공항철도,서울역,11496,9355
2018-03-16,공항철도,서울역,14216,11624
2018-03-17,공항철도,서울역,13420,11778
2018-03-18,공항철도,서울역,13015,10342
2018-03-19,공항철도,서울역,11732,9337
2018-03-20,공항철도,서울역,10921,8705
2018-03-21,공항철도,서울역,11101,9005
2018-03-22,공항철도,서울역,11887,9489
2018-03-23,공항철도,서울역,14136,12198
2018-03-24,공항철도,서울역,13363,12512
2018-03-25,공항철도,서울역,12620,10498
2018-03-26,공항철도,서울역,11953,10150
2018-03-27,공항철도,서울역,10871,9298
2018-03-28,공항철도,서울역,11304,9391
2018-03-29,공항철도,서울역,11841,9783
2018-03-30,공항철도,서울역,14183,12110
2018-03-31,공항철도,서울역,13542,12325
2018-04-01,공항철도,서울역,12908,10057
2018-04-02,공항철도,서울역,12120,9972
2018-04-03,공항철도,서울역,11515,9291
2018-04-04,공항철도,서울역,12046,9224
2018-04-05,공항철도,서울역,12170,9900
2018-04-06,공항철도,서울역,14278,12444
2018-04-07,공항철도,서울역,14450,12117
2018-04-08,공항철도,서울역,14045,10878
2018-04-09,공항철도,서울역,12163,9542
2018-04-10,공항철도,서울역,10872,8784
2018-04-11,공항철도,서울역,11124,8984
2018-04-12,공항철도,서울역,11649,9660
2018-04-13,공항철도,서울역,13822,11852
2018-04-14,공항철도,서울역,13247,11786
2018-04-15,공항철도,서울역,13527,10679
2018-04-16,공항철도,서울역,11612,9786
2018-04-17,공항철도,서울역,10969,9144
2018-04-18,공항철도,서울역,10975,9192
2018-04-19,공항철도,서울역,11496,9379
2018-04-20,공항철도,서울역,13932,11825
2018-04-21,공항철도,서울역,13079,11875
2018-04-22,공항철도,서울역,13040,9897
2018-04-23,공항철도,서울역,11099,9173
2018-04-24,공항철도,서울역,10609,8678
2018-04-25,공항철도,서울역,11074,9360
2018-04-26,공항철도,서울역,11845,9623
2018-04-27,공항철도,서울역,14341,12047
2018-04-28,공항철도,서울역,13605,12856
2018-04-29,공항철도,서울역,12445,10915
2018-04-30,공항철도,서울역,12933,10289
2018-05-01,공항철도,서울역,11013,8190
2018-05-02,공항철도,서울역,11344,9173
2018-05-03,공항철도,서울역,12414,9922
2018-05-04,공항철도,서울역,14858,12563
2018-05-05,공항철도,서울역,14930,13209
2018-05-06,공항철도,서울역,14204,11209
2018-05-07,공항철도,서울역,13306,11591
2018-05-08,공항철도,서울역,11465,9288
2018-05-09,공항철도,서울역,10514,9226
2018-05-10,공항철도,서울역,11083,8963
2018-05-11,공항철도,서울역,13495,11307
2018-05-12,공항철도,서울역,13500,12421
2018-05-13,공항철도,서울역,12863,11099
2018-05-14,공항철도,서울역,11394,9759
2018-05-15,공항철도,서울역,10559,8727
2018-05-16,공항철도,서울역,11001,9099
2018-05-17,공항철도,서울역,12038,9591
2018-05-18,공항철도,서울역,14265,12138
2018-05-19,공항철도,서울역,13740,13362
2018-05-20,공항철도,서울역,13490,11734
2018-05-21,공항철도,서울역,12658,10350
2018-05-22,공항철도,서울역,11387,9023
2018-05-23,공항철도,서울역,10970,9290
2018-05-24,공항철도,서울역,11108,9652
2018-05-25,공항철도,서울역,14043,11823
2018-05-26,공항철도,서울역,13273,11866
2018-05-27,공항철도,서울역,13207,11035
2018-05-28,공항철도,서울역,12025,10197
2018-05-29,공항철도,서울역,11136,9212
2018-05-30,공항철도,서울역,11357,8865
2018-05-31,공항철도,서울역,11588,9093
2018-06-01,공항철도,서울역,13477,11338
2018-06-02,공항철도,서울역,13046,11499
2018-06-03,공항철도,서울역,13121,10089
2018-06-04,공항철도,서울역,11426,9327
2018-06-05,공항철도,서울역,11548,9566
2018-06-06,공항철도,서울역,9672,7837
2018-06-07,공항철도,서울역,11147,9769
2018-06-08,공항철도,서울역,13420,11626
2018-06-09,공항철도,서울역,12417,11454
2018-06-10,공항철도,서울역,12553,9906
2018-06-11,공항철도,서울역,11459,9415
2018-06-12,공항철도,서울역,11683,9491
2018-06-13,공항철도,서울역,9554,8036
2018-06-14,공항철도,서울역,11593,9732
2018-06-15,공항철도,서울역,13748,11942
2018-06-16,공항철도,서울역,13129,11581
2018-06-17,공항철도,서울역,13460,10230
2018-06-18,공항철도,서울역,12882,10437
2018-06-19,공항철도,서울역,11399,9090
