사용일자,노선명,역명,승차총승객수,하차총승객수
2016-10-04,경의선,서울역,3242,4263
2016-10-05,경의선,서울역,3125,4018
2016-10-06,경의선,서울역,3251,4158
2016-10-07,경의선,서울역,3364,4467
2016-10-08,경의선,서울역,2145,2078
2016-10-09,경의선,서울역,1490,1189
2016-10-10,경의선,서울역,3256,4156
2016-10-11,경의선,서울역,3203,4022
2016-10-12,경의선,서울역,3369,4108
2016-10-13,경의선,서울역,3107,4137
2016-10-14,경의선,서울역,3328,4346
2016-10-15,경의선,서울역,1892,1698
2016-10-16,경의선,서울역,1466,1082
2016-10-17,경의선,서울역,3325,4131
2016-10-18,경의선,서울역,3170,3958
2016-10-19,경의선,서울역,3282,4012
2016-10-20,경의선,서울역,3291,4284
2016-10-21,경의선,서울역,3500,4438
2016-10-22,경의선,서울역,1853,2038
2016-10-23,경의선,서울역,1353,1131
2016-10-24,경의선,서울역,3301,4139
2016-10-25,경의선,서울역,3134,3891
2016-10-26,경의선,서울역,3300,4123
2016-10-27,경의선,서울역,3289,4162
2016-10-28,경의선,서울역,3330,4204
2016-10-29,경의선,서울역,1908,1814
2016-10-30,경의선,서울역,1456,1138
2016-10-31,경의선,서울역,3071,3933
2016-11-01,경의선,서울역,3035,3822
2016-11-02,경의선,서울역,3247,3829
2016-11-03,경의선,서울역,3280,3912
2016-11-04,경의선,서울역,3368,4234
2016-11-05,경의선,서울역,2152,1981
2016-11-06,경의선,서울역,1564,1151
2016-11-07,경의선,서울역,3235,4140
2016-11-08,경의선,서울역,3178,3887
2016-11-09,경의선,서울역,3123,3871
2016-11-10,경의선,서울역,3250,4013
2016-11-11,경의선,서울역,3457,4220
2016-11-12,경의선,서울역,3402,2628
2016-11-13,경의선,서울역,1511,1252
2016-11-14,경의선,서울역,3338,4074
2016-11-15,경의선,서울역,3306,3983
2016-11-16,경의선,서울역,3238,4049
2016-11-17,경의선,서울역,3290,4003
2016-11-18,경의선,서울역,3621,4377
2016-11-19,경의선,서울역,2956,2718
2016-11-20,경의선,서울역,1568,1273
2016-11-21,경의선,서울역,3398,4224
2016-11-22,경의선,서울역,3247,3925
2016-11-23,경의선,서울역,3217,3815
2016-11-24,경의선,서울역,3200,3809
2016-11-25,경의선,서울역,3419,4239
2016-11-26,경의선,서울역,2511,2107
2016-11-27,경의선,서울역,1491,1185
2016-11-28,경의선,서울역,3347,4142
2016-11-29,경의선,서울역,3158,4060
2016-11-30,경의선,서울역,3300,4010
2016-12-01,경의선,서울역,3236,4054
2016-12-02,경의선,서울역,3367,4299
2016-12-03,경의선,서울역,2459,2270
2016-12-04,경의선,서울역,1264,1014
2016-12-05,경의선,서울역,3300,4172
2016-12-06,경의선,서울역,3163,3757
2016-12-07,경의선,서울역,3192,3868
2016-12-08,경의선,서울역,3254,3983
2016-12-09,경의선,서울역,3252,4201
2016-12-10,경의선,서울역,1975,1715
2016-12-11,경의선,서울역,1273,963
2016-12-12,경의선,서울역,3342,4093
2016-12-13,경의선,서울역,3359,4154
2016-12-14,경의선,서울역,3257,4083
2016-12-15,경의선,서울역,3129,4046
2016-12-16,경의선,서울역,3371,4302
2016-12-17,경의선,서울역,2293,2067
2016-12-18,경의선,서울역,1514,1274
2016-12-19,경의선,서울역,3350,4282
2016-12-20,경의선,서울역,3310,4156
2016-12-21,경의선,서울역,3177,4156
2016-12-22,경의선,서울역,3129,3965
2016-12-23,경의선,서울역,3399,4355
2016-12-24,경의선,서울역,1843,1625
2016-12-25,경의선,서울역,1393,1266
2016-12-26,경의선,서울역,3117,4086
2016-12-27,경의선,서울역,3077,3978
2016-12-28,경의선,서울역,3068,3916
2016-12-29,경의선,서울역,2982,4021
2016-12-30,경의선,서울역,2984,4065
2016-12-31,경의선,서울역,1750,1551
2017-01-01,경의선,서울역,1212,787
2017-01-02,경의선,서울역,3303,4040
2017-01-03,경의선,서울역,3233,3791
2017-01-04,경의선,서울역,3236,4050
2017-01-05,경의선,서울역,3193,4026
2017-01-06,경의선,서울역,3440,4406
2017-01-07,경의선,서울역,1897,1562
2017-01-08,경의선,서울역,1292,954
2017-01-09,경의선,서울역,3310,4251
2017-01-10,경의선,서울역,3098,3942
2017-01-11,경의선,서울역,3094,3897
2017-01-12,경의선,서울역,3190,4002
2017-01-13,경의선,서울역,3297,4346
2017-01-14,경의선,서울역,1479,1476
2017-01-15,경의선,서울역,1171,932
2017-01-16,경의선,서울역,3224,4126
2017-01-17,경의선,서울역,3117,4106
2017-01-18,경의선,서울역,3225,4033
2017-01-19,경의선,서울역,3275,4097
2017-01-20,경의선,서울역,3463,4385
2017-01-21,경의선,서울역,1798,1593
2017-01-22,경의선,서울역,1179,947
2017-01-23,경의선,서울역,3134,3985
2017-01-24,경의선,서울역,3038,3939
2017-01-25,경의선,서울역,3055,4130
2017-01-26,경의선,서울역,2927,4105
2017-01-27,경의선,서울역,1263,1162
2017-01-28,경의선,서울역,1369,1032
2017-01-29,경의선,서울역,1425,745
2017-01-30,경의선,서울역,1292,878
2017-01-31,경의선,서울역,3158,3622
2017-02-01,경의선,서울역,3214,4001
2017-02-02,경의선,서울역,3092,3966
2017-02-03,경의선,서울역,3410,4341
2017-02-04,경의선,서울역,1815,1451
2017-02-05,경의선,서울역,1151,899
2017-02-06,경의선,서울역,3210,4125
2017-02-07,경의선,서울역,3149,3980
2017-02-08,경의선,서울역,3151,3990
2017-02-09,경의선,서울역,3211,3911
2017-02-10,경의선,서울역,3234,4067
2017-02-11,경의선,서울역,1941,1827
2017-02-12,경의선,서울역,1282,1012
2017-02-13,경의선,서울역,3335,4114
2017-02-14,경의선,서울역,3253,4196
2017-02-15,경의선,서울역,3355,4128
2017-02-16,경의선,서울역,3351,4264
2017-02-17,경의선,서울역,3538,4635
2017-02-18,경의선,서울역,2143,1704
2017-02-19,경의선,서울역,1307,990
2017-02-20,경의선,서울역,3203,4225
2017-02-21,경의선,서울역,3378,4214
2017-02-22,경의선,서울역,3212,4050
2017-02-23,경의선,서울역,3360,4314
2017-02-24,경의선,서울역,3551,4580
2017-02-25,경의선,서울역,2580,1987
2017-02-26,경의선,서울역,1433,1195
2017-02-27,경의선,서울역,3323,4216
2017-02-28,경의선,서울역,3285,4267
2017-03-01,경의선,서울역,1917,1377
2017-03-02,경의선,서울역,3224,4197
2017-03-03,경의선,서울역,3463,4315
2017-03-04,경의선,서울역,2170,1725
2017-03-05,경의선,서울역,1316,1053
2017-03-06,경의선,서울역,3372,4289
2017-03-07,경의선,서울역,3228,4123
2017-03-08,경의선,서울역,3271,4159
2017-03-09,경의선,서울역,3372,4298
2017-03-10,경의선,서울역,4260,4852
2017-03-11,경의선,서울역,2172,1815
2017-03-12,경의선,서울역,1349,1058
2017-03-13,경의선,서울역,3411,4422
2017-03-14,경의선,서울역,3452,4408
2017-03-15,경의선,서울역,3332,4279
2017-03-16,경의선,서울역,3436,4418
2017-03-17,경의선,서울역,3741,4689
2017-03-18,경의선,서울역,2059,1873
2017-03-19,경의선,서울역,1441,1242
2017-03-20,경의선,서울역,3492,4380
2017-03-21,경의선,서울역,3552,4390
2017-03-22,경의선,서울역,3500,4437
2017-03-23,경의선,서울역,3413,4387
2017-03-24,경의선,서울역,3589,4599
2017-03-25,경의선,서울역,2163,1848
2017-03-26,경의선,서울역,1298,1095
2017-03-27,경의선,서울역,3406,4214
2017-03-28,경의선,서울역,3496,4362
2017-03-29,경의선,서울역,3312,4379
2017-03-30,경의선,서울역,3459,4308
2017-03-31,경의선,서울역,3460,4480
2017-04-01,경의선,서울역,2105,1880
2017-04-02,경의선,서울역,1439,1140
2017-04-03,경의선,서울역,3625,4442
2017-04-04,경의선,서울역,3513,4094
2017-04-05,경의선,서울역,3287,4228
2017-04-06,경의선,서울역,3449,4306
2017-04-07,경의선,서울역,3829,4985
2017-04-08,경의선,서울역,2225,2109
2017-04-09,경의선,서울역,1503,1256
2017-04-10,경의선,서울역,3541,4410
2017-04-11,경의선,서울역,3404,4404
2017-04-12,경의선,서울역,3554,4429
2017-04-13,경의선,서울역,3534,4494
2017-04-14,경의선,서울역,3604,4403
2017-04-15,경의선,서울역,2009,1785
2017-04-16,경의선,서울역,1617,1183
2017-04-17,경의선,서울역,3463,4306
2017-04-18,경의선,서울역,3489,4228
2017-04-19,경의선,서울역,3585,4282
2017-04-20,경의선,서울역,3371,4327
2017-04-21,경의선,서울역,3601,4648
2017-04-22,경의선,서울역,1827,1769
2017-04-23,경의선,서울역,1311,1004
2017-04-24,경의선,서울역,3642,4461
2017-04-25,경의선,서울역,3475,4313
2017-04-26,경의선,서울역,3495,4388
2017-04-27,경의선,서울역,3491,4429
2017-04-28,경의선,서울역,3699,4689
2017-04-29,경의선,서울역,1825,1796
2017-04-30,경의선,서울역,1560,1312
2017-05-01,경의선,서울역,2387,3018
2017-05-02,경의선,서울역,3484,4424
2017-05-03,경의선,서울역,1741,1489
2017-05-04,경의선,서울역,3242,4168
2017-05-05,경의선,서울역,1781,1556
2017-05-06,경의선,서울역,1679,1399
2017-05-07,경의선,서울역,1546,1080
2017-05-08,경의선,서울역,3487,4166
2017-05-09,경의선,서울역,1337,1065
2017-05-10,경의선,서울역,3474,4497
2017-05-11,경의선,서울역,3626,4612
2017-05-12,경의선,서울역,3860,4946
2017-05-13,경의선,서울역,1711,1674
2017-05-14,경의선,서울역,1319,1102
2017-05-15,경의선,서울역,3672,4581
2017-05-16,경의선,서울역,3568,4541
2017-05-17,경의선,서울역,3530,4476
2017-05-18,경의선,서울역,3666,4614
2017-05-19,경의선,서울역,3698,4735
2017-05-20,경의선,서울역,2406,2130
2017-05-21,경의선,서울역,1865,1481
2017-05-22,경의선,서울역,3849,4737
2017-05-23,경의선,서울역,3634,4497
2017-05-24,경의선,서울역,3657,4406
2017-05-25,경의선,서울역,3691,4631
2017-05-26,경의선,서울역,3961,4828
2017-05-27,경의선,서울역,2145,2037
2017-05-28,경의선,서울역,1604,1304
2017-05-29,경의선,서울역,3726,4797
2017-05-30,경의선,서울역,3753,4526
2017-05-31,경의선,서울역,3578,4387
2017-06-01,경의선,서울역,3662,4508
2017-06-02,경의선,서울역,3854,4794
2017-06-03,경의선,서울역,1888,1972
2017-06-04,경의선,서울역,1460,1206
2017-06-05,경의선,서울역,3561,4512
2017-06-06,경의선,서울역,1602,1314
2017-06-07,경의선,서울역,3476,4130
2017-06-08,경의선,서울역,3649,4429
2017-06-09,경의선,서울역,3898,4635
2017-06-10,경의선,서울역,2047,2039
2017-06-11,경의선,서울역,1460,1090
2017-06-12,경의선,서울역,3631,4557
2017-06-13,경의선,서울역,3815,4417
2017-06-14,경의선,서울역,3662,4464
2017-06-15,경의선,서울역,3524,4315
2017-06-16,경의선,서울역,3810,4477
2017-06-17,경의선,서울역,1845,1697
2017-06-18,경의선,서울역,1540,1046
2017-06-19,경의선,서울역,3593,4406
2017-06-20,경의선,서울역,3595,4188
2017-06-21,경의선,서울역,3616,4269
2017-06-22,경의선,서울역,3647,4382
2017-06-23,경의선,서울역,3639,4520
2017-06-24,경의선,서울역,1810,1536
2017-06-25,경의선,서울역,1540,1121
2017-06-26,경의선,서울역,3339,4279
2017-06-27,경의선,서울역,3400,4099
2017-06-28,경의선,서울역,3487,4025
2017-06-29,경의선,서울역,3427,4217
2017-06-30,경의선,서울역,3906,4540
2017-07-01,경의선,서울역,1731,1498
2017-07-02,경의선,서울역,1270,922
2017-07-03,경의선,서울역,3296,4017
2017-07-04,경의선,서울역,3432,4012
2017-07-05,경의선,서울역,3418,4247
2017-07-06,경의선,서울역,3441,4087
2017-07-07,경의선,서울역,3621,4379
2017-07-08,경의선,서울역,1524,1421
2017-07-09,경의선,서울역,1321,1010
2017-07-10,경의선,서울역,3256,3876
2017-07-11,경의선,서울역,3464,4086
2017-07-12,경의선,서울역,3403,4077
2017-07-13,경의선,서울역,3446,4100
2017-07-14,경의선,서울역,3791,4417
2017-07-15,경의선,서울역,1720,1489
2017-07-16,경의선,서울역,1420,1075
2017-07-17,경의선,서울역,3500,4156
2017-07-18,경의선,서울역,3334,4088
2017-07-19,경의선,서울역,3367,3997
2017-07-20,경의선,서울역,3607,4095
2017-07-21,경의선,서울역,3666,4372
2017-07-22,경의선,서울역,1489,1426
2017-07-23,경의선,서울역,1122,816
2017-07-24,경의선,서울역,3445,4018
2017-07-25,경의선,서울역,3428,3895
2017-07-26,경의선,서울역,3476,4029
2017-07-27,경의선,서울역,3373,4145
2017-07-28,경의선,서울역,3546,4198
2017-07-29,경의선,서울역,1632,1472
2017-07-30,경의선,서울역,1436,1030
2017-07-31,경의선,서울역,3270,3802
2017-08-01,경의선,서울역,3414,4071
2017-08-02,경의선,서울역,3279,3798
2017-08-03,경의선,서울역,3216,3648
2017-08-04,경의선,서울역,3424,4094
2017-08-05,경의선,서울역,1460,1418
2017-08-06,경의선,서울역,1331,986
2017-08-07,경의선,서울역,3292,3848
2017-08-08,경의선,서울역,3358,3874
2017-08-09,경의선,서울역,3266,3943
2017-08-10,경의선,서울역,3469,3981
2017-08-11,경의선,서울역,3568,4333
2017-08-12,경의선,서울역,1563,1514
2017-08-13,경의선,서울역,1320,1045
2017-08-14,경의선,서울역,3134,3702
2017-08-15,경의선,서울역,1286,987
2017-08-16,경의선,서울역,3407,4008
2017-08-17,경의선,서울역,3485,4158
2017-08-18,경의선,서울역,3650,4425
2017-08-19,경의선,서울역,1711,1585
2017-08-20,경의선,서울역,1312,911
2017-08-21,경의선,서울역,3444,4051
2017-08-22,경의선,서울역,3562,4100
2017-08-23,경의선,서울역,3343,3895
2017-08-24,경의선,서울역,3287,3961
2017-08-25,경의선,서울역,3705,4454
2017-08-26,경의선,서울역,1679,1538
2017-08-27,경의선,서울역,1372,1042
2017-08-28,경의선,서울역,3481,4307
2017-08-29,경의선,서울역,3614,4254
2017-08-30,경의선,서울역,3610,4173
2017-08-31,경의선,서울역,3747,4337
2017-09-01,경의선,서울역,3877,4704
2017-09-02,경의선,서울역,1861,1706
2017-09-03,경의선,서울역,1545,1188
2017-09-04,경의선,서울역,3813,4679
2017-09-05,경의선,서울역,3718,4437
2017-09-06,경의선,서울역,3595,4320
2017-09-07,경의선,서울역,3788,4491
2017-09-08,경의선,서울역,3977,4748
2017-09-09,경의선,서울역,1840,1753
2017-09-10,경의선,서울역,1552,1195
2017-09-11,경의선,서울역,3733,4404
2017-09-12,경의선,서울역,3850,4547
2017-09-13,경의선,서울역,3850,4741
2017-09-14,경의선,서울역,3794,4555
2017-09-15,경의선,서울역,3976,4771
2017-09-16,경의선,서울역,1926,1756
2017-09-17,경의선,서울역,1609,1133
2017-09-18,경의선,서울역,3801,4633
2017-09-19,경의선,서울역,3714,4345
2017-09-20,경의선,서울역,3722,4423
2017-09-21,경의선,서울역,3883,4679
2017-09-22,경의선,서울역,4056,4889
2017-09-23,경의선,서울역,1929,1727
2017-09-24,경의선,서울역,1676,1195
2017-09-25,경의선,서울역,3842,4628
2017-09-26,경의선,서울역,3854,4504
2017-09-27,경의선,서울역,3832,4436
2017-09-28,경의선,서울역,3850,4530
2017-09-29,경의선,서울역,4014,4861
2017-09-30,경의선,서울역,1677,1638
2017-10-01,경의선,서울역,1189,1185
2017-10-02,경의선,서울역,1494,1427
2017-10-03,경의선,서울역,1299,1110
2017-10-04,경의선,서울역,1579,1128
2017-10-05,경의선,서울역,1836,1188
2017-10-06,경의선,서울역,1865,1214
2017-10-07,경의선,서울역,1782,1370
2017-10-08,경의선,서울역,1732,1124
2017-10-09,경의선,서울역,1767,1232
2017-10-10,경의선,서울역,3840,4414
2017-10-11,경의선,서울역,3651,4299
2017-10-12,경의선,서울역,3697,4492
2017-10-13,경의선,서울역,4009,4779
2017-10-14,경의선,서울역,1954,1848
2017-10-15,경의선,서울역,1510,1203
2017-10-16,경의선,서울역,3847,4719
2017-10-17,경의선,서울역,3905,4756
2017-10-18,경의선,서울역,3761,4483
2017-10-19,경의선,서울역,3999,4503
2017-10-20,경의선,서울역,4083,5163
2017-10-21,경의선,서울역,2080,1880
2017-10-22,경의선,서울역,1694,1203
2017-10-23,경의선,서울역,3868,4834
2017-10-24,경의선,서울역,3909,4683
2017-10-25,경의선,서울역,4014,4650
2017-10-26,경의선,서울역,3981,4711
2017-10-27,경의선,서울역,4268,4866
2017-10-28,경의선,서울역,2193,2087
2017-10-29,경의선,서울역,1731,1269
2017-10-30,경의선,서울역,3883,4607
2017-10-31,경의선,서울역,3832,4432
2017-11-01,경의선,서울역,3981,4693
2017-11-02,경의선,서울역,3819,4495
2017-11-03,경의선,서울역,4131,4861
2017-11-04,경의선,서울역,2066,1798
2017-11-05,경의선,서울역,1536,1122
2017-11-06,경의선,서울역,3911,4708
2017-11-07,경의선,서울역,4065,4557
2017-11-08,경의선,서울역,3805,4586
2017-11-09,경의선,서울역,3974,4668
2017-11-10,경의선,서울역,4070,4817
2017-11-11,경의선,서울역,1973,1793
2017-11-12,경의선,서울역,1646,1216
2017-11-13,경의선,서울역,3949,4646
2017-11-14,경의선,서울역,3884,4556
2017-11-15,경의선,서울역,3811,4378
2017-11-16,경의선,서울역,3833,4398
2017-11-17,경의선,서울역,3936,4658
2017-11-18,경의선,서울역,1764,1621
2017-11-19,경의선,서울역,1364,1101
2017-11-20,경의선,서울역,3742,4364
2017-11-21,경의선,서울역,3680,4213
2017-11-22,경의선,서울역,3602,4266
2017-11-23,경의선,서울역,3376,3999
2017-11-26,경의선,서울역,1,0
2017-11-27,경의선,서울역,1,1
2017-11-28,경의선,서울역,3120,4134
2017-11-29,경의선,서울역,3167,4175
2017-11-30,경의선,서울역,3139,4077
2017-11-30,경의선,서울역,1,0
2017-12-01,경의선,서울역,3222,4349
2017-12-02,경의선,서울역,1679,1549
2017-12-03,경의선,서울역,1406,1132
2017-12-04,경의선,서울역,1,0
2017-12-04,경의선,서울역,3244,4255
2017-12-05,경의선,서울역,3224,3950
2017-12-06,경의선,서울역,3361,4067
2017-12-07,경의선,서울역,3351,4106
2017-12-08,경의선,서울역,3356,4368
2017-12-09,경의선,서울역,1686,1694
2017-12-10,경의선,서울역,1203,1091
2017-12-11,경의선,서울역,3118,4107
2017-12-12,경의선,서울역,3010,3823
2017-12-13,경의선,서울역,3023,3876
2017-12-14,경의선,서울역,3085,4082
2017-12-15,경의선,서울역,1,0
2017-12-15,경의선,서울역,3307,4447
2017-12-16,경의선,서울역,1497,1752
2017-12-17,경의선,서울역,1,0
2017-12-17,경의선,서울역,1112,955
2017-12-18,경의선,서울역,3173,4429
2017-12-19,경의선,서울역,3105,4158
2017-12-20,경의선,서울역,1,0
2017-12-20,경의선,서울역,3367,4217
2017-12-21,경의선,서울역,3327,4438
2017-12-22,경의선,서울역,3595,4719
2017-12-23,경의선,서울역,1787,1895
2017-12-24,경의선,서울역,1,0
2017-12-24,경의선,서울역,1237,1194
2017-12-25,경의선,서울역,1434,1243
2017-12-26,경의선,서울역,2990,4199
2017-12-27,경의선,서울역,2955,3777
2017-12-28,경의선,서울역,2980,3805
2017-12-29,경의선,서울역,3202,4265
2017-12-29,경의선,서울역,1,0
2017-12-30,경의선,서울역,1491,1501
2017-12-31,경의선,서울역,1139,1096
2018-01-01,경의선,서울역,1,0
2018-01-01,경의선,서울역,1271,906
2018-01-02,경의선,서울역,3243,3938
2018-01-03,경의선,서울역,3087,3943
2018-01-04,경의선,서울역,3114,3966
2018-01-04,경의선,서울역,1,0
2018-01-05,경의선,서울역,3507,4220
2018-01-06,경의선,서울역,1255,1574
2018-01-06,경의선,서울역,2,0
2018-01-07,경의선,서울역,1083,953
2018-01-08,경의선,서울역,3343,3996
2018-01-09,경의선,서울역,3266,4036
2018-01-10,경의선,서울역,3125,3999
2018-01-11,경의선,서울역,2984,3647
2018-01-12,경의선,서울역,3161,4000
2018-01-13,경의선,서울역,1,0
2018-01-13,경의선,서울역,1489,1684
2018-01-14,경의선,서울역,1093,1006
2018-01-15,경의선,서울역,3260,3911
2018-01-16,경의선,서울역,3108,3970
2018-01-17,경의선,서울역,3247,4098
2018-01-18,경의선,서울역,3171,3974
2018-01-19,경의선,서울역,3426,4456
2018-01-20,경의선,서울역,1541,1613
2018-01-21,경의선,서울역,1177,1049
2018-01-22,경의선,서울역,3411,4298
2018-01-22,경의선,서울역,2,0
2018-01-23,경의선,서울역,3072,3770
2018-01-23,경의선,서울역,1,0
2018-01-24,경의선,서울역,2814,3617
2018-01-25,경의선,서울역,2849,3692
2018-01-26,경의선,서울역,2943,3959
2018-01-27,경의선,서울역,1228,1328
2018-01-28,경의선,서울역,1021,868
2018-01-29,경의선,서울역,2826,3910
2018-01-30,경의선,서울역,3223,3900
2018-01-31,경의선,서울역,3075,4079
2018-02-01,경의선,서울역,1,0
2018-02-01,경의선,서울역,3004,4091
2018-02-02,경의선,서울역,3122,4405
2018-02-03,경의선,서울역,1181,1433
2018-02-03,경의선,서울역,4,0
2018-02-04,경의선,서울역,971,949
2018-02-05,경의선,서울역,1,0
2018-02-05,경의선,서울역,2890,3925
2018-02-06,경의선,서울역,2813,3755
2018-02-07,경의선,서울역,1,0
2018-02-07,경의선,서울역,3025,4012
2018-02-08,경의선,서울역,3049,4085
2018-02-09,경의선,서울역,3309,4485
2018-02-10,경의선,서울역,1272,1564
2018-02-11,경의선,서울역,868,969
2018-02-12,경의선,서울역,3113,4352
2018-02-12,경의선,서울역,1,0
2018-02-13,경의선,서울역,3086,4347
2018-02-13,경의선,서울역,2,0
2018-02-14,경의선,서울역,3000,4730
2018-02-14,경의선,서울역,1,0
2018-02-15,경의선,서울역,998,1094
2018-02-16,경의선,서울역,1228,1125
2018-02-17,경의선,서울역,1243,954
2018-02-18,경의선,서울역,1320,947
2018-02-19,경의선,서울역,3493,4459
2018-02-20,경의선,서울역,3444,4439
2018-02-21,경의선,서울역,3522,4437
2018-02-22,경의선,서울역,1,0
2018-02-22,경의선,서울역,3396,4552
2018-02-23,경의선,서울역,3700,4943
2018-02-24,경의선,서울역,1616,1895
2018-02-25,경의선,서울역,1269,1184
2018-02-26,경의선,서울역,3517,4805
2018-02-27,경의선,서울역,3347,4448
2018-02-28,경의선,서울역,3309,4405
2018-02-28,경의선,서울역,1,0
2018-03-01,경의선,서울역,1354,1422
2018-03-02,경의선,서울역,3110,4159
2018-03-03,경의선,서울역,1379,1499
2018-03-03,경의선,서울역,1,0
2018-03-04,경의선,서울역,1023,930
2018-03-04,경의선,서울역,1,0
2018-03-05,경의선,서울역,3355,4724
2018-03-05,경의선,서울역,1,0
2018-03-06,경의선,서울역,3481,4517
2018-03-07,경의선,서울역,3368,4434
2018-03-07,경의선,서울역,1,0
2018-03-08,경의선,서울역,3518,4390
2018-03-09,경의선,서울역,3832,4915
2018-03-10,경의선,서울역,1598,1834
2018-03-11,경의선,서울역,1324,1121
2018-03-11,경의선,서울역,1,0
2018-03-12,경의선,서울역,3493,4606
2018-03-12,경의선,서울역,1,0
2018-03-13,경의선,서울역,3593,4519
2018-03-14,경의선,서울역,3528,4625
2018-03-15,경의선,서울역,3574,4444
2018-03-15,경의선,서울역,1,0
2018-03-16,경의선,서울역,3887,5104
2018-03-17,경의선,서울역,1758,1846
2018-03-17,경의선,서울역,3,0
2018-03-18,경의선,서울역,1302,1171
2018-03-19,경의선,서울역,3413,4538
2018-03-20,경의선,서울역,3567,4477
2018-03-21,경의선,서울역,3430,4427
2018-03-21,경의선,서울역,1,0
2018-03-22,경의선,서울역,3677,4633
2018-03-23,경의선,서울역,3799,4780
2018-03-24,경의선,서울역,1543,1844
2018-03-24,경의선,서울역,1,0
2018-03-25,경의선,서울역,1230,1200
2018-03-26,경의선,서울역,3499,4701
2018-03-27,경의선,서울역,1,0
2018-03-27,경의선,서울역,3452,4677
2018-03-28,경의선,서울역,3552,4840
2018-03-29,경의선,서울역,3531,4660
2018-03-30,경의선,서울역,3591,4967
2018-03-31,경의선,서울역,1657,1830
2018-03-31,경의선,서울역,1,0
2018-04-01,경의선,서울역,1324,1246
2018-04-02,경의선,서울역,3583,4733
2018-04-03,경의선,서울역,3633,4702
2018-04-03,경의선,서울역,1,0
2018-04-04,경의선,서울역,3354,4612
2018-04-05,경의선,서울역,3405,4526
2018-04-05,경의선,서울역,2,0
2018-04-06,경의선,서울역,3637,5119
2018-04-07,경의선,서울역,1489,1969
2018-04-07,경의선,서울역,1,0
2018-04-08,경의선,서울역,1193,1183
2018-04-08,경의선,서울역,1,0
2018-04-09,경의선,서울역,3582,4850
2018-04-10,경의선,서울역,3431,4771
2018-04-10,경의선,서울역,1,0
2018-04-11,경의선,서울역,3492,4710
2018-04-12,경의선,서울역,3560,4907
2018-04-13,경의선,서울역,3668,5065
2018-04-13,경의선,서울역,1,0
2018-04-14,경의선,서울역,1480,1680
2018-04-15,경의선,서울역,1464,1244
2018-04-15,경의선,서울역,1,0
2018-04-16,경의선,서울역,3523,4722
2018-04-17,경의선,서울역,3652,4773
2018-04-17,경의선,서울역,3,0
2018-04-18,경의선,서울역,3587,4855
2018-04-19,경의선,서울역,3596,4968
2018-04-20,경의선,서울역,3684,5105
2018-04-21,경의선,서울역,1752,1982
2018-04-22,경의선,서울역,1192,1083
2018-04-22,경의선,서울역,1,0
2018-04-23,경의선,서울역,3243,4290
2018-04-24,경의선,서울역,3367,4490
2018-04-25,경의선,서울역,3585,4724
2018-04-26,경의선,서울역,3683,4821
2018-04-26,경의선,서울역,2,0
2018-04-27,경의선,서울역,3631,5080
2018-04-28,경의선,서울역,1835,2127
2018-04-29,경의선,서울역,1368,1381
2018-04-29,경의선,서울역,1,0
2018-04-30,경의선,서울역,3371,4861
2018-05-01,경의선,서울역,2370,3114
2018-05-02,경의선,서울역,3448,4458
2018-05-03,경의선,서울역,3519,4844
2018-05-04,경의선,서울역,4058,5418
2018-05-04,경의선,서울역,1,0
2018-05-05,경의선,서울역,1937,2016
2018-05-05,경의선,서울역,1,0
2018-05-06,경의선,서울역,1272,1153
2018-05-06,경의선,서울역,1,0
2018-05-07,경의선,서울역,1806,1507
2018-05-08,경의선,서울역,3822,4994
2018-05-09,경의선,서울역,1,0
2018-05-09,경의선,서울역,3753,4889
2018-05-10,경의선,서울역,3665,4926
2018-05-11,경의선,서울역,4110,5533
2018-05-12,경의선,서울역,1780,1889
2018-05-13,경의선,서울역,1,0
2018-05-13,경의선,서울역,1541,1430
2018-05-14,경의선,서울역,3627,4994
2018-05-15,경의선,서울역,3,0
2018-05-15,경의선,서울역,3719,4926
2018-05-16,경의선,서울역,3381,4393
2018-05-17,경의선,서울역,3435,4790
2018-05-18,경의선,서울역,3709,5016
2018-05-19,경의선,서울역,1880,2290
2018-05-20,경의선,서울역,1554,1394
2018-05-21,경의선,서울역,3478,4701
2018-05-22,경의선,서울역,1,0
2018-05-22,경의선,서울역,1493,1329
2018-05-23,경의선,서울역,3617,4848
2018-05-23,경의선,서울역,1,0
2018-05-24,경의선,서울역,3722,4825
2018-05-25,경의선,서울역,3895,5319
2018-05-25,경의선,서울역,2,0
2018-05-26,경의선,서울역,3,0
2018-05-26,경의선,서울역,1923,2081
2018-05-27,경의선,서울역,1490,1274
2018-05-28,경의선,서울역,3808,5046
2018-05-29,경의선,서울역,3638,4834
2018-05-30,경의선,서울역,1,0
2018-05-30,경의선,서울역,3553,4763
2018-05-31,경의선,서울역,3684,4858
2018-06-01,경의선,서울역,1,0
2018-06-01,경의선,서울역,3700,5288
2018-06-02,경의선,서울역,1630,1949
2018-06-03,경의선,서울역,1325,1349
2018-06-03,경의선,서울역,1,0
2018-06-04,경의선,서울역,3697,4953
2018-06-04,경의선,서울역,1,0
2018-06-05,경의선,서울역,1,0
2018-06-05,경의선,서울역,3626,4992
2018-06-06,경의선,서울역,1439,1487
2018-06-07,경의선,서울역,3651,4918
2018-06-08,경의선,서울역,3747,5331
2018-06-09,경의선,서울역,1617,1890
