사용일자,노선명,역명,승차총승객수,하차총승객수
2016-10-21,1호선,서울역,74968,65222
2016-10-22,1호선,서울역,64642,56312
2016-10-23,1호선,서울역,51027,41942
2016-10-24,1호선,서울역,64385,58469
2016-10-25,1호선,서울역,63191,57132
2016-10-26,1호선,서울역,64238,58678
2016-10-27,1호선,서울역,65997,59275
2016-10-28,1호선,서울역,76231,66055
2016-10-29,1호선,서울역,67062,58981
2016-10-30,1호선,서울역,53293,44603
2016-10-31,1호선,서울역,63068,56881
2016-11-01,1호선,서울역,61110,55693
2016-11-02,1호선,서울역,63617,58168
2016-11-03,1호선,서울역,64472,58145
2016-11-04,1호선,서울역,75771,66256
2016-11-05,1호선,서울역,70022,60950
2016-11-06,1호선,서울역,52261,43956
2016-11-07,1호선,서울역,64230,57555
2016-11-08,1호선,서울역,61795,56487
2016-11-09,1호선,서울역,62158,56390
2016-11-10,1호선,서울역,66192,59310
2016-11-11,1호선,서울역,77569,67767
2016-11-12,1호선,서울역,93517,81023
2016-11-13,1호선,서울역,51603,43584
2016-11-14,1호선,서울역,63802,57534
2016-11-15,1호선,서울역,62011,56840
2016-11-16,1호선,서울역,63226,57497
2016-11-17,1호선,서울역,66362,60008
2016-11-18,1호선,서울역,77728,67554
2016-11-19,1호선,서울역,85879,73463
2016-11-20,1호선,서울역,55871,46319
2016-11-21,1호선,서울역,64948,58221
2016-11-22,1호선,서울역,62007,55940
2016-11-23,1호선,서울역,62296,55652
2016-11-24,1호선,서울역,66368,58757
2016-11-25,1호선,서울역,77827,66033
2016-11-26,1호선,서울역,84803,72987
2016-11-27,1호선,서울역,51478,43834
2016-11-28,1호선,서울역,64504,58281
2016-11-29,1호선,서울역,61825,55415
2016-11-30,1호선,서울역,63293,56755
2016-12-01,1호선,서울역,63682,56749
2016-12-02,1호선,서울역,73975,63861
2016-12-03,1호선,서울역,77324,68053
2016-12-04,1호선,서울역,47333,40223
2016-12-05,1호선,서울역,62992,56789
2016-12-06,1호선,서울역,61185,54942
2016-12-07,1호선,서울역,61836,55465
2016-12-08,1호선,서울역,65462,58245
2016-12-09,1호선,서울역,70430,62384
2016-12-10,1호선,서울역,64230,57855
2016-12-11,1호선,서울역,43136,36649
2016-12-12,1호선,서울역,61473,56288
2016-12-13,1호선,서울역,60657,55264
2016-12-14,1호선,서울역,60149,54382
2016-12-15,1호선,서울역,61671,55276
2016-12-16,1호선,서울역,68699,60521
2016-12-17,1호선,서울역,68208,56488
2016-12-18,1호선,서울역,46826,39147
2016-12-19,1호선,서울역,62429,55770
2016-12-20,1호선,서울역,62096,56073
2016-12-21,1호선,서울역,64663,57210
2016-12-22,1호선,서울역,64307,57416
2016-12-23,1호선,서울역,73458,63151
2016-12-24,1호선,서울역,62180,53198
2016-12-25,1호선,서울역,46410,39065
2016-12-26,1호선,서울역,64588,56598
2016-12-27,1호선,서울역,64584,57620
2016-12-28,1호선,서울역,62107,55588
2016-12-29,1호선,서울역,63681,57253
2016-12-30,1호선,서울역,66865,61019
2016-12-31,1호선,서울역,58477,54142
2017-01-01,1호선,서울역,43319,32946
2017-01-02,1호선,서울역,60735,52048
2017-01-03,1호선,서울역,58111,51339
2017-01-04,1호선,서울역,58585,52151
2017-01-05,1호선,서울역,60421,53712
2017-01-06,1호선,서울역,68985,59853
2017-01-07,1호선,서울역,59132,50131
2017-01-08,1호선,서울역,43368,36078
2017-01-09,1호선,서울역,61197,55410
2017-01-10,1호선,서울역,60823,53853
2017-01-11,1호선,서울역,60215,53286
2017-01-12,1호선,서울역,62616,56189
2017-01-13,1호선,서울역,70526,59862
2017-01-14,1호선,서울역,56823,47622
2017-01-15,1호선,서울역,41588,34691
2017-01-16,1호선,서울역,59134,53149
2017-01-17,1호선,서울역,60438,53837
2017-01-18,1호선,서울역,61158,54795
2017-01-19,1호선,서울역,62786,56042
2017-01-20,1호선,서울역,73601,62880
2017-01-21,1호선,서울역,60211,49640
2017-01-22,1호선,서울역,40646,34595
2017-01-23,1호선,서울역,60223,55064
2017-01-24,1호선,서울역,59800,55449
2017-01-25,1호선,서울역,60145,59966
2017-01-26,1호선,서울역,59445,64722
2017-01-27,1호선,서울역,35768,39632
2017-01-28,1호선,서울역,38555,33846
2017-01-29,1호선,서울역,44232,29358
2017-01-30,1호선,서울역,47247,31500
2017-01-31,1호선,서울역,60666,48118
2017-02-01,1호선,서울역,59534,51535
2017-02-02,1호선,서울역,59310,51994
2017-02-03,1호선,서울역,68345,59023
2017-02-04,1호선,서울역,56375,47282
2017-02-05,1호선,서울역,39227,32820
2017-02-06,1호선,서울역,58970,53546
2017-02-07,1호선,서울역,58994,52768
2017-02-08,1호선,서울역,60076,53283
2017-02-09,1호선,서울역,60401,53498
2017-02-10,1호선,서울역,67701,58629
2017-02-11,1호선,서울역,62137,50968
2017-02-12,1호선,서울역,42356,35064
2017-02-13,1호선,서울역,61621,54616
2017-02-14,1호선,서울역,61570,55442
2017-02-15,1호선,서울역,63333,55886
2017-02-16,1호선,서울역,64327,56626
2017-02-17,1호선,서울역,72540,62825
2017-02-18,1호선,서울역,66928,55835
2017-02-19,1호선,서울역,45773,38787
2017-02-20,1호선,서울역,63018,55621
2017-02-21,1호선,서울역,63094,56026
2017-02-22,1호선,서울역,64260,56254
2017-02-23,1호선,서울역,65510,57342
2017-02-24,1호선,서울역,74342,63435
2017-02-25,1호선,서울역,75736,60631
2017-02-26,1호선,서울역,45737,37484
2017-02-27,1호선,서울역,65211,57630
2017-02-28,1호선,서울역,67452,59396
2017-03-01,1호선,서울역,52367,44187
2017-03-02,1호선,서울역,57287,52257
2017-03-03,1호선,서울역,66006,58583
2017-03-04,1호선,서울역,59205,49566
2017-03-05,1호선,서울역,41453,34356
2017-03-06,1호선,서울역,58610,53392
2017-03-07,1호선,서울역,58621,53207
2017-03-08,1호선,서울역,58092,52196
2017-03-09,1호선,서울역,60399,55051
2017-03-10,1호선,서울역,72358,63529
2017-03-11,1호선,서울역,60532,51860
2017-03-12,1호선,서울역,41991,34479
2017-03-13,1호선,서울역,60506,54426
2017-03-14,1호선,서울역,59155,54229
2017-03-15,1호선,서울역,59621,54149
2017-03-16,1호선,서울역,61679,55183
2017-03-17,1호선,서울역,70920,62162
2017-03-18,1호선,서울역,61423,53106
2017-03-19,1호선,서울역,46156,38295
2017-03-20,1호선,서울역,60033,54867
2017-03-21,1호선,서울역,59518,53865
2017-03-22,1호선,서울역,59519,53637
2017-03-23,1호선,서울역,60547,55042
2017-03-24,1호선,서울역,67889,62431
2017-03-25,1호선,서울역,55197,52568
2017-03-26,1호선,서울역,36226,36451
2017-03-27,1호선,서울역,56536,54601
2017-03-28,1호선,서울역,54890,53408
2017-03-29,1호선,서울역,55048,54048
2017-03-30,1호선,서울역,55322,54630
2017-03-31,1호선,서울역,62986,62036
2017-04-01,1호선,서울역,53985,51451
2017-04-02,1호선,서울역,41293,37672
2017-04-03,1호선,서울역,56754,54580
2017-04-04,1호선,서울역,55887,53967
2017-04-05,1호선,서울역,56877,53889
2017-04-06,1호선,서울역,56999,54781
2017-04-07,1호선,서울역,64161,62195
2017-04-08,1호선,서울역,55395,56086
2017-04-09,1호선,서울역,39946,37752
2017-04-10,1호선,서울역,57350,55441
2017-04-11,1호선,서울역,56484,54632
2017-04-12,1호선,서울역,56348,54656
2017-04-13,1호선,서울역,57205,55895
2017-04-14,1호선,서울역,64005,61570
2017-04-15,1호선,서울역,53079,52438
2017-04-16,1호선,서울역,40932,39713
2017-04-17,1호선,서울역,54887,52952
2017-04-18,1호선,서울역,55240,53363
2017-04-19,1호선,서울역,55318,54018
2017-04-20,1호선,서울역,55963,54129
2017-04-21,1호선,서울역,62444,61255
2017-04-22,1호선,서울역,55989,55708
2017-04-23,1호선,서울역,38265,35306
2017-04-24,1호선,서울역,54835,53889
2017-04-25,1호선,서울역,53096,52714
2017-04-26,1호선,서울역,54491,54196
2017-04-27,1호선,서울역,55561,54933
2017-04-28,1호선,서울역,62384,62066
2017-04-29,1호선,서울역,49375,52687
2017-04-30,1호선,서울역,39088,37921
2017-05-01,1호선,서울역,44698,42041
2017-05-02,1호선,서울역,56099,56413
2017-05-03,1호선,서울역,43169,42864
2017-05-04,1호선,서울역,57713,58750
2017-05-05,1호선,서울역,47561,47380
2017-05-06,1호선,서울역,48515,44117
2017-05-07,1호선,서울역,40874,36742
2017-05-08,1호선,서울역,55435,51474
2017-05-09,1호선,서울역,33286,30455
2017-05-10,1호선,서울역,54106,52820
2017-05-11,1호선,서울역,55420,54120
2017-05-12,1호선,서울역,62446,59913
2017-05-13,1호선,서울역,48500,47290
2017-05-14,1호선,서울역,38559,36174
2017-05-15,1호선,서울역,55653,54550
2017-05-16,1호선,서울역,54845,54212
2017-05-17,1호선,서울역,55811,54616
2017-05-18,1호선,서울역,57179,55380
2017-05-19,1호선,서울역,64390,61724
2017-05-20,1호선,서울역,66143,65387
2017-05-21,1호선,서울역,50076,49980
2017-05-22,1호선,서울역,57585,57581
2017-05-23,1호선,서울역,56380,55244
2017-05-24,1호선,서울역,56894,56171
2017-05-25,1호선,서울역,58848,57386
2017-05-26,1호선,서울역,67863,65487
2017-05-27,1호선,서울역,60332,59773
2017-05-28,1호선,서울역,44277,43175
2017-05-29,1호선,서울역,57811,56860
2017-05-30,1호선,서울역,55805,55022
2017-05-31,1호선,서울역,54514,53160
2017-06-01,1호선,서울역,55172,54228
2017-06-02,1호선,서울역,63550,62862
2017-06-03,1호선,서울역,54953,55034
2017-06-04,1호선,서울역,42095,40388
2017-06-05,1호선,서울역,55973,54869
2017-06-06,1호선,서울역,41236,37899
2017-06-07,1호선,서울역,52948,52290
2017-06-08,1호선,서울역,55714,54763
2017-06-09,1호선,서울역,62015,60429
2017-06-10,1호선,서울역,54353,53160
2017-06-11,1호선,서울역,39621,37779
2017-06-12,1호선,서울역,55136,54864
2017-06-13,1호선,서울역,56167,55132
2017-06-14,1호선,서울역,54558,53635
2017-06-15,1호선,서울역,55782,54410
2017-06-16,1호선,서울역,61283,60780
2017-06-17,1호선,서울역,51191,50437
2017-06-18,1호선,서울역,39098,36812
2017-06-19,1호선,서울역,54484,52600
2017-06-20,1호선,서울역,55194,53566
2017-06-21,1호선,서울역,55183,53590
2017-06-22,1호선,서울역,56465,55053
2017-06-23,1호선,서울역,64658,60996
2017-06-24,1호선,서울역,52045,51864
2017-06-25,1호선,서울역,38174,36514
2017-06-26,1호선,서울역,55337,54250
2017-06-27,1호선,서울역,54490,52911
2017-06-28,1호선,서울역,55224,53904
2017-06-29,1호선,서울역,54445,53300
2017-06-30,1호선,서울역,63684,61342
2017-07-01,1호선,서울역,46661,46270
2017-07-02,1호선,서울역,34329,31833
2017-07-03,1호선,서울역,51999,50652
2017-07-04,1호선,서울역,52460,50501
2017-07-05,1호선,서울역,53026,51135
2017-07-06,1호선,서울역,53944,52615
2017-07-07,1호선,서울역,60216,57999
2017-07-08,1호선,서울역,43082,41808
2017-07-09,1호선,서울역,34780,32026
2017-07-10,1호선,서울역,51769,50383
2017-07-11,1호선,서울역,53338,51760
2017-07-12,1호선,서울역,52947,51448
2017-07-13,1호선,서울역,54095,53048
2017-07-14,1호선,서울역,60771,58456
2017-07-15,1호선,서울역,46005,44780
2017-07-16,1호선,서울역,36262,33596
2017-07-17,1호선,서울역,52624,51204
2017-07-18,1호선,서울역,53023,51756
2017-07-19,1호선,서울역,52869,51449
2017-07-20,1호선,서울역,54187,52485
2017-07-21,1호선,서울역,60037,58976
2017-07-22,1호선,서울역,43102,43062
2017-07-23,1호선,서울역,32328,30256
2017-07-24,1호선,서울역,52342,51230
2017-07-25,1호선,서울역,52811,51192
2017-07-26,1호선,서울역,53573,52500
2017-07-27,1호선,서울역,55139,53985
2017-07-28,1호선,서울역,58313,58346
2017-07-29,1호선,서울역,43863,44212
2017-07-30,1호선,서울역,37516,34559
2017-07-31,1호선,서울역,53901,51474
2017-08-01,1호선,서울역,54239,52857
2017-08-02,1호선,서울역,52688,51013
2017-08-03,1호선,서울역,53347,52061
2017-08-04,1호선,서울역,57387,56063
2017-08-05,1호선,서울역,40182,40062
2017-08-06,1호선,서울역,34600,32130
2017-08-07,1호선,서울역,52103,50136
2017-08-08,1호선,서울역,51967,50263
2017-08-09,1호선,서울역,52515,50832
2017-08-10,1호선,서울역,53840,52458
2017-08-11,1호선,서울역,61509,60461
2017-08-12,1호선,서울역,42662,43786
2017-08-13,1호선,서울역,35786,33630
2017-08-14,1호선,서울역,53415,50524
2017-08-15,1호선,서울역,35932,31998
2017-08-16,1호선,서울역,54485,53476
2017-08-17,1호선,서울역,55468,53776
2017-08-18,1호선,서울역,61670,59970
2017-08-19,1호선,서울역,46106,45459
2017-08-20,1호선,서울역,34958,33264
2017-08-21,1호선,서울역,52817,52079
2017-08-22,1호선,서울역,53725,52214
2017-08-23,1호선,서울역,52782,51665
2017-08-24,1호선,서울역,53215,52090
2017-08-25,1호선,서울역,61992,59746
2017-08-26,1호선,서울역,48289,47910
2017-08-27,1호선,서울역,36510,35085
2017-08-28,1호선,서울역,54737,53647
2017-08-29,1호선,서울역,55859,54048
2017-08-30,1호선,서울역,54946,53302
2017-08-31,1호선,서울역,55751,54335
2017-09-01,1호선,서울역,61680,59908
2017-09-02,1호선,서울역,50096,48778
2017-09-03,1호선,서울역,38495,37422
2017-09-04,1호선,서울역,54956,53600
2017-09-05,1호선,서울역,54216,53032
2017-09-06,1호선,서울역,54455,52963
2017-09-07,1호선,서울역,56535,55215
2017-09-08,1호선,서울역,62393,60616
2017-09-09,1호선,서울역,50776,49575
2017-09-10,1호선,서울역,38699,37559
2017-09-11,1호선,서울역,54651,53755
2017-09-12,1호선,서울역,56253,55040
2017-09-13,1호선,서울역,55914,54622
2017-09-14,1호선,서울역,55744,55048
2017-09-15,1호선,서울역,63972,61623
2017-09-16,1호선,서울역,51612,50656
2017-09-17,1호선,서울역,39856,37457
2017-09-18,1호선,서울역,54428,53599
2017-09-19,1호선,서울역,54147,52683
2017-09-20,1호선,서울역,55723,54249
2017-09-21,1호선,서울역,57649,56684
2017-09-22,1호선,서울역,64061,61676
2017-09-23,1호선,서울역,54347,53769
2017-09-24,1호선,서울역,39673,38347
2017-09-25,1호선,서울역,55691,54965
2017-09-26,1호선,서울역,54358,53747
2017-09-27,1호선,서울역,54662,53571
2017-09-28,1호선,서울역,55781,55597
2017-09-29,1호선,서울역,60416,61569
2017-09-30,1호선,서울역,45757,52115
2017-10-01,1호선,서울역,32852,39311
2017-10-02,1호선,서울역,37511,45160
2017-10-03,1호선,서울역,36498,39673
2017-10-04,1호선,서울역,39185,38869
2017-10-05,1호선,서울역,45061,41229
2017-10-06,1호선,서울역,46302,39333
2017-10-07,1호선,서울역,48906,41381
2017-10-08,1호선,서울역,41757,34446
2017-10-09,1호선,서울역,40924,33887
2017-10-10,1호선,서울역,50116,48273
2017-10-11,1호선,서울역,50959,50757
2017-10-12,1호선,서울역,53693,52095
2017-10-13,1호선,서울역,63210,59435
2017-10-14,1호선,서울역,52403,51303
2017-10-15,1호선,서울역,39667,38283
2017-10-16,1호선,서울역,55539,55072
2017-10-17,1호선,서울역,56446,54732
2017-10-18,1호선,서울역,56450,54800
2017-10-19,1호선,서울역,58084,56206
2017-10-20,1호선,서울역,66077,63607
2017-10-21,1호선,서울역,55169,55174
2017-10-22,1호선,서울역,41663,40191
2017-10-23,1호선,서울역,57098,55750
2017-10-24,1호선,서울역,55940,54417
2017-10-25,1호선,서울역,57079,56178
2017-10-26,1호선,서울역,59127,56824
2017-10-27,1호선,서울역,66436,63943
2017-10-28,1호선,서울역,58041,58452
2017-10-29,1호선,서울역,45702,43953
2017-10-30,1호선,서울역,56486,55142
2017-10-31,1호선,서울역,55217,54102
2017-11-01,1호선,서울역,57200,56273
2017-11-02,1호선,서울역,57392,55470
2017-11-03,1호선,서울역,65644,63883
2017-11-04,1호선,서울역,54597,55561
2017-11-05,1호선,서울역,43716,41821
2017-11-06,1호선,서울역,56442,54880
2017-11-07,1호선,서울역,57070,55711
2017-11-08,1호선,서울역,56532,55086
2017-11-09,1호선,서울역,57454,56125
2017-11-10,1호선,서울역,65242,63625
2017-11-11,1호선,서울역,56193,55891
2017-11-12,1호선,서울역,43692,42362
2017-11-13,1호선,서울역,57193,55573
2017-11-14,1호선,서울역,56199,54851
2017-11-15,1호선,서울역,56742,55196
2017-11-16,1호선,서울역,56736,55757
2017-11-17,1호선,서울역,64424,62527
2017-11-18,1호선,서울역,54321,51997
2017-11-19,1호선,서울역,40615,37304
2017-11-20,1호선,서울역,55545,53893
2017-11-21,1호선,서울역,55342,53639
2017-11-22,1호선,서울역,56059,54423
2017-11-23,1호선,서울역,57230,54956
2017-11-24,1호선,서울역,67915,64164
2017-11-25,1호선,서울역,56449,55286
2017-11-26,1호선,서울역,41722,40551
2017-11-27,1호선,서울역,55283,54766
2017-11-28,1호선,서울역,55875,54686
2017-11-29,1호선,서울역,55598,53776
2017-11-30,1호선,서울역,55983,54247
2017-12-01,1호선,서울역,63445,61190
2017-12-02,1호선,서울역,52535,51263
2017-12-03,1호선,서울역,41096,39839
2017-12-04,1호선,서울역,54781,53707
2017-12-05,1호선,서울역,53510,51719
2017-12-06,1호선,서울역,55759,53859
2017-12-07,1호선,서울역,57310,55896
2017-12-08,1호선,서울역,66478,62835
2017-12-09,1호선,서울역,54711,54020
2017-12-10,1호선,서울역,41466,40837
2017-12-11,1호선,서울역,55573,54208
2017-12-12,1호선,서울역,53467,51270
2017-12-13,1호선,서울역,54749,53126
2017-12-14,1호선,서울역,56267,54316
2017-12-15,1호선,서울역,64827,62751
2017-12-16,1호선,서울역,55371,53742
2017-12-17,1호선,서울역,40041,38222
2017-12-18,1호선,서울역,59718,58467
2017-12-19,1호선,서울역,57410,54933
2017-12-20,1호선,서울역,58926,56813
2017-12-21,1호선,서울역,59812,57703
2017-12-22,1호선,서울역,67280,66170
2017-12-23,1호선,서울역,56347,58827
2017-12-24,1호선,서울역,41731,39678
2017-12-25,1호선,서울역,46980,44500
2017-12-26,1호선,서울역,58601,56056
2017-12-27,1호선,서울역,58056,55726
2017-12-28,1호선,서울역,58070,56547
2017-12-29,1호선,서울역,62248,62495
2017-12-30,1호선,서울역,49066,52059
2017-12-31,1호선,서울역,41637,42623
2018-01-01,1호선,서울역,40213,34505
2018-01-02,1호선,서울역,56799,51951
2018-01-03,1호선,서울역,53631,51198
2018-01-04,1호선,서울역,54698,51805
2018-01-05,1호선,서울역,61618,58008
2018-01-06,1호선,서울역,45125,43825
2018-01-07,1호선,서울역,34608,32455
2018-01-08,1호선,서울역,54565,53034
2018-01-09,1호선,서울역,54404,52068
2018-01-10,1호선,서울역,54965,52253
2018-01-11,1호선,서울역,54367,51985
2018-01-12,1호선,서울역,60507,57114
2018-01-13,1호선,서울역,51110,49921
2018-01-14,1호선,서울역,37230,35443
2018-01-15,1호선,서울역,56046,54758
2018-01-16,1호선,서울역,54718,52916
2018-01-17,1호선,서울역,56290,53691
2018-01-18,1호선,서울역,56955,54677
2018-01-19,1호선,서울역,63754,60667
2018-01-20,1호선,서울역,50808,51224
2018-01-21,1호선,서울역,37832,36111
2018-01-22,1호선,서울역,56266,54430
2018-01-23,1호선,서울역,53210,51334
2018-01-24,1호선,서울역,51281,49221
2018-01-25,1호선,서울역,53271,51113
2018-01-26,1호선,서울역,58952,56299
2018-01-27,1호선,서울역,43795,42379
2018-01-28,1호선,서울역,34822,32569
2018-01-29,1호선,서울역,53487,51317
2018-01-30,1호선,서울역,55653,52614
2018-01-31,1호선,서울역,54026,52493
2018-02-01,1호선,서울역,54880,52279
2018-02-02,1호선,서울역,61061,57902
2018-02-03,1호선,서울역,47186,47389
2018-02-04,1호선,서울역,33991,32406
2018-02-05,1호선,서울역,52828,51197
2018-02-06,1호선,서울역,52348,50184
2018-02-07,1호선,서울역,54675,52169
2018-02-08,1호선,서울역,56825,54453
2018-02-09,1호선,서울역,62364,58716
2018-02-10,1호선,서울역,45464,44304
2018-02-11,1호선,서울역,33073,32249
2018-02-12,1호선,서울역,57630,56930
2018-02-13,1호선,서울역,56678,60291
2018-02-14,1호선,서울역,58488,67239
2018-02-15,1호선,서울역,34103,41211
2018-02-16,1호선,서울역,37066,36029
2018-02-17,1호선,서울역,44209,32962
2018-02-18,1호선,서울역,42877,32865
2018-02-19,1호선,서울역,62873,54300
2018-02-20,1호선,서울역,61719,56870
2018-02-21,1호선,서울역,62325,58414
2018-02-22,1호선,서울역,63795,59511
2018-02-23,1호선,서울역,70147,65557
2018-02-24,1호선,서울역,55858,56099
2018-02-25,1호선,서울역,39254,37918
2018-02-26,1호선,서울역,62564,59332
2018-02-27,1호선,서울역,60861,58134
2018-02-28,1호선,서울역,63087,60540
2018-03-01,1호선,서울역,43623,48151
2018-03-02,1호선,서울역,55931,53338
2018-03-03,1호선,서울역,47816,47309
2018-03-04,1호선,서울역,36108,33495
2018-03-05,1호선,서울역,53911,52956
2018-03-06,1호선,서울역,55072,53899
2018-03-07,1호선,서울역,55326,53549
2018-03-08,1호선,서울역,55774,54028
2018-03-09,1호선,서울역,65185,62008
2018-03-10,1호선,서울역,53644,54251
2018-03-11,1호선,서울역,38739,36715
2018-03-12,1호선,서울역,56417,55655
2018-03-13,1호선,서울역,56341,54398
2018-03-14,1호선,서울역,56710,55137
2018-03-15,1호선,서울역,56944,53813
2018-03-16,1호선,서울역,66301,63760
2018-03-17,1호선,서울역,53475,51781
2018-03-18,1호선,서울역,41015,39510
2018-03-19,1호선,서울역,55664,53674
2018-03-20,1호선,서울역,55388,53591
2018-03-21,1호선,서울역,55544,53101
2018-03-22,1호선,서울역,58132,55857
2018-03-23,1호선,서울역,65945,63742
2018-03-24,1호선,서울역,56017,56884
2018-03-25,1호선,서울역,40268,37718
2018-03-26,1호선,서울역,57325,55822
2018-03-27,1호선,서울역,56908,55162
2018-03-28,1호선,서울역,57872,56246
2018-03-29,1호선,서울역,58346,55979
2018-03-30,1호선,서울역,65621,64636
2018-03-31,1호선,서울역,52017,51474
2018-04-01,1호선,서울역,40528,37674
2018-04-02,1호선,서울역,56737,54823
2018-04-03,1호선,서울역,57028,55284
2018-04-04,1호선,서울역,57640,55689
2018-04-05,1호선,서울역,59017,56738
2018-04-06,1호선,서울역,66794,65110
2018-04-07,1호선,서울역,54873,56419
2018-04-08,1호선,서울역,42618,39290
2018-04-09,1호선,서울역,57104,55822
2018-04-10,1호선,서울역,57159,55202
2018-04-11,1호선,서울역,56399,55028
2018-04-12,1호선,서울역,58365,56747
2018-04-13,1호선,서울역,65460,63805
2018-04-14,1호선,서울역,51339,49587
2018-04-15,1호선,서울역,42403,39842
2018-04-16,1호선,서울역,56655,55793
2018-04-17,1호선,서울역,56697,55413
2018-04-18,1호선,서울역,57011,55458
2018-04-19,1호선,서울역,57781,56243
2018-04-20,1호선,서울역,64009,63439
2018-04-21,1호선,서울역,54177,55867
2018-04-22,1호선,서울역,38267,34973
2018-04-23,1호선,서울역,54482,52096
2018-04-24,1호선,서울역,55180,54246
2018-04-25,1호선,서울역,56954,56627
2018-04-26,1호선,서울역,58280,56795
2018-04-27,1호선,서울역,65116,63903
2018-04-28,1호선,서울역,54902,57703
2018-04-29,1호선,서울역,42072,39553
2018-04-30,1호선,서울역,56572,55466
2018-05-01,1호선,서울역,41292,39585
2018-05-02,1호선,서울역,55009,54235
2018-05-03,1호선,서울역,58508,58175
2018-05-04,1호선,서울역,68644,71249
2018-05-05,1호선,서울역,50622,54183
2018-05-06,1호선,서울역,40018,36675
2018-05-07,1호선,서울역,47721,43439
2018-05-08,1호선,서울역,57873,54552
2018-05-09,1호선,서울역,56348,55979
2018-05-10,1호선,서울역,58660,56392
2018-05-11,1호선,서울역,66124,64010
2018-05-12,1호선,서울역,53543,52419
2018-05-13,1호선,서울역,40685,38032
2018-05-14,1호선,서울역,56315,55748
2018-05-15,1호선,서울역,56674,55233
2018-05-16,1호선,서울역,54488,53068
2018-05-17,1호선,서울역,56467,54781
2018-05-18,1호선,서울역,66099,65017
2018-05-19,1호선,서울역,57295,59208
2018-05-20,1호선,서울역,44393,43102
2018-05-21,1호선,서울역,57768,55524
2018-05-22,1호선,서울역,40425,37791
2018-05-23,1호선,서울역,56427,55617
2018-05-24,1호선,서울역,57997,56599
2018-05-25,1호선,서울역,66878,64608
2018-05-26,1호선,서울역,54883,54274
2018-05-27,1호선,서울역,42161,39772
2018-05-28,1호선,서울역,57884,57048
2018-05-29,1호선,서울역,56388,54806
2018-05-30,1호선,서울역,56414,54892
2018-05-31,1호선,서울역,57848,55943
2018-06-01,1호선,서울역,63949,62430
2018-06-02,1호선,서울역,50457,51379
2018-06-03,1호선,서울역,40773,38655
2018-06-04,1호선,서울역,54969,54156
2018-06-05,1호선,서울역,58168,56612
2018-06-06,1호선,서울역,36733,35075
2018-06-07,1호선,서울역,56684,55721
2018-06-08,1호선,서울역,63315,61881
2018-06-09,1호선,서울역,50443,49353
2018-06-10,1호선,서울역,37265,34289
2018-06-11,1호선,서울역,55909,54309
2018-06-12,1호선,서울역,57481,55908
2018-06-13,1호선,서울역,34027,32304
2018-06-14,1호선,서울역,55629,54228
2018-06-15,1호선,서울역,62381,61054
2018-06-16,1호선,서울역,48389,47922
2018-06-17,1호선,서울역,39085,35494
2018-06-18,1호선,서울역,55623,54809
2018-06-19,1호선,서울역,55359,54137
2018-06-20,1호선,서울역,55959,54415
2018-06-21,1호선,서울역,57640,55911
2018-06-22,1호선,서울역,66175,63161
2018-06-23,1호선,서울역,53240,53450
2018-06-24,1호선,서울역,39019,37036
2018-06-25,1호선,서울역,57131,56409
2018-06-26,1호선,서울역,54725,52294
2018-06-27,1호선,서울역,56248,54938
2018-06-28,1호선,서울역,56935,54946
2018-06-29,1호선,서울역,63446,61869
2018-06-30,1호선,서울역,46848,46651
2018-07-01,1호선,서울역,36086,31938
2018-07-02,1호선,서울역,53846,51667
2018-07-03,1호선,서울역,54191,52545
2018-07-04,1호선,서울역,55301,53206
2018-07-05,1호선,서울역,57828,54545
2018-07-06,1호선,서울역,65304,62371
2018-07-07,1호선,서울역,49390,49283
2018-07-08,1호선,서울역,38662,34960
2018-07-09,1호선,서울역,56381,54148
2018-07-10,1호선,서울역,55487,53315
2018-07-11,1호선,서울역,57831,54087
2018-07-12,1호선,서울역,59985,56249
2018-07-13,1호선,서울역,67372,62483
2018-07-14,1호선,서울역,52273,49892
2018-07-15,1호선,서울역,41212,36596
2018-07-16,1호선,서울역,56228,53949
2018-07-17,1호선,서울역,56022,52866
2018-07-18,1호선,서울역,57149,53909
2018-07-19,1호선,서울역,58713,55161
2018-07-20,1호선,서울역,66621,62377
2018-07-21,1호선,서울역,48028,46424
2018-07-22,1호선,서울역,38211,33194
2018-07-23,1호선,서울역,57416,54399
2018-07-24,1호선,서울역,56368,53396
2018-07-25,1호선,서울역,57323,53973
2018-07-26,1호선,서울역,58794,55823
2018-07-27,1호선,서울역,65239,63060
2018-07-28,1호선,서울역,45398,45435
2018-07-29,1호선,서울역,37883,34026
2018-07-30,1호선,서울역,59343,55668
2018-07-31,1호선,서울역,57128,54040
2018-08-01,1호선,서울역,56843,55162
2018-08-02,1호선,서울역,56742,54061
2018-08-03,1호선,서울역,62277,59683
2018-08-04,1호선,서울역,45147,43525
2018-08-05,1호선,서울역,38756,33253
2018-08-06,1호선,서울역,55846,51837
2018-08-07,1호선,서울역,55305,51705
2018-08-08,1호선,서울역,55384,51375
2018-08-09,1호선,서울역,55678,52749
2018-08-10,1호선,서울역,62573,60082
2018-08-11,1호선,서울역,45884,44641
2018-08-12,1호선,서울역,39176,33525
2018-08-13,1호선,서울역,57812,55167
2018-08-14,1호선,서울역,60665,57101
2018-08-15,1호선,서울역,40092,38667
2018-08-16,1호선,서울역,58244,54746
