사용일자,노선명,역명,승차총승객수,하차총승객수
2015-03-02,4호선,서울역,12311,19369
2015-03-03,4호선,서울역,12331,19010
2015-03-04,4호선,서울역,12599,19685
2015-03-05,4호선,서울역,12306,19663
2015-03-06,4호선,서울역,13133,22347
2015-03-07,4호선,서울역,7890,19225
2015-03-08,4호선,서울역,5931,14781
2015-03-09,4호선,서울역,12327,19568
2015-03-10,4호선,서울역,12382,19007
2015-03-11,4호선,서울역,12679,19665
2015-03-12,4호선,서울역,12640,19957
2015-03-13,4호선,서울역,13628,23014
2015-03-14,4호선,서울역,8129,20643
2015-03-15,4호선,서울역,6379,15602
2015-03-16,4호선,서울역,12576,19764
2015-03-17,4호선,서울역,12439,19875
2015-03-18,4호선,서울역,12484,19673
2015-03-19,4호선,서울역,12956,20508
2015-03-20,4호선,서울역,13766,22784
2015-03-21,4호선,서울역,8324,20122
2015-03-22,4호선,서울역,6272,15067
2015-03-23,4호선,서울역,12542,19942
2015-03-24,4호선,서울역,12489,19944
2015-03-25,4호선,서울역,12863,20419
2015-03-26,4호선,서울역,12645,20834
2015-03-27,4호선,서울역,12848,23154
2015-03-28,4호선,서울역,9152,21842
2015-03-29,4호선,서울역,6388,15648
2015-03-30,4호선,서울역,13283,20241
2015-03-31,4호선,서울역,12880,19477
2015-04-01,4호선,서울역,13201,20163
2015-04-02,4호선,서울역,13224,20970
2015-04-03,4호선,서울역,13857,23095
2015-04-04,4호선,서울역,8528,19209
2015-04-05,4호선,서울역,6253,14553
2015-04-06,4호선,서울역,13060,20677
2015-04-07,4호선,서울역,13117,21154
2015-04-08,4호선,서울역,13190,21382
2015-04-09,4호선,서울역,13293,21718
2015-04-10,4호선,서울역,13918,24677
2015-04-11,4호선,서울역,9697,24201
2015-04-12,4호선,서울역,7494,17326
2015-04-13,4호선,서울역,12846,21259
2015-04-14,4호선,서울역,12619,20740
2015-04-15,4호선,서울역,13397,21453
2015-04-16,4호선,서울역,13100,21352
2015-04-17,4호선,서울역,14183,24820
2015-04-18,4호선,서울역,10094,22652
2015-04-19,4호선,서울역,5850,14818
2015-04-20,4호선,서울역,12667,20021
2015-04-21,4호선,서울역,13231,21125
2015-04-22,4호선,서울역,13359,21111
2015-04-23,4호선,서울역,13204,21562
2015-04-24,4호선,서울역,14560,25061
2015-04-25,4호선,서울역,9683,23774
2015-04-26,4호선,서울역,6911,17101
2015-04-27,4호선,서울역,12910,20920
2015-04-28,4호선,서울역,13260,21081
2015-04-29,4호선,서울역,13072,21390
2015-04-30,4호선,서울역,13984,24091
2015-05-01,4호선,서울역,9565,21975
2015-05-02,4호선,서울역,8895,22346
2015-05-03,4호선,서울역,6474,17547
2015-05-04,4호선,서울역,12492,22720
2015-05-05,4호선,서울역,6739,16095
2015-05-06,4호선,서울역,13164,20892
2015-05-07,4호선,서울역,13300,21662
2015-05-08,4호선,서울역,14139,23755
2015-05-09,4호선,서울역,8387,20891
2015-05-10,4호선,서울역,6622,16122
2015-05-11,4호선,서울역,12662,21048
2015-05-12,4호선,서울역,12977,21007
2015-05-13,4호선,서울역,13465,21774
2015-05-14,4호선,서울역,13358,22290
2015-05-15,4호선,서울역,14130,25507
2015-05-16,4호선,서울역,9768,23963
2015-05-17,4호선,서울역,7027,17219
2015-05-18,4호선,서울역,13170,21417
2015-05-19,4호선,서울역,13245,21255
2015-05-20,4호선,서울역,13754,22190
2015-05-21,4호선,서울역,13314,22590
2015-05-22,4호선,서울역,14257,25852
2015-05-23,4호선,서울역,9392,24271
2015-05-24,4호선,서울역,7284,17812
2015-05-25,4호선,서울역,6524,17475
2015-05-26,4호선,서울역,13123,21099
2015-05-27,4호선,서울역,13387,21700
2015-05-28,4호선,서울역,13348,21952
2015-05-29,4호선,서울역,14025,24569
2015-05-30,4호선,서울역,8789,21226
2015-05-31,4호선,서울역,6644,15273
2015-06-01,4호선,서울역,12937,20346
2015-06-02,4호선,서울역,12818,20198
2015-06-03,4호선,서울역,12820,19923
2015-06-04,4호선,서울역,12466,19126
2015-06-05,4호선,서울역,12565,20479
2015-06-06,4호선,서울역,6423,13821
2015-06-07,4호선,서울역,5073,10177
2015-06-08,4호선,서울역,11756,17026
2015-06-09,4호선,서울역,11799,16820
2015-06-10,4호선,서울역,11786,17113
2015-06-11,4호선,서울역,11542,16941
2015-06-12,4호선,서울역,12332,18912
2015-06-13,4호선,서울역,6740,15231
2015-06-14,4호선,서울역,4980,9709
2015-06-15,4호선,서울역,11902,16937
2015-06-16,4호선,서울역,11676,16461
2015-06-17,4호선,서울역,11623,16381
2015-06-18,4호선,서울역,11619,16847
2015-06-19,4호선,서울역,12548,19490
2015-06-20,4호선,서울역,6193,13307
2015-06-21,4호선,서울역,5217,10865
2015-06-22,4호선,서울역,11676,17282
2015-06-23,4호선,서울역,11779,17648
2015-06-24,4호선,서울역,12099,17860
2015-06-25,4호선,서울역,11830,18350
2015-06-26,4호선,서울역,12326,20114
2015-06-27,4호선,서울역,7454,16104
2015-06-28,4호선,서울역,5786,11848
2015-06-29,4호선,서울역,11853,17707
2015-06-30,4호선,서울역,11536,17780
2015-07-01,4호선,서울역,11948,17872
2015-07-02,4호선,서울역,11991,18302
2015-07-03,4호선,서울역,12575,20940
2015-07-04,4호선,서울역,7789,17174
2015-07-05,4호선,서울역,5394,12223
2015-07-06,4호선,서울역,12043,18153
2015-07-07,4호선,서울역,12139,18388
2015-07-08,4호선,서울역,12247,18571
2015-07-09,4호선,서울역,11961,18667
2015-07-10,4호선,서울역,12927,21508
2015-07-11,4호선,서울역,6876,17235
2015-07-12,4호선,서울역,5037,11981
2015-07-13,4호선,서울역,11615,18206
2015-07-14,4호선,서울역,12046,18922
2015-07-15,4호선,서울역,12541,19807
2015-07-16,4호선,서울역,12413,19933
2015-07-17,4호선,서울역,13001,22365
2015-07-18,4호선,서울역,7322,17623
2015-07-19,4호선,서울역,5721,13543
2015-07-20,4호선,서울역,12090,19026
2015-07-21,4호선,서울역,12020,19361
2015-07-22,4호선,서울역,12329,19704
2015-07-23,4호선,서울역,11858,19740
2015-07-24,4호선,서울역,12072,21558
2015-07-25,4호선,서울역,6653,17094
2015-07-26,4호선,서울역,5808,13601
2015-07-27,4호선,서울역,11685,19237
2015-07-28,4호선,서울역,12006,19894
2015-07-29,4호선,서울역,11512,19560
2015-07-30,4호선,서울역,11963,21066
2015-07-31,4호선,서울역,12441,23020
2015-08-01,4호선,서울역,7028,17915
2015-08-02,4호선,서울역,5770,14748
2015-08-03,4호선,서울역,11355,20058
2015-08-04,4호선,서울역,11264,19694
2015-08-05,4호선,서울역,11212,19487
2015-08-06,4호선,서울역,11487,19970
2015-08-07,4호선,서울역,11791,21955
2015-08-08,4호선,서울역,6995,17330
2015-08-09,4호선,서울역,5856,13505
2015-08-10,4호선,서울역,11651,19851
2015-08-11,4호선,서울역,12155,20150
2015-08-12,4호선,서울역,11965,20660
2015-08-13,4호선,서울역,12455,22481
2015-08-14,4호선,서울역,7753,18884
2015-08-15,4호선,서울역,7371,17374
2015-08-16,4호선,서울역,5534,14439
2015-08-17,4호선,서울역,11695,19749
2015-08-18,4호선,서울역,12124,20635
2015-08-19,4호선,서울역,12190,20730
2015-08-20,4호선,서울역,12353,21103
2015-08-21,4호선,서울역,12906,23031
2015-08-22,4호선,서울역,7931,19359
2015-08-23,4호선,서울역,6131,14942
2015-08-24,4호선,서울역,12207,20054
2015-08-25,4호선,서울역,11834,20011
2015-08-26,4호선,서울역,12667,20970
2015-08-27,4호선,서울역,12566,21798
2015-08-28,4호선,서울역,13562,23737
2015-08-29,4호선,서울역,8410,21174
2015-08-30,4호선,서울역,6196,15530
2015-08-31,4호선,서울역,12252,19660
2015-09-01,4호선,서울역,12885,20287
2015-09-02,4호선,서울역,12921,20242
2015-09-03,4호선,서울역,12845,20749
2015-09-04,4호선,서울역,13520,23718
2015-09-05,4호선,서울역,8115,20230
2015-09-06,4호선,서울역,6755,15753
2015-09-07,4호선,서울역,12990,20297
2015-09-08,4호선,서울역,12975,21055
2015-09-09,4호선,서울역,13069,20823
2015-09-10,4호선,서울역,13249,21614
2015-09-11,4호선,서울역,13707,24403
2015-09-12,4호선,서울역,8663,22484
2015-09-13,4호선,서울역,6762,16068
2015-09-14,4호선,서울역,12975,20797
2015-09-15,4호선,서울역,13014,20923
2015-09-16,4호선,서울역,13428,21503
2015-09-17,4호선,서울역,13131,22043
2015-09-18,4호선,서울역,14280,24382
2015-09-19,4호선,서울역,9261,22832
2015-09-20,4호선,서울역,6861,16716
2015-09-21,4호선,서울역,13367,21688
2015-09-22,4호선,서울역,13259,21429
2015-09-23,4호선,서울역,13674,22489
2015-09-24,4호선,서울역,13353,22866
2015-09-25,4호선,서울역,13072,24689
2015-09-26,4호선,서울역,5053,15219
2015-09-27,4호선,서울역,5628,13553
2015-09-28,4호선,서울역,5349,12766
2015-09-29,4호선,서울역,5685,12638
2015-09-30,4호선,서울역,12182,18355
2015-10-01,4호선,서울역,12419,19963
2015-10-02,4호선,서울역,13896,24150
2015-10-03,4호선,서울역,8892,21880
2015-10-04,4호선,서울역,6649,15538
2015-10-05,4호선,서울역,13306,21274
2015-10-06,4호선,서울역,13381,21564
2015-10-07,4호선,서울역,13734,22423
2015-10-08,4호선,서울역,14533,24932
2015-10-09,4호선,서울역,8167,22180
2015-10-10,4호선,서울역,7592,20991
2015-10-11,4호선,서울역,6519,17010
2015-10-12,4호선,서울역,13376,21550
2015-10-13,4호선,서울역,13302,22049
2015-10-14,4호선,서울역,14122,23016
2015-10-15,4호선,서울역,13557,22080
2015-10-16,4호선,서울역,14280,25208
2015-10-17,4호선,서울역,9161,23300
2015-10-18,4호선,서울역,7052,17569
2015-10-19,4호선,서울역,13258,21154
2015-10-20,4호선,서울역,13425,21718
2015-10-21,4호선,서울역,13688,22143
2015-10-22,4호선,서울역,13633,22423
2015-10-23,4호선,서울역,14411,25736
2015-10-24,4호선,서울역,9166,23781
2015-10-25,4호선,서울역,7228,17737
2015-10-26,4호선,서울역,13226,21413
2015-10-27,4호선,서울역,12858,21012
2015-10-28,4호선,서울역,13609,22441
2015-10-29,4호선,서울역,13234,22303
2015-10-30,4호선,서울역,14418,25799
2015-10-31,4호선,서울역,9182,24469
2015-11-01,4호선,서울역,6727,17861
2015-11-02,4호선,서울역,13239,21039
2015-11-03,4호선,서울역,13356,21368
2015-11-04,4호선,서울역,13582,21683
2015-11-05,4호선,서울역,13401,22037
2015-11-06,4호선,서울역,14320,24681
2015-11-07,4호선,서울역,7694,21811
2015-11-08,4호선,서울역,6020,16160
2015-11-09,4호선,서울역,13339,21631
2015-11-10,4호선,서울역,13871,21915
2015-11-11,4호선,서울역,13692,22524
2015-11-12,4호선,서울역,13534,22854
2015-11-13,4호선,서울역,13845,26326
2015-11-14,4호선,서울역,12082,28630
2015-11-15,4호선,서울역,7352,21671
2015-11-16,4호선,서울역,13186,21208
2015-11-17,4호선,서울역,13376,21127
2015-11-18,4호선,서울역,13299,22219
2015-11-19,4호선,서울역,13511,22422
2015-11-20,4호선,서울역,14626,25992
2015-11-21,4호선,서울역,9364,24867
2015-11-22,4호선,서울역,7003,19275
2015-11-23,4호선,서울역,13100,21613
2015-11-24,4호선,서울역,13560,22297
2015-11-25,4호선,서울역,13426,22442
2015-11-26,4호선,서울역,13476,22506
2015-11-27,4호선,서울역,14566,25771
2015-11-28,4호선,서울역,8842,22952
2015-11-29,4호선,서울역,6255,16305
2015-11-30,4호선,서울역,13248,20606
2015-12-01,4호선,서울역,13269,20675
2015-12-02,4호선,서울역,13038,20512
2015-12-03,4호선,서울역,14009,22979
2015-12-04,4호선,서울역,14539,25360
2015-12-05,4호선,서울역,9103,23794
2015-12-06,4호선,서울역,6376,16088
2015-12-07,4호선,서울역,13298,20869
2015-12-08,4호선,서울역,13758,21498
2015-12-09,4호선,서울역,13888,21825
2015-12-10,4호선,서울역,13987,22553
2015-12-11,4호선,서울역,14905,25787
2015-12-12,4호선,서울역,9398,23384
2015-12-13,4호선,서울역,7056,16731
2015-12-14,4호선,서울역,13432,22155
2015-12-15,4호선,서울역,13926,22380
2015-12-16,4호선,서울역,13927,23015
2015-12-17,4호선,서울역,14016,23516
2015-12-18,4호선,서울역,15280,27100
2015-12-19,4호선,서울역,9910,26032
2015-12-20,4호선,서울역,6960,19027
2015-12-21,4호선,서울역,13742,23748
2015-12-22,4호선,서울역,14219,24253
2015-12-23,4호선,서울역,14280,24639
2015-12-24,4호선,서울역,14302,25447
2015-12-25,4호선,서울역,7932,19891
2015-12-26,4호선,서울역,7980,21012
2015-12-27,4호선,서울역,6559,17297
2015-12-28,4호선,서울역,13139,23395
2015-12-29,4호선,서울역,13455,23434
2015-12-30,4호선,서울역,13505,24884
2015-12-31,4호선,서울역,13306,25255
2016-01-01,4호선,서울역,5587,14440
2016-01-02,4호선,서울역,7132,16574
2016-01-03,4호선,서울역,6391,14051
2016-01-04,4호선,서울역,13090,20739
2016-01-05,4호선,서울역,13102,21302
2016-01-06,4호선,서울역,13185,21027
2016-01-07,4호선,서울역,13208,21720
2016-01-08,4호선,서울역,14127,24094
2016-01-09,4호선,서울역,8129,20844
2016-01-10,4호선,서울역,6283,15106
2016-01-11,4호선,서울역,12834,21543
2016-01-12,4호선,서울역,13127,22008
2016-01-13,4호선,서울역,13318,22640
2016-01-14,4호선,서울역,13175,22551
2016-01-15,4호선,서울역,14157,24655
2016-01-16,4호선,서울역,8450,21654
2016-01-17,4호선,서울역,6544,16101
2016-01-18,4호선,서울역,12913,21444
2016-01-19,4호선,서울역,12248,20555
2016-01-20,4호선,서울역,12752,21105
2016-01-21,4호선,서울역,12837,21741
2016-01-22,4호선,서울역,13735,24306
2016-01-23,4호선,서울역,7769,20625
2016-01-24,4호선,서울역,5075,13054
2016-01-25,4호선,서울역,12538,21256
2016-01-26,4호선,서울역,12965,21965
2016-01-27,4호선,서울역,13458,22753
2016-01-28,4호선,서울역,13306,22642
2016-01-29,4호선,서울역,14123,24623
2016-01-30,4호선,서울역,8507,21118
2016-01-31,4호선,서울역,6364,15600
2016-02-01,4호선,서울역,12992,20731
2016-02-02,4호선,서울역,13248,21253
2016-02-03,4호선,서울역,13531,22055
2016-02-04,4호선,서울역,13119,22531
2016-02-05,4호선,서울역,12775,23748
2016-02-06,4호선,서울역,5601,15337
2016-02-07,4호선,서울역,4452,12724
2016-02-08,4호선,서울역,4625,11915
2016-02-09,4호선,서울역,4841,11885
2016-02-10,4호선,서울역,5742,12938
2016-02-11,4호선,서울역,12339,20133
2016-02-12,4호선,서울역,13270,23490
2016-02-13,4호선,서울역,8079,20067
2016-02-14,4호선,서울역,6492,16198
2016-02-15,4호선,서울역,13536,23119
2016-02-16,4호선,서울역,13541,23585
2016-02-17,4호선,서울역,14061,24431
2016-02-18,4호선,서울역,13841,25462
2016-02-19,4호선,서울역,14779,26936
2016-02-20,4호선,서울역,8952,22717
2016-02-21,4호선,서울역,6884,17088
2016-02-22,4호선,서울역,13731,23193
2016-02-23,4호선,서울역,13958,24357
2016-02-24,4호선,서울역,14138,24749
2016-02-25,4호선,서울역,14099,25576
2016-02-26,4호선,서울역,14836,27250
2016-02-27,4호선,서울역,9566,23914
2016-02-28,4호선,서울역,6555,17567
2016-02-29,4호선,서울역,12979,23156
2016-03-01,4호선,서울역,6131,14060
2016-03-02,4호선,서울역,13537,21158
2016-03-03,4호선,서울역,13672,22022
2016-03-04,4호선,서울역,14718,24695
2016-03-05,4호선,서울역,7692,19719
2016-03-06,4호선,서울역,6676,16058
2016-03-07,4호선,서울역,14198,22206
2016-03-08,4호선,서울역,14079,22712
2016-03-09,4호선,서울역,13991,22582
2016-03-10,4호선,서울역,14015,22542
2016-03-11,4호선,서울역,15246,25704
2016-03-12,4호선,서울역,9234,21745
2016-03-13,4호선,서울역,6731,15982
2016-03-14,4호선,서울역,13813,22640
2016-03-15,4호선,서울역,13931,22180
2016-03-16,4호선,서울역,14557,22652
2016-03-17,4호선,서울역,14162,23141
2016-03-18,4호선,서울역,15330,26975
2016-03-19,4호선,서울역,9868,24196
2016-03-20,4호선,서울역,7575,19175
2016-03-21,4호선,서울역,14127,22759
2016-03-22,4호선,서울역,14579,23159
2016-03-23,4호선,서울역,14362,23166
2016-03-24,4호선,서울역,14334,23596
2016-03-25,4호선,서울역,15715,27194
2016-03-26,4호선,서울역,10724,25005
2016-03-27,4호선,서울역,7570,18455
2016-03-28,4호선,서울역,14365,23501
2016-03-29,4호선,서울역,14320,23363
2016-03-30,4호선,서울역,14539,23732
2016-03-31,4호선,서울역,14115,23459
2016-04-01,4호선,서울역,15124,27174
2016-04-02,4호선,서울역,9643,23895
2016-04-03,4호선,서울역,6870,17675
2016-04-04,4호선,서울역,14152,22970
2016-04-05,4호선,서울역,14268,22957
2016-04-06,4호선,서울역,14230,23499
2016-04-07,4호선,서울역,14225,23334
2016-04-08,4호선,서울역,14980,26779
2016-04-09,4호선,서울역,9818,24552
2016-04-10,4호선,서울역,7365,17633
2016-04-11,4호선,서울역,14069,23027
2016-04-12,4호선,서울역,14695,24574
2016-04-13,4호선,서울역,7180,14938
2016-04-14,4호선,서울역,14264,23863
2016-04-15,4호선,서울역,15386,26284
2016-04-16,4호선,서울역,8788,21752
2016-04-17,4호선,서울역,7000,16856
2016-04-18,4호선,서울역,13887,22329
2016-04-19,4호선,서울역,14233,22380
2016-04-20,4호선,서울역,13910,22420
2016-04-21,4호선,서울역,13752,22911
2016-04-22,4호선,서울역,14600,25709
2016-04-23,4호선,서울역,9277,22187
2016-04-24,4호선,서울역,7036,16329
2016-04-25,4호선,서울역,13789,22422
2016-04-26,4호선,서울역,14110,22694
2016-04-27,4호선,서울역,14662,23298
2016-04-28,4호선,서울역,14595,24088
2016-04-29,4호선,서울역,15518,27396
2016-04-30,4호선,서울역,9455,23064
2016-05-01,4호선,서울역,8008,18505
2016-05-02,4호선,서울역,14378,23307
2016-05-03,4호선,서울역,13989,23624
2016-05-04,4호선,서울역,15426,26807
2016-05-05,4호선,서울역,7764,20210
2016-05-06,4호선,서울역,7809,19839
2016-05-07,4호선,서울역,8966,21793
2016-05-08,4호선,서울역,6979,16038
2016-05-09,4호선,서울역,14115,22379
2016-05-10,4호선,서울역,13923,22040
2016-05-11,4호선,서울역,14689,23498
2016-05-12,4호선,서울역,14549,23558
2016-05-13,4호선,서울역,15423,27452
2016-05-14,4호선,서울역,9335,22203
2016-05-15,4호선,서울역,7068,18325
2016-05-16,4호선,서울역,14237,22893
2016-05-17,4호선,서울역,14624,23043
2016-05-18,4호선,서울역,14684,23936
2016-05-19,4호선,서울역,14609,24337
2016-05-20,4호선,서울역,15713,27731
2016-05-21,4호선,서울역,9959,24330
2016-05-22,4호선,서울역,7709,18231
2016-05-23,4호선,서울역,14538,23266
2016-05-24,4호선,서울역,13907,22510
2016-05-25,4호선,서울역,14743,23785
2016-05-26,4호선,서울역,14584,23684
2016-05-27,4호선,서울역,16059,27305
2016-05-28,4호선,서울역,10638,23901
2016-05-29,4호선,서울역,7233,16906
2016-05-30,4호선,서울역,14101,22055
2016-05-31,4호선,서울역,13955,21590
2016-06-01,4호선,서울역,14326,22567
2016-06-02,4호선,서울역,14235,22341
2016-06-03,4호선,서울역,14826,25657
2016-06-04,4호선,서울역,9142,23006
2016-06-05,4호선,서울역,7627,17892
2016-06-06,4호선,서울역,7064,16251
2016-06-07,4호선,서울역,13873,21538
2016-06-08,4호선,서울역,14341,22289
2016-06-09,4호선,서울역,14382,23519
2016-06-10,4호선,서울역,15242,25951
2016-06-11,4호선,서울역,9532,22472
2016-06-12,4호선,서울역,7005,16016
2016-06-13,4호선,서울역,14804,23520
2016-06-14,4호선,서울역,14255,22304
2016-06-15,4호선,서울역,14071,22587
2016-06-16,4호선,서울역,14459,22914
2016-06-17,4호선,서울역,15135,25917
2016-06-18,4호선,서울역,9321,22302
2016-06-19,4호선,서울역,7347,16708
2016-06-20,4호선,서울역,14169,22599
2016-06-21,4호선,서울역,14289,23583
2016-06-22,4호선,서울역,14292,23779
2016-06-23,4호선,서울역,14409,24495
2016-06-24,4호선,서울역,15060,26845
2016-06-25,4호선,서울역,9953,25242
2016-06-26,4호선,서울역,7500,18375
2016-06-27,4호선,서울역,14058,22904
2016-06-28,4호선,서울역,14120,22884
2016-06-29,4호선,서울역,14136,22670
2016-06-30,4호선,서울역,13436,22205
2016-07-01,4호선,서울역,13721,24765
2016-07-02,4호선,서울역,8457,20192
2016-07-03,4호선,서울역,6737,15830
2016-07-04,4호선,서울역,13609,21917
2016-07-05,4호선,서울역,13103,21206
2016-07-06,4호선,서울역,14716,22698
2016-07-07,4호선,서울역,14051,22963
2016-07-08,4호선,서울역,15092,25354
2016-07-09,4호선,서울역,8648,20606
2016-07-10,4호선,서울역,6702,15633
2016-07-11,4호선,서울역,13796,21972
2016-07-12,4호선,서울역,13823,21755
2016-07-13,4호선,서울역,14196,22192
2016-07-14,4호선,서울역,14081,22958
2016-07-15,4호선,서울역,14835,25277
2016-07-16,4호선,서울역,7882,20269
2016-07-17,4호선,서울역,6917,16119
2016-07-18,4호선,서울역,13837,22180
2016-07-19,4호선,서울역,13946,22555
2016-07-20,4호선,서울역,14207,22471
2016-07-21,4호선,서울역,14094,23173
2016-07-22,4호선,서울역,14805,25559
2016-07-23,4호선,서울역,8349,19926
2016-07-24,4호선,서울역,6537,15264
2016-07-25,4호선,서울역,13653,22682
2016-07-26,4호선,서울역,13488,22583
2016-07-27,4호선,서울역,13596,22772
2016-07-28,4호선,서울역,13801,23426
2016-07-29,4호선,서울역,14060,24989
2016-07-30,4호선,서울역,8035,20177
2016-07-31,4호선,서울역,6621,16393
2016-08-01,4호선,서울역,13112,22866
2016-08-02,4호선,서울역,12807,21990
2016-08-03,4호선,서울역,12909,22386
2016-08-04,4호선,서울역,12558,21825
2016-08-05,4호선,서울역,13201,24683
2016-08-06,4호선,서울역,7456,18367
2016-08-07,4호선,서울역,5920,14306
2016-08-08,4호선,서울역,12746,20921
2016-08-09,4호선,서울역,12806,21594
2016-08-10,4호선,서울역,12970,22187
2016-08-11,4호선,서울역,13045,22568
2016-08-12,4호선,서울역,13584,24618
2016-08-13,4호선,서울역,7440,20317
2016-08-14,4호선,서울역,6304,15082
2016-08-15,4호선,서울역,6158,15233
2016-08-16,4호선,서울역,13038,21004
2016-08-17,4호선,서울역,13569,22395
2016-08-18,4호선,서울역,13493,22897
2016-08-19,4호선,서울역,14605,25359
2016-08-20,4호선,서울역,8491,20074
2016-08-21,4호선,서울역,6681,16387
2016-08-22,4호선,서울역,13435,22448
2016-08-23,4호선,서울역,13360,21738
2016-08-24,4호선,서울역,13773,22554
2016-08-25,4호선,서울역,13615,23264
2016-08-26,4호선,서울역,14769,26021
2016-08-27,4호선,서울역,8853,21902
2016-08-28,4호선,서울역,6869,16704
2016-08-29,4호선,서울역,13832,22898
2016-08-30,4호선,서울역,13968,22445
2016-08-31,4호선,서울역,13328,21981
2016-09-01,4호선,서울역,14255,22735
2016-09-02,4호선,서울역,14925,25351
2016-09-03,4호선,서울역,9429,22274
2016-09-04,4호선,서울역,7257,17497
2016-09-05,4호선,서울역,14457,22876
2016-09-06,4호선,서울역,14516,23237
2016-09-07,4호선,서울역,14305,22963
2016-09-08,4호선,서울역,14282,23211
2016-09-09,4호선,서울역,15103,25403
2016-09-10,4호선,서울역,8782,20571
2016-09-11,4호선,서울역,6862,15146
2016-09-12,4호선,서울역,13522,22708
2016-09-13,4호선,서울역,12855,24472
2016-09-14,4호선,서울역,5454,15557
2016-09-15,4호선,서울역,5746,14251
2016-09-16,4호선,서울역,6121,13866
2016-09-17,4호선,서울역,6865,14082
2016-09-18,4호선,서울역,6058,13180
2016-09-19,4호선,서울역,13445,20161
2016-09-20,4호선,서울역,14160,21836
2016-09-21,4호선,서울역,14530,22632
2016-09-22,4호선,서울역,14650,23940
2016-09-23,4호선,서울역,15402,26248
2016-09-24,4호선,서울역,9720,23292
2016-09-25,4호선,서울역,7672,17381
2016-09-26,4호선,서울역,14082,22686
2016-09-27,4호선,서울역,13994,22834
2016-09-28,4호선,서울역,14141,22404
2016-09-29,4호선,서울역,14193,22551
2016-09-30,4호선,서울역,14826,25139
2016-10-01,4호선,서울역,9274,23438
2016-10-02,4호선,서울역,6544,16842
2016-10-03,4호선,서울역,7121,16732
2016-10-04,4호선,서울역,14566,23120
2016-10-05,4호선,서울역,14614,22420
2016-10-06,4호선,서울역,14211,23264
2016-10-07,4호선,서울역,15124,26498
2016-10-08,4호선,서울역,10748,25654
2016-10-09,4호선,서울역,7747,18992
2016-10-10,4호선,서울역,14570,23922
2016-10-11,4호선,서울역,14386,22743
2016-10-12,4호선,서울역,14196,23163
2016-10-13,4호선,서울역,14265,22973
2016-10-14,4호선,서울역,15125,25847
2016-10-15,4호선,서울역,9803,23508
2016-10-16,4호선,서울역,6981,17636
2016-10-17,4호선,서울역,13951,23255
2016-10-18,4호선,서울역,14189,22737
2016-10-19,4호선,서울역,14216,23568
2016-10-20,4호선,서울역,14238,23399
2016-10-21,4호선,서울역,15154,25982
2016-10-22,4호선,서울역,9509,24013
2016-10-23,4호선,서울역,7215,18319
2016-10-24,4호선,서울역,13995,22471
2016-10-25,4호선,서울역,14032,22847
