역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
210,뚝섬,승차,5949572,453754,419787,536656,521693,524361,504778,489569,475867,468275,523328,521801,509703
210,뚝섬,하차,6276373,478226,441675,564722,548287,552730,535922,520312,505281,494456,548396,549259,537107
211,성수,승차,9269030,736929,669216,819141,774827,781428,783178,775734,766834,714625,795062,810679,841377
211,성수,하차,10103486,804679,729502,894788,847848,855229,855681,845490,830741,777297,863545,880923,917763
212,건대입구(2),승차,16756177,1336972,1242511,1495470,1441329,1494240,1384219,1378253,1350127,1319938,1429244,1414601,1469273
212,건대입구(2),하차,18320077,1463597,1368558,1622197,1561857,1636996,1516617,1523498,1484767,1447022,1544788,1535702,1614478
213,구의,승차,8925934,721414,655737,793596,755587,768514,758069,747081,725776,699501,755274,765235,780150
213,구의,하차,8705606,708280,642788,777721,736901,745943,739576,727951,705490,678611,733281,747102,761962
214,강변,승차,18369814,1473992,1416580,1567538,1542641,1611172,1516504,1538449,1544677,1477489,1590797,1520237,1569738
214,강변,하차,18272299,1459908,1418093,1533371,1524009,1605494,1508220,1546362,1551799,1467233,1580748,1520375,1556687
215,잠실나루,승차,6588973,526848,475894,589015,565524,578007,559131,547295,532736,515913,565004,569728,563878
215,잠실나루,하차,6337075,503222,456507,566452,546233,558505,539556,528507,513742,496575,545260,545712,536804
216,잠실(2),승차,31188531,2520858,2362015,2605956,2696103,2639605,2478839,2608391,2627811,2536254,2719968,2547178,2845553
216,잠실(2),하차,28993268,2337191,2186826,2422653,2514955,2443642,2306090,2430143,2451627,2370565,2517073,2378040,2634463
217,잠실새내,승차,9818255,790170,720945,865056,840547,850965,820059,832938,805023,763338,831586,828753,868875
217,잠실새내,하차,9745213,784613,719279,847310,829545,838993,810751,830052,805201,764518,824095,817824,873032
218,종합운동장,승차,5870122,354328,321656,433022,565302,581238,565864,577848,521115,541151,601668,406213,400717
218,종합운동장,하차,6602532,388081,354283,482074,640248,663843,643514,634119,578127,604976,700471,464338,448458
219,삼성,승차,20597637,1670471,1505591,1807168,1667311,1771672,1690778,1838134,1780912,1484517,1700306,1770987,1909790
219,삼성,하차,21277881,1710364,1548707,1864592,1732273,1837538,1760123,1894876,1827079,1537375,1757877,1827851,1979226
220,선릉,승차,19879551,1657464,1474434,1793176,1658393,1674712,1692073,1701061,1645826,1498739,1637384,1701905,1744384
220,선릉,하차,17067989,1422036,1266451,1540369,1430430,1441825,1451563,1455205,1402062,1283576,1408944,1461568,1503960
221,역삼,승차,16366805,1405443,1242133,1484264,1359834,1356049,1369547,1377748,1361931,1229582,1323354,1405289,1451631
221,역삼,하차,18115594,1532034,1362065,1641088,1509928,1511646,1536673,1527817,1505587,1370030,1471355,1549023,1598348
222,강남,승차,36356043,3263603,2863714,3144037,2907797,2945562,2901478,3388602,3174962,2717237,2915202,2961693,3172156
222,강남,하차,36831787,3314614,2903611,3178427,2962312,2990035,2941043,3420072,3199309,2761137,2956294,2986603,3218330
223,교대(2),승차,13792525,1114433,1007117,1264219,1174878,1183716,1177999,1170615,1133019,1073742,1155608,1165727,1171452
223,교대(2),하차,15297677,1227727,1105904,1402346,1305150,1312934,1301454,1289628,1244210,1188965,1282832,1305089,1331438
224,서초,승차,8339723,664581,600867,744399,699103,713085,700822,699371,674146,642305,741256,732062,727726
224,서초,하차,8363443,674410,597184,753688,703775,717492,707962,703349,675543,642760,726719,730079,730482
225,방배,승차,7731925,577799,523084,743780,696839,695565,648225,593223,601937,625043,678136,684421,663873
225,방배,하차,7789010,582123,527966,750903,700115,701291,653910,594342,603376,629917,684523,691488,669056
226,사당(2),승차,16054462,1318837,1190187,1471786,1400516,1403951,1372485,1322319,1253618,1218765,1345219,1335152,1421627
226,사당(2),하차,18164408,1470385,1316995,1640753,1565363,1576457,1521113,1490428,1427366,1410715,1564295,1548813,1631725
227,낙성대,승차,11397621,916716,835141,1021231,978313,993996,960611,955034,924981,893345,973879,968332,976042
227,낙성대,하차,10972265,885122,800243,991183,943374,961310,919341,914019,890941,858399,937785,935961,934587
228,서울대입구,승차,19416621,1558097,1417523,1756044,1653377,1691013,1617282,1625075,1577775,1534494,1656410,1655015,1674516
228,서울대입구,하차,19010600,1536113,1392445,1719010,1615532,1663298,1590114,1593907,1553474,1491271,1617232,1612866,1625338
229,봉천,승차,8671163,706178,646877,777930,744772,748594,727232,723622,708818,678014,736530,729743,742853
229,봉천,하차,8031864,661627,603698,726457,693197,693381,668714,667765,655953,623992,678219,675231,683630
230,신림,승차,26779834,2205009,2036774,2395397,2299732,2338979,2243519,2234244,2165420,2065701,2254482,2226539,2314038
230,신림,하차,26214315,2169178,2001537,2348367,2240926,2281400,2190492,2189649,2126976,2016121,2198628,2184030,2267011
231,신대방,승차,10446607,818274,757233,905916,886384,908429,887742,884470,858547,834414,908412,891407,905379
231,신대방,하차,9927828,785160,723229,866321,848512,864623,840918,835671,813300,787133,861237,845946,855778
232,구로디지털단지,승차,23187851,1894472,1725430,2053941,1960080,1990504,1954688,1951371,1894145,1799662,1958296,1976024,2029238
232,구로디지털단지,하차,23262524,1906753,1727559,2070551,1970430,1994297,1958642,1956621,1898656,1801725,1963289,1983394,2030607
233,대림(2),승차,11672257,936769,864080,1033061,1002156,1022608,986386,981893,950417,932015,1003553,971571,987748
233,대림(2),하차,12110560,973589,898613,1068087,1039814,1057662,1024171,1020566,986828,966663,1039681,1009174,1025712
234,신도림,승차,23098851,1898973,1750077,2053010,1948162,1993612,1906356,1915393,1878538,1803724,1982591,1951795,2016620
234,신도림,하차,23046211,1874146,1727155,2036384,1939703,1991444,1907518,1912989,1874384,1812547,1996272,1955202,2018467
235,문래,승차,6901921,557254,509285,614017,576582,579771,579050,576745,566978,537887,593874,601621,608857
235,문래,하차,6993450,564832,515257,623066,580575,585531,585939,584081,574640,545562,603686,611023,619258
236,영등포구청(2),승차,7877296,634740,579213,712851,673693,680419,669536,656298,633318,611645,661724,676557,687302
236,영등포구청(2),하차,7941354,634528,581682,719928,679946,686182,677469,659309,636763,618197,670254,681769,695327
237,당산,승차,7991578,632917,578665,735089,723797,714561,684955,650027,620293,621221,681444,674502,674107
237,당산,하차,8990754,701727,644332,819425,805449,801482,768029,733145,702850,700768,775656,771062,766829
238,합정(2),승차,12208158,987809,910482,1059809,1025910,1051316,1026684,1034418,1005418,950409,1052801,1037780,1065322
238,합정(2),하차,12697496,1009653,931551,1097083,1072240,1097473,1068047,1075008,1044210,994170,1101583,1087862,1118616
239,홍대입구,승차,28138658,2294711,2165994,2398641,2271942,2423375,2270759,2420356,2413603,2175634,2384532,2314252,2604859
239,홍대입구,하차,30063969,2435743,2315293,2521256,2422024,2583743,2433181,2602480,2584442,2348096,2540559,2461621,2815531
240,신촌,승차,18863044,1560213,1439005,1733971,1577303,1655115,1503646,1591532,1525270,1469508,1580179,1599716,1627586
240,신촌,하차,19190175,1590031,1466691,1748214,1604266,1687966,1533052,1627146,1555945,1494518,1606520,1618465,1657361
241,이대,승차,8040964,594340,562386,787946,733650,753534,677412,621632,596112,640625,703311,712868,657148
241,이대,하차,8550668,618241,587991,845129,783043,811399,720617,653190,631471,694097,754328,761580,689582
242,아현,승차,3780263,287725,267525,351556,334317,339626,325140,315715,298837,299411,319719,326030,314662
242,아현,하차,3577680,271444,252935,337453,318303,323127,306027,293616,279146,281594,303785,310524,299726
243,충정로(2),승차,4278825,337956,311101,382978,362091,365975,364388,358951,342932,332293,361495,381902,376763
243,충정로(2),하차,4621635,360463,332293,417677,393859,397450,393737,386646,367981,358602,393303,414824,404800
244,용답,승차,977050,74995,69480,88091,83920,84960,82354,81050,78051,79955,85191,84345,84658
244,용답,하차,983904,75382,68762,90752,85036,86483,81873,79549,77322,81097,86503,86138,85007
245,신답,승차,503253,38632,35497,44287,43042,43926,43400,43176,40214,41087,43905,43054,43033
245,신답,하차,564972,43795,40612,50100,48050,48573,48156,48194,45655,45359,49069,48752,48657
246,신설동(2),승차,1497134,123465,111002,134225,126135,129227,121638,126528,118687,114913,130184,127989,133141
246,신설동(2),하차,1407232,117708,104458,127000,119416,121065,115635,120492,111966,107302,119004,118289,124897
247,도림천,승차,385409,28927,26999,34705,33524,32780,32287,32591,32236,30110,32271,34438,34541
247,도림천,하차,436373,31886,30034,39512,38302,36957,36209,36216,35754,34087,37414,40245,39757
248,양천구청,승차,2669509,213660,195907,240173,230626,237171,227097,220229,208321,209222,228077,229719,229307
248,양천구청,하차,2799900,225200,206351,254714,241886,247206,237172,230297,219417,218241,237385,241794,240237
249,신정네거리,승차,3914219,321117,298439,354940,339049,341919,325939,327175,319737,313195,329955,320236,322518
249,신정네거리,하차,3940263,324355,300102,356087,339409,341735,327354,330459,322243,313534,331535,325334,328116
250,용두,승차,841897,66468,62706,74392,69989,70194,68899,71393,69995,68870,72214,72254,74523
250,용두,하차,887390,70553,65909,78326,74327,74268,72800,75050,73129,72435,75876,76475,78242
309,지축,승차,502788,35132,32764,40996,41936,45336,44064,43142,43367,43017,46998,43829,42207
309,지축,하차,520098,36687,34726,42792,43365,46239,45051,44323,44168,43749,48438,45614,44946
310,구파발,승차,6640603,497777,462818,568753,554814,579139,548278,536828,521271,523372,580449,585136,681968
310,구파발,하차,5638566,411773,383105,475698,463936,489765,462983,453853,443540,442462,497731,503549,610171
311,연신내(3),승차,15605275,1219702,1142554,1364346,1321724,1361248,1309190,1308918,1271815,1246938,1341615,1338187,1379038
311,연신내(3),하차,14720030,1162736,1084982,1286581,1243505,1280404,1226890,1230672,1201377,1169774,1256727,1266593,1309789
312,불광(3),승차,7313727,572325,534008,647778,616606,641186,614534,607662,594332,584750,629840,627731,642975
312,불광(3),하차,7959698,622553,581319,697069,666262,698500,666487,662204,650099,636292,689396,688150,701367
313,녹번,승차,5064161,430375,397303,464969,436513,439686,419974,409173,396499,390910,421260,426398,431101
313,녹번,하차,4396162,373291,344549,405691,378421,381135,364790,353684,339620,336611,366024,375008,377338
314,홍제,승차,7565319,586065,545948,685176,665165,680853,635219,608873,594009,597741,646352,657361,662557
314,홍제,하차,7121285,551769,513373,650295,624131,638790,591627,568019,557798,561547,605923,627158,630855
315,무악재,승차,1583152,127619,118475,139890,135677,138085,133695,131840,127679,124093,132898,135935,137266
315,무악재,하차,1578938,126518,117414,140306,135894,138569,133506,130407,124240,122771,133269,138068,137976
316,독립문,승차,2906422,218997,202430,256783,249511,261958,243585,234117,233480,226847,252363,264869,261482
316,독립문,하차,2987055,223532,206763,268990,263955,272206,250217,237122,235589,233926,263208,266974,264573
317,경복궁,승차,9447869,642484,607902,817738,799108,854184,773129,741178,710609,735681,856707,959807,949342
317,경복궁,하차,9894951,674713,642447,873717,857549,920331,816709,783344,740991,790999,913808,950173,930170
318,안국,승차,9930363,762492,699242,860786,855006,894429,822190,793775,763002,755557,896689,930283,896912
318,안국,하차,10665253,821603,753276,934494,927774,976740,893820,852365,818170,824468,969528,948293,944722
319,종로3가(3),승차,3089282,244058,229944,270145,253693,264496,254928,263447,254103,239627,257786,262328,294727
319,종로3가(3),하차,4132197,323328,307098,358699,338936,354275,339672,348329,335686,320996,352657,358119,394402
320,을지로3가(3),승차,3300702,271588,244835,294335,275348,277628,276155,276493,269091,248304,272553,296919,297453
320,을지로3가(3),하차,3779877,309798,277492,335490,315791,320235,317538,314782,303712,283754,312881,346136,342268
322,동대입구,승차,4334901,309690,273101,387242,402761,406714,360604,327887,300917,350252,414743,400199,400791
322,동대입구,하차,4891017,340800,302273,445697,461926,469923,405675,356459,330033,399981,472486,456722,449042
323,약수(3),승차,5370795,428486,396297,485676,458613,464075,452797,448356,429776,421315,455246,461364,468794
323,약수(3),하차,5173412,412627,380590,470554,442911,447419,436476,428889,411862,405412,438864,446269,451539
324,금호,승차,2930989,232295,216623,258092,250476,255644,247165,242490,233050,229805,250043,250419,264887
324,금호,하차,2693896,214610,200010,237890,228504,233217,226503,222209,214010,210563,229135,232638,244607
325,옥수,승차,3816833,299514,278969,339616,331467,338611,326822,321457,307482,303500,327351,320314,321730
325,옥수,하차,3972814,315388,293213,357787,344754,352075,338236,333980,321248,311834,337699,330938,335662
326,압구정,승차,12949731,1094681,997885,1145467,1088299,1086670,1096450,1121760,1051326,977487,1073877,1074423,1141406
326,압구정,하차,14150004,1197500,1091719,1247322,1191315,1194200,1197783,1219524,1141651,1069415,1172842,1175090,1251643
327,신사,승차,11492787,949266,865429,1012974,963828,972840,967768,981989,958091,872318,963959,965069,1019256
327,신사,하차,12534892,1028435,938532,1093741,1050899,1062262,1059933,1070737,1045068,960762,1054998,1054048,1115477
328,잠원,승차,2116520,158888,146184,183214,177346,179408,178710,176225,169064,172717,188694,192343,193727
328,잠원,하차,2045745,154838,141652,178035,172165,173196,172654,171374,163843,165116,181465,185166,186241
329,고속터미널(3),승차,20968013,1682377,1649775,1755343,1723809,1850683,1695456,1785296,1784714,1640733,1794797,1723912,1881118
329,고속터미널(3),하차,21744107,1741722,1743165,1812918,1801302,1926711,1763792,1861667,1847230,1715368,1843751,1779656,1906825
330,교대(3),승차,5155939,402271,362830,472960,443881,444858,437169,429969,414962,404155,439351,446016,457517
330,교대(3),하차,3797392,300106,272070,359648,332823,336646,327622,312962,302339,296597,320737,320479,315363
331,남부터미널,승차,13234059,1105529,1036144,1157553,1109220,1131997,1079836,1113232,1101690,1024312,1109145,1108269,1157132
331,남부터미널,하차,13622566,1128048,1068918,1195855,1141238,1157971,1112043,1148889,1135861,1056975,1141597,1144861,1190310
332,양재,승차,14991097,1235504,1101850,1358418,1300762,1298900,1248601,1216867,1167619,1145592,1270935,1317639,1328410
332,양재,하차,16013372,1316615,1181096,1464193,1384228,1389409,1339036,1305476,1249039,1216757,1350284,1395555,1421684
333,매봉,승차,4276780,354011,319855,387192,362211,363452,362176,357934,343588,327772,354508,366836,377245
333,매봉,하차,4124648,339385,306880,369193,348353,350312,350429,347179,333369,317130,341880,354362,366176
334,도곡,승차,2609400,205954,190693,241177,229486,230321,223542,215125,201107,197855,220386,224011,229743
334,도곡,하차,2464171,197806,182912,230302,219074,217059,209495,202380,189116,185610,206889,208964,214564
335,대치,승차,4548886,371370,340814,401623,379528,391776,380259,384336,378354,367429,384976,391276,377145
335,대치,하차,4297257,347904,322262,381629,357817,369831,359027,361584,357369,345966,364228,372736,356904
336,학여울,승차,1171530,101081,103985,98776,94455,119331,74194,111824,89646,81012,92100,83261,121865
336,학여울,하차,1205596,102938,105938,102068,97887,122135,76561,115574,92948,84228,95232,85713,124374
337,대청,승차,3817565,302669,277664,343754,326922,335298,326773,318658,305313,298963,319959,327197,334395
337,대청,하차,3376559,270747,246771,304706,289875,297087,289367,281179,268215,261389,282387,289717,295119
338,일원,승차,3444274,271119,253522,318127,295950,300176,291097,279096,276018,272313,293084,303807,289965
338,일원,하차,3565493,280193,262529,328506,305835,309370,301550,292061,289553,281942,301732,311140,301082
339,수서,승차,4771285,365466,334127,406458,387798,390250,383774,377111,360951,354452,385232,499086,526580
339,수서,하차,4886207,380128,346498,419581,397842,404663,396712,384987,371556,361772,392476,516134,513858
340,가락시장(3),승차,3408043,264986,243869,292989,282767,288784,284125,283805,277091,271942,295634,301993,320058
340,가락시장(3),하차,3224949,246839,226634,273339,263929,269152,266639,270287,264905,261140,284043,290979,307063
341,경찰병원,승차,2785696,225302,204248,248224,234100,237083,231939,233191,229526,217502,236059,242072,246450
341,경찰병원,하차,2780078,225795,204514,248354,233738,235952,232174,233152,230127,216865,233681,240621,245105
342,오금(3),승차,2496983,198031,180752,219684,211643,213762,209914,208031,202434,197436,215378,219030,220888
342,오금(3),하차,2230079,177224,161237,198827,188891,191413,187584,185272,181124,176161,192914,193996,195436
409,당고개,승차,5170202,403276,381076,454182,444387,459425,437018,437666,428442,416919,441243,431207,435361
409,당고개,하차,4871190,379930,359301,429069,416131,432413,412684,414528,406999,390294,414307,406170,409364
410,상계,승차,8228608,652095,605363,734110,708008,724416,695493,678604,656228,659121,702816,701855,710499
410,상계,하차,7386351,586076,546822,661368,637015,649295,625395,611684,589448,587490,628072,629431,634255
411,노원(4),승차,8701016,704993,663442,770354,740490,763975,724010,729125,703989,687269,735286,724766,753317
411,노원(4),하차,9725875,784927,740532,857206,825429,850092,810200,815481,787593,770603,818808,814600,850404
412,창동,승차,11174035,884788,822047,986708,954894,984902,942191,931661,897268,899882,957919,950868,960907
412,창동,하차,12004816,957373,882961,1066394,1029089,1056658,1010247,993632,963886,968809,1025908,1023686,1026173
413,쌍문,승차,12492840,990024,923199,1102278,1064558,1088544,1050075,1037115,1006807,993847,1072650,1069273,1094470
413,쌍문,하차,10817801,849669,795932,955764,920555,941985,907080,898605,876491,856708,926822,933875,954315
414,수유,승차,16992635,1334030,1248386,1528225,1464634,1506372,1424342,1384141,1354444,1363105,1462174,1453049,1469733
414,수유,하차,16486636,1299325,1220687,1487103,1421474,1460241,1374141,1342420,1317134,1313309,1408216,1414191,1428395
415,미아,승차,7203456,557446,518732,656322,631871,641395,608945,587954,562204,576121,623616,616426,622424
415,미아,하차,6577692,508892,474212,605426,578058,586042,553219,531193,510559,522617,570194,566141,571139
416,미아사거리,승차,12369097,995028,936579,1107036,1059037,1084519,1028315,1031950,997723,972838,1047046,1036068,1072958
416,미아사거리,하차,11985406,971867,913451,1071740,1025198,1047893,993564,1000414,968322,934996,1009862,1007374,1040725
417,길음,승차,10441320,783927,733763,991571,935166,957243,888096,821349,794263,841898,905841,906925,881278
417,길음,하차,9950216,737759,695083,956729,893276,919478,842742,771850,749044,799395,864486,880231,840143
418,성신여대입구,승차,10032087,754747,714552,933599,870569,905524,841251,797782,775577,809143,863928,876277,889138
418,성신여대입구,하차,9254971,701326,666540,857451,797765,831431,770087,742120,722393,741349,792486,805827,826196
419,한성대입구,승차,6267014,453302,431089,597714,569486,585606,527683,479322,467612,510716,555695,557492,531297
419,한성대입구,하차,5987292,438096,414873,575362,544025,558660,498653,452143,441923,486090,534176,534846,508445
420,혜화,승차,15889998,1292273,1182797,1403648,1325754,1429419,1271250,1275708,1257242,1196351,1361050,1380695,1513811
420,혜화,하차,16648777,1353825,1233142,1463554,1391082,1505395,1339273,1342736,1327464,1256841,1432470,1437290,1565705
421,동대문(4),승차,9624799,729005,670342,877256,847995,866920,826860,815925,755216,744302,840939,819796,830243
421,동대문(4),하차,9790881,743424,679126,894824,861485,875831,845215,828960,765242,755419,854798,837152,849405
422,동대문역사문화공원(4),승차,8726458,660271,615613,759324,719168,757829,727829,763116,750582,690640,777657,736865,767564
422,동대문역사문화공원(4),하차,7970512,613013,562575,700691,664444,692372,661579,685049,671465,637937,707159,674364,699864
423,충무로(4),승차,12247478,938185,877364,1140297,1079855,1091543,1031716,967198,934718,967312,1073723,1079339,1066228
423,충무로(4),하차,12604786,975283,910305,1157213,1103516,1113482,1064998,1006629,971743,1000096,1105701,1098507,1097313
424,명동,승차,15270670,1180010,1159327,1356405,1280475,1310018,1245751,1236277,1246406,1204342,1345168,1324109,1382382
424,명동,하차,16654971,1290997,1269305,1468242,1391622,1427160,1361902,1355215,1364082,1319268,1464311,1418592,1524275
425,회현,승차,10987721,826688,764483,955853,941314,977594,951071,920274,882494,852630,967486,967115,980719
425,회현,하차,11635885,871446,806435,1020708,1005142,1044816,1012919,971375,927399,906988,1026946,1014894,1026817
426,서울역(4),승차,4454733,342530,318581,390232,373091,386427,379400,374463,362959,355694,384578,399111,387667
426,서울역(4),하차,8067120,636761,610503,692690,681886,702481,675202,671001,663551,635089,707835,708901,681220
427,숙대입구,승차,6514952,481325,441759,632996,584132,602247,554231,502531,476192,521936,564489,588165,564949
427,숙대입구,하차,6402193,474668,432402,621965,573223,591869,542686,494920,468074,512784,556418,578748,554436
428,삼각지(4),승차,1847312,151346,134936,165696,155936,158220,155838,149450,145110,142535,161026,161158,166061
428,삼각지(4),하차,2309703,188851,168646,205023,196142,199851,195252,183152,177505,178426,206533,199537,210785
429,신용산,승차,4904504,401761,377050,432450,410521,423010,409007,406351,400577,379618,420009,418639,425511
429,신용산,하차,5187357,428306,403532,461716,435998,448266,434248,429476,421752,399915,440917,438278,444953
430,이촌,승차,3480376,283677,243565,286140,294992,308653,285441,288018,300428,264820,302918,289937,331787
430,이촌,하차,3928083,313921,271526,324763,334600,351605,326220,325550,335197,301910,349833,326687,366271
431,동작,승차,1220101,81811,76501,100831,114298,124539,122370,89307,81873,105737,119834,105509,97491
431,동작,하차,1355054,91308,84830,109820,129985,140075,137588,99639,90947,116768,131052,115752,107290
432,이수(총신대입구),승차,8298079,666328,613750,742737,715737,723714,697947,687331,660719,652132,709395,703023,725266
432,이수(총신대입구),하차,9272826,742830,684175,826471,793522,802061,774160,764504,739398,731476,799079,796872,818278
433,사당(4),승차,11682979,963374,870750,1086302,1035713,1047327,992344,953533,919880,896152,963363,965440,988801
433,사당(4),하차,9535209,752751,680490,864394,826143,836269,796467,754915,733055,750408,836046,837054,867217
434,남태령,승차,608424,32716,33120,44433,45036,43034,40104,46894,48941,62836,79612,68382,63316
434,남태령,하차,402578,27419,25873,37080,36093,35377,35189,33336,31537,33410,36255,35607,35402
2511,방화,승차,2802408,219028,204500,248098,242505,249475,237729,233532,228861,221328,240338,236358,240656
2511,방화,하차,2657778,209308,194300,235605,228463,235729,225158,222506,218296,209104,227135,224475,227699
2512,개화산,승차,2232648,179502,167392,196850,189482,191258,186408,187381,184086,176127,188780,190834,194548
2512,개화산,하차,2077627,167452,155501,183255,176474,178170,173236,174653,171680,163710,175934,177496,180066
2513,김포공항(5),승차,2802024,225573,222188,230179,225680,237982,224997,237494,261767,221884,238764,229689,245827
2513,김포공항(5),하차,2448707,198981,196012,199038,198743,209959,196956,210102,229320,193183,208071,197450,210892
2514,송정,승차,3650915,295685,273585,331737,322676,322080,308889,302191,288629,288448,308662,300599,307734
2514,송정,하차,3579251,291098,271060,325401,314562,314408,301146,296499,284105,281806,301565,295322,302279
2515,마곡,승차,1465978,94972,89557,117362,114822,118288,117511,115806,115970,123313,146188,154867,157322
2515,마곡,하차,1222713,78427,73031,95916,94177,98965,98013,96496,96640,102904,123283,130820,134041
2516,발산,승차,4433746,321196,299234,389779,379768,380327,368062,353544,350446,351352,406308,409702,424028
2516,발산,하차,4391379,319549,295535,384475,376400,376745,364208,348851,346261,345595,402247,407047,424466
2517,우장산,승차,5852716,462195,427641,534731,509392,513147,493674,477786,466878,463715,496370,502219,504968
2517,우장산,하차,5769637,455810,423457,527019,499867,504370,484147,470550,462961,457531,489277,497563,497085
2518,화곡,승차,10754402,859230,797065,953588,920313,934332,905679,891205,869425,844722,915999,920250,942594
2518,화곡,하차,9915530,798507,737042,878650,843847,859456,832925,822074,802836,776076,842879,850944,870294
2519,까치산(5),승차,10992300,882093,818959,966753,935384,947503,920545,914659,891576,867682,939711,938688,968747
2519,까치산(5),하차,10384112,840678,779933,916440,881889,889049,863938,863834,847029,818262,884000,886017,913043
2520,신정,승차,5361350,424211,392469,474904,460074,467134,455319,444253,431459,421190,456398,463021,470918
2520,신정,하차,4264192,340055,315367,376769,370525,377573,370650,348925,335720,331227,360956,364398,372027
2521,목동,승차,6832538,553104,506863,614252,586936,590347,575398,562265,547861,538934,583478,585907,587193
2521,목동,하차,7193869,585743,533471,646823,608510,611273,595347,595860,584604,569071,615992,624852,622323
2522,오목교,승차,9224299,754353,701006,814161,782165,796148,757753,766855,751412,724834,776312,781088,818212
2522,오목교,하차,9895525,800585,745067,868377,842541,855364,815556,823952,810797,780461,836701,842389,873735
2523,양평(5),승차,2250170,183269,166270,200901,190294,190594,188204,188090,183200,174828,189358,196596,198566
