역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
206,신당(2),승차,4232903,310161,309270,381244,373663,369710,372218,338781,326940,330951,364265,379993,375707
206,신당(2),하차,4397721,321847,321641,395942,388041,382333,385302,352370,341499,343717,379503,392726,392800
207,상왕십리,승차,4245368,305209,302190,379908,375124,367082,381203,343104,328148,329053,362014,388285,384048
207,상왕십리,하차,4124969,300203,294450,368487,363147,354040,369650,333800,321036,321243,352050,373407,373456
208,왕십리(2),승차,4875905,340093,348656,445980,437411,433681,437006,380651,361553,367238,420517,454274,448845
208,왕십리(2),하차,4047195,287008,297222,369970,356746,358666,357838,317146,298442,294501,346251,381709,381696
209,한양대,승차,2169722,139955,135636,205916,217349,194841,210033,155445,141709,147749,184263,233274,203552
209,한양대,하차,2292247,142733,141337,221814,233813,207221,225636,159273,144580,152861,196898,250055,216026
210,뚝섬,승차,6422733,438743,453689,565474,596170,567536,600658,506703,484267,491635,543231,590382,584245
210,뚝섬,하차,6849517,467434,482904,605740,630299,601227,645348,545590,520430,526185,577889,626871,619600
211,성수,승차,10191315,725471,729910,899692,887592,847835,911019,833890,794447,786161,863096,954990,957212
211,성수,하차,11160668,783208,794605,982999,972091,935853,1003551,911264,868686,869650,945049,1053215,1040497
212,건대입구(2),승차,10701010,754086,760367,964628,946334,980773,951749,826879,797957,815961,936596,991081,974599
212,건대입구(2),하차,11426598,805386,802174,1015631,996812,1035995,1023671,886782,854231,874130,997947,1085436,1048403
213,구의,승차,7033859,521051,512277,625723,616652,602651,621685,572380,545969,545316,595315,639932,634908
213,구의,하차,6957998,521538,509611,619590,609571,594851,612888,566597,543435,538534,587624,627294,626465
214,강변,승차,9437761,652485,697786,832504,819260,835959,840769,739302,722515,748997,829542,878285,840357
214,강변,하차,9257431,643582,692362,815906,807961,820609,823840,732777,707330,735846,813000,850075,814143
215,잠실나루,승차,4140119,297796,292441,372976,368841,353127,376914,332643,319618,320502,353964,384310,366987
215,잠실나루,하차,4043719,290422,284935,364249,362137,345473,366725,324859,313984,314512,348507,372362,355554
216,잠실(2),승차,20585076,1413264,1497754,1823126,1782016,1805926,1821778,1577929,1543551,1550951,1830324,1957294,1981163
216,잠실(2),하차,20281098,1388552,1471220,1790634,1750480,1775056,1804507,1566519,1519628,1526697,1791116,1940116,1956573
217,잠실새내,승차,6273366,451329,454079,558336,551670,550308,559641,505129,479304,478489,537463,577570,570048
217,잠실새내,하차,6320371,453358,459282,562820,554507,555140,564463,507282,482376,482287,540639,583721,574496
218,종합운동장(2),승차,2306558,142309,145493,196943,218708,212898,229339,177671,160267,166830,196706,262473,196921
218,종합운동장(2),하차,2489091,153262,156176,213371,236590,231276,245697,190244,171384,176748,211611,290551,212181
219,삼성,승차,14492545,1042373,1037212,1324073,1270292,1236447,1331133,1097244,1078243,1047694,1202911,1401464,1423459
219,삼성,하차,14629218,1035070,1040859,1342929,1288058,1252251,1351284,1103796,1079607,1059307,1218410,1428295,1429352
220,선릉,승차,15435727,1155809,1109130,1407643,1371390,1279191,1398023,1264449,1184586,1142587,1270429,1440621,1411869
220,선릉,하차,13765887,1025157,990082,1263482,1227416,1145067,1247463,1123721,1052433,1016896,1130181,1286897,1257092
221,역삼,승차,13830122,1039162,998107,1251840,1236258,1145089,1254469,1119453,1055214,1019577,1122250,1303915,1284788
221,역삼,하차,15219159,1109235,1082067,1381067,1354917,1266802,1394944,1231760,1156700,1124351,1244056,1453053,1420207
222,강남,승차,24426594,1739479,1834441,2237508,2158925,2117002,2213995,1996361,1878762,1804815,2017926,2230674,2196706
222,강남,하차,24021802,1681188,1796506,2206011,2127283,2082302,2177232,1949355,1824454,1761707,1979762,2255814,2180188
223,교대(2),승차,9569399,706019,692041,877200,857763,806975,864443,776350,736475,723052,797831,878434,852816
223,교대(2),하차,10778794,780373,771901,987245,965388,911917,974510,872015,829098,817860,903094,999610,965783
224,서초,승차,6183620,441090,442183,555968,558402,527947,565869,492919,469338,459612,517692,589216,563384
224,서초,하차,5944871,426748,425995,540683,538036,507962,547880,474683,447254,440610,494354,559103,541563
225,방배,승차,4927935,358838,348462,474938,446555,428766,442333,375309,355986,374783,421143,466181,434641
225,방배,하차,5164672,372976,365124,495032,466318,450638,465410,395238,377643,393609,441910,486283,454491
226,사당(2),승차,11069331,788818,796601,1003619,979752,962759,987303,859713,824536,839424,967573,1058074,1001159
226,사당(2),하차,12067972,849756,873222,1098005,1073808,1056273,1077301,927803,890040,907462,1051969,1164553,1097780
227,낙성대,승차,8359575,611238,600731,750741,737093,723794,743245,678262,651134,648153,716142,755631,743411
227,낙성대,하차,8089250,601482,583138,727340,714061,700823,718307,656628,636529,625326,690347,720497,714772
228,서울대입구,승차,14480477,1045492,1050972,1301582,1271727,1253934,1283758,1173028,1125814,1113101,1244367,1316888,1299814
228,서울대입구,하차,14247347,1033386,1033123,1282956,1247161,1234013,1263639,1152434,1110494,1096541,1222892,1295499,1275209
229,봉천,승차,7270928,538478,524874,655869,647768,629731,650195,593257,566344,564167,614410,647974,637861
229,봉천,하차,6781691,513895,493873,612640,603534,587350,602337,552797,532789,526577,572223,593601,590075
230,신림,승차,19321414,1438187,1408964,1721120,1689867,1668053,1702576,1569292,1507360,1491800,1648888,1737405,1737902
230,신림,하차,18777939,1414585,1376309,1674595,1637960,1616744,1651252,1525418,1472098,1450868,1601175,1674091,1682844
231,신대방,승차,8115475,594595,580841,718911,719834,704970,723113,662813,634711,635315,693188,730515,716669
231,신대방,하차,7907894,585805,568453,703578,703127,685510,701161,644116,619373,618515,676906,704910,696440
232,구로디지털단지,승차,17582149,1320907,1288639,1617969,1588294,1498210,1590792,1422808,1334495,1311614,1441127,1594644,1572650
232,구로디지털단지,하차,17609785,1328227,1290819,1621495,1590516,1496594,1588585,1431072,1343036,1315062,1441527,1591009,1571843
233,대림(2),승차,7508096,561116,549406,681763,674693,660376,671042,601876,578469,581593,633997,664241,649524
233,대림(2),하차,7710745,574784,564362,700453,692086,678276,688768,619674,595029,599353,653626,679466,664868
234,신도림,승차,14817991,1080327,1088615,1345340,1325764,1304772,1336018,1183457,1117178,1120762,1270723,1342670,1302365
234,신도림,하차,14584077,1050083,1064054,1323561,1303504,1284916,1317833,1155126,1089588,1101773,1258639,1340136,1294864
235,문래,승차,6141669,447436,445163,553939,549879,528175,556603,495975,466574,462256,511876,567714,556079
235,문래,하차,6300749,455210,452116,566511,564465,544197,573863,509959,479818,475603,525121,583769,570117
236,영등포구청(2),승차,6676891,498922,484171,606592,594976,563665,595821,543020,509680,506152,556100,609289,608503
236,영등포구청(2),하차,6773333,505374,490558,616177,604819,574663,604041,548821,512745,512727,565368,618650,619390
237,당산,승차,5568609,397861,397674,510268,508458,490694,508956,438891,420154,429207,472978,506549,486919
237,당산,하차,6389253,452023,453616,586853,587181,561017,584508,505033,480171,488983,542759,583741,563368
238,합정(2),승차,9401182,645604,682028,833271,820114,830933,854029,735829,728271,721219,822962,866955,859967
238,합정(2),하차,9874253,667348,710750,877387,862098,873626,898722,761726,752548,758026,866422,933655,911945
239,홍대입구,승차,16595083,1067899,1248767,1468904,1410331,1546945,1510673,1193028,1251204,1279971,1484139,1547969,1585253
239,홍대입구,하차,17288403,1099584,1299564,1532581,1471582,1609866,1577274,1221428,1277537,1332919,1542796,1665782,1657490
240,신촌,승차,9927569,682443,726104,892088,860118,884864,881687,794070,766902,771289,858035,911957,898012
240,신촌,하차,10145629,697248,740697,910083,884881,905152,904527,811886,783280,788775,870577,934358,914165
241,이대,승차,3810493,244002,254903,344070,326535,343475,344819,300497,288771,300523,333743,376061,353094
241,이대,하차,3988117,253921,265519,359161,338613,359052,360078,314177,305716,315929,350873,394770,370308
242,아현,승차,3141016,221614,218810,284428,281514,275181,284250,252341,242996,247701,273369,284424,274388
242,아현,하차,3031018,217622,213487,276264,271903,265022,271803,242764,234828,238331,262818,270591,265585
243,충정로(2),승차,2887835,213485,208509,264131,260243,246455,263495,233579,217175,217207,239352,264723,259481
243,충정로(2),하차,3029231,220393,217435,277062,274948,259223,276668,243643,226785,226727,251172,279630,275545
244,용답,승차,884147,62108,60296,79462,77898,78568,79085,71390,67654,69789,76924,81476,79497
244,용답,하차,879702,61968,60169,79998,78815,77782,78549,69848,67080,68979,76083,81245,79186
245,신답,승차,488688,35304,34841,43776,42692,41727,43688,39563,37668,38075,41740,45195,44419
245,신답,하차,557180,40943,39869,49807,48757,47185,49696,45656,43954,43254,47119,50524,50416
246,신설동(2),승차,1086755,82813,81855,97092,97070,95800,94289,85290,82497,83397,91888,97800,96964
246,신설동(2),하차,1068525,82480,81434,95903,96026,95141,93376,84783,82274,83482,78354,98049,97223
247,도림천,승차,419330,32130,31018,38256,37954,36041,38261,34604,31998,31900,33996,36263,36909
247,도림천,하차,430817,33092,31737,39747,39387,37143,39316,35178,32549,32002,34880,37500,38286
248,양천구청,승차,2047558,146336,147799,184310,182516,178869,185264,163176,154807,159169,175536,187646,182130
248,양천구청,하차,2161374,157082,157539,194335,192654,187569,193701,173665,165111,168096,184744,195899,190979
249,신정네거리,승차,3111691,217654,221171,280294,279945,272990,278156,251899,240791,242307,266785,284729,274970
249,신정네거리,하차,3213487,229281,229399,289738,288760,280396,284731,261630,250731,250461,275218,289776,283366
250,용두,승차,733395,54692,54304,64648,64077,62166,64053,60855,57851,59031,60849,64632,66237
250,용두,하차,751248,57094,55572,67041,65651,63175,65393,62557,58912,59810,62497,66201,67345
309,지축,승차,1271613,76710,82190,107226,108567,106221,111580,104531,104357,107231,117641,124783,120576
309,지축,하차,1231123,76572,80368,104261,105532,101950,107940,101586,102537,104073,113448,117374,115482
310,구파발,승차,6282203,444892,451172,559968,553003,542593,558123,511068,489379,491926,547713,575193,557173
310,구파발,하차,6041366,426975,432465,535424,530160,523724,536502,492319,473022,475062,529849,552032,533832
311,연신내(3),승차,11498115,837801,843458,1030596,1018730,1006277,1020362,931762,895635,908765,987976,1017705,999048
311,연신내(3),하차,10880774,800281,802401,975321,959052,949908,959772,879611,851902,859883,934054,962431,946158
312,불광(3),승차,5067404,363598,363491,453296,446866,442190,449808,408792,390067,404446,443174,459618,442058
312,불광(3),하차,5485042,395974,396565,489975,483248,480405,486210,439631,421366,438697,481700,494914,476357
313,녹번,승차,4534884,323391,317764,399021,391965,386345,406078,370373,353449,357317,391697,422460,415024
313,녹번,하차,4129897,299738,291176,364451,358022,352692,367838,338179,322774,325885,356551,378278,374313
314,홍제,승차,5288437,378432,377696,481539,476597,463522,467601,422599,403582,416533,458881,479554,461901
314,홍제,하차,5038133,368377,363839,461154,454479,440157,440823,401908,385216,395117,435253,451449,440361
315,무악재,승차,1198333,87910,87433,108226,105734,102559,105662,96550,92841,94007,102989,108808,105614
315,무악재,하차,1222525,90707,89813,111006,107673,103842,107026,97655,94665,96708,106114,110262,107054
316,독립문,승차,2185009,150086,154872,196697,199140,195698,195906,170890,166737,176077,195832,198713,184361
316,독립문,하차,2270086,157429,162355,205728,208807,204900,201926,171917,169209,182321,203636,211307,190551
317,경복궁,승차,5850901,375355,405955,503320,511654,511968,517301,448320,433255,465741,538384,613304,526344
317,경복궁,하차,5839404,365568,404414,493580,508221,513467,515847,441048,430683,471971,547824,623881,522900
318,안국,승차,5759305,366499,394557,522991,507976,498809,515193,434255,420830,446378,529260,596152,526405
318,안국,하차,6043141,373496,412580,550884,533676,531264,542633,448628,437195,473044,561843,629629,548269
319,종로3가(3),승차,2864086,196508,201219,257271,253903,247408,258465,230044,219663,221377,250839,264306,263083
319,종로3가(3),하차,3390463,227825,241907,305421,298953,297547,306507,266990,258299,264099,300537,314179,308199
320,을지로3가(3),승차,2929016,215727,210984,262879,259215,247549,268284,237994,221797,215269,241322,275040,272956
320,을지로3가(3),하차,3024497,220289,216005,274409,270276,256723,279786,243821,226156,221531,249071,285919,280511
322,동대입구,승차,2341805,154125,156628,210496,216408,204175,200516,177436,174798,184999,209891,235165,217168
322,동대입구,하차,2492457,162495,167182,224484,234826,218743,213527,183639,182244,196946,226020,253630,228721
323,약수(3),승차,3914970,281811,282632,350537,346427,338313,351113,316356,302084,307047,335199,353078,350373
323,약수(3),하차,3816632,276471,274554,340927,337029,327697,341015,308153,293936,301353,329145,345284,341068
324,금호,승차,2485114,183434,183359,226327,223005,217654,221805,198980,190706,192858,209759,221220,216007
324,금호,하차,2345644,176270,174147,214464,211169,204551,208744,188078,181057,182732,197003,204435,202994
325,옥수,승차,2842629,202575,208307,258163,255592,249435,256276,225438,218263,225015,244737,254930,243898
325,옥수,하차,2955497,213900,217666,267399,264982,259077,264777,235954,229001,232206,254144,261913,254478
326,압구정,승차,9488727,712062,715719,847368,827204,807361,845494,774314,728775,721127,785628,847980,875695
326,압구정,하차,10024485,740823,754576,898805,876300,854272,893651,813977,763204,758271,830089,909592,930925
327,신사,승차,9130974,699365,713373,829906,800836,779702,802788,715290,683996,674440,772305,822326,836647
327,신사,하차,9530988,713447,733451,860104,831635,813229,843887,747176,714144,707201,806450,879527,880737
328,잠원,승차,1454950,101574,103985,132150,130992,125969,131362,115050,110613,114191,125398,134405,129261
328,잠원,하차,1432593,101441,103482,130078,129176,124202,129184,112746,108240,111248,123332,132200,127264
329,고속터미널(3),승차,13314211,923355,1012801,1168221,1146350,1210783,1181462,1002528,995068,1066723,1183974,1219491,1203455
329,고속터미널(3),하차,13075824,892467,1011816,1130860,1125557,1184415,1149010,995352,962523,1052828,1165752,1208280,1196964
330,교대(3),승차,3983006,288768,283679,364520,356704,336315,360992,320485,302845,302129,336609,372370,357590
330,교대(3),하차,2570743,189213,183900,235566,231472,216706,233580,206778,194318,193640,214060,240545,230965
331,남부터미널,승차,8682602,640627,649123,778374,752449,759425,775519,684761,673899,665066,735249,796415,771695
331,남부터미널,하차,8935145,649677,666531,799566,774228,785716,803905,710335,693365,685930,756729,816355,792808
332,양재,승차,11055400,814676,790014,1001352,995033,940097,997270,890303,836757,825732,923958,1030808,1009400
332,양재,하차,11959279,866252,846025,1080501,1074020,1018424,1080815,961946,906642,898128,1008760,1123416,1094350
333,매봉,승차,3572677,266882,256126,318680,319010,300050,322293,295634,276910,273465,295719,326871,321037
333,매봉,하차,3426946,253634,244575,305785,307015,288334,309080,283791,265612,262324,283724,313947,309125
334,도곡,승차,1591629,117716,115403,146770,146729,139095,142866,128083,118538,118920,132138,145894,139477
334,도곡,하차,1618957,118975,117054,150640,149010,140838,145822,129942,120101,120235,134732,150309,141299
335,대치,승차,3337970,246202,251366,300929,287559,285470,293108,277411,271162,268564,284317,294812,277070
335,대치,하차,3280923,238483,243289,297423,284190,281260,290165,271477,263312,262455,278208,293703,276958
336,학여울,승차,633507,39208,42411,55858,62505,60153,56738,45851,40508,49666,60662,64938,55009
336,학여울,하차,651766,39714,42956,57403,64876,61601,58589,46788,40874,51427,62880,66906,57752
337,대청,승차,2933367,207080,204372,260802,257908,245773,262427,239997,229336,233339,253807,272706,265820
337,대청,하차,2710329,192763,190677,241586,237817,227245,240863,221313,213096,215374,234730,249916,244949
338,일원,승차,2860853,210089,202433,255092,253631,238991,259378,231002,222233,225184,239275,264578,258967
338,일원,하차,2807500,207605,197854,250119,249009,234749,254419,227963,220841,221855,235693,256761,250632
339,수서,승차,5214883,351402,359271,464732,465580,459657,471463,414436,400969,402584,458859,487858,478072
339,수서,하차,5311561,361277,368040,471791,473948,467575,480964,427399,409236,409487,466330,491963,483551
340,가락시장(3),승차,2671217,202466,200284,245335,238932,228462,238858,214726,203751,201384,220815,241257,234947
340,가락시장(3),하차,2619405,198460,197088,241684,235722,224094,232703,209427,199098,196658,216266,238248,229957
341,경찰병원,승차,2167457,169732,160513,197338,194450,183160,191034,175754,166928,163599,177446,195907,191596
341,경찰병원,하차,2174262,171814,161509,198502,195326,183645,191049,175587,167766,163598,178198,195827,191441
342,오금(3),승차,1832598,135042,130514,164751,162418,155853,162560,148762,141652,141622,155685,169805,163934
342,오금(3),하차,1673222,124119,120102,150300,148134,142808,147894,135350,130582,131256,142211,152866,147600
409,당고개,승차,4029240,282770,284809,356354,355211,355205,358818,333654,318083,321498,347165,361601,354072
409,당고개,하차,3709698,263683,263210,328012,327670,327649,329420,307821,294663,297955,320940,326590,322085
410,상계,승차,5864674,428770,424015,522326,519239,507354,520172,477752,455078,466268,503228,524486,515986
410,상계,하차,5465606,403284,395543,487314,484001,473291,482980,447307,426769,436609,468997,480376,479135
411,노원(4),승차,5886368,424708,435839,531070,517076,519093,517041,475897,457416,460789,506637,518292,522510
411,노원(4),하차,6536620,471255,479429,587145,572818,573669,576977,527283,505795,510064,557831,588704,585650
412,창동,승차,7869884,581105,585768,712883,693436,686419,697759,629942,604842,613384,665712,705193,693441
412,창동,하차,8329703,620909,622165,755917,735624,725082,737091,668320,641268,647377,700281,742168,733501
413,쌍문,승차,8981867,661919,654347,804309,789913,775009,795214,731307,697543,704108,765572,803940,798686
413,쌍문,하차,8248869,617675,604381,739939,726962,707318,728486,673202,644742,647706,702591,724404,731463
414,수유,승차,10439736,771360,763374,935329,919690,905094,918206,846169,811392,821129,889532,928628,929833
414,수유,하차,10367258,771848,759772,928591,912275,895171,906366,839918,807523,814416,880713,921353,929312
415,미아,승차,4569404,333887,329650,416174,408563,399425,399031,367444,350626,363241,392495,405396,403472
415,미아,하차,4443008,329224,323790,405769,396968,387108,386330,357309,341761,354012,380253,390960,389524
416,미아사거리,승차,8519112,622284,618028,763912,753459,741135,751214,684474,656524,670639,734430,763379,759634
416,미아사거리,하차,8279380,617069,605715,744938,731956,719738,726990,669805,637567,648804,709251,731991,735556
417,길음,승차,6036989,436265,433963,548037,541245,524984,535337,478580,456768,471663,515231,555490,539426
417,길음,하차,5873391,431370,423378,534187,527030,510039,516591,462143,446211,461198,502233,534670,524341
418,성신여대입구,승차,6173699,435767,445238,558573,542364,547168,537828,489098,471308,484032,538599,564865,558859
418,성신여대입구,하차,5922521,422842,429459,535256,515424,521662,510494,469672,456498,464896,515439,543387,537492
419,한성대입구,승차,4151804,288260,292402,375936,374423,371060,373127,325967,314709,326968,361379,380200,367373
419,한성대입구,하차,4054013,286246,287871,365635,365476,362870,361939,315646,305235,318008,351320,374649,359118
420,혜화,승차,9560431,643400,684028,856955,826135,840871,841578,744082,733543,732061,835341,920285,902152
420,혜화,하차,9635190,633696,686544,859534,829619,848971,853782,745927,739886,740154,842930,943012,911135
421,동대문(4),승차,5850695,416891,404810,542282,532657,525368,535682,488689,429047,445900,504956,525720,498693
421,동대문(4),하차,6028543,427656,420474,559457,548108,540645,549256,499349,440395,461623,522228,542900,516452
422,동대문역사문화공원(4),승차,4447304,323486,320209,401157,386874,383514,395147,356811,339276,339156,377149,407301,417224
422,동대문역사문화공원(4),하차,4108724,298791,295823,370269,358325,354195,364396,329841,311086,313300,350349,380293,382056
423,충무로(4),승차,7372548,540049,524511,670204,662723,624511,660078,591688,555602,560749,625822,694344,662267
423,충무로(4),하차,7628944,551097,538914,687843,683723,646508,683696,612403,577383,582297,649289,724413,691378
424,명동,승차,5318392,352191,367032,452436,460518,443595,476842,400477,385444,408067,460541,512846,598403
424,명동,하차,5576679,361881,383484,471157,481489,465271,504297,416778,401238,425372,486344,543480,635888
425,회현,승차,6902370,480624,475207,629294,620761,599269,625617,549048,504499,519838,595913,623019,679281
425,회현,하차,7297254,495736,498753,662746,654985,637025,664349,576681,529249,552130,636266,670477,718857
426,서울역(4),승차,3020799,220149,216498,274973,273917,255100,270656,238546,226499,224540,251229,291169,277523
426,서울역(4),하차,4591725,307046,323251,395768,400021,400450,416809,347501,332098,336836,403795,475768,452382
427,숙대입구,승차,3832938,264637,271040,353396,344538,334318,345490,300435,286023,295710,327621,362355,347375
427,숙대입구,하차,3744623,261837,266261,346339,337105,326069,336433,292738,279944,286410,317932,354406,339149
428,삼각지(4),승차,1460714,98474,96769,127867,130379,126165,134394,117972,112925,114281,130152,139322,132014
428,삼각지(4),하차,1652371,108640,109913,144696,145635,142790,150771,130644,126177,129535,150678,161749,151143
429,신용산,승차,4615036,323416,326076,407525,401536,392840,417746,363855,350512,348718,392518,449640,440654
429,신용산,하차,4878759,334371,341193,430031,420813,415902,445800,388370,371759,371029,415668,478291,465532
430,이촌,승차,2242793,148037,158568,196851,198924,201148,207436,180921,176942,176479,192922,205578,198987
430,이촌,하차,2504333,166207,177536,221391,224140,226842,232362,201054,196331,197951,214749,226817,218953
431,동작,승차,859266,67161,67534,87175,90302,86066,87831,68822,63161,66182,65519,59805,49708
431,동작,하차,962049,74742,74880,96992,100010,95972,97121,76502,69822,73693,73313,69871,59131
432,이수(총신대입구),승차,5786650,421046,420312,519538,509590,500715,512271,462145,445257,455397,514917,518082,507380
432,이수(총신대입구),하차,6285767,458527,459228,565861,553747,543668,555441,501822,483503,492841,557333,562697,551099
433,사당(4),승차,7458979,523100,531700,672360,661812,653696,666521,580428,557924,567189,652333,708159,683757
433,사당(4),하차,6384467,447509,455199,575145,564752,562795,567352,489276,470490,485554,563138,619334,583923
434,남태령,승차,387116,27108,26493,34929,34655,34054,34979,30073,28382,30241,33957,37546,34699
434,남태령,하차,333060,23292,23235,31172,30629,29387,30200,25684,24190,26194,28504,31338,29235
2511,방화,승차,2073516,149695,148765,186463,183844,179203,184573,168132,162404,163485,177527,186273,183152
2511,방화,하차,1991792,145253,142012,178296,175866,171187,176252,163072,156625,157141,170895,177610,177583
2512,개화산,승차,1659432,114685,116368,145884,146985,142946,148205,134987,129908,131560,144509,152798,150597
2512,개화산,하차,1596986,112269,112804,140289,141591,137545,141785,129837,125951,126763,139341,145023,143788
2513,김포공항(5),승차,2460076,163565,182185,209002,212887,220095,215202,207505,198198,189448,217503,222285,222201
2513,김포공항(5),하차,2343619,156453,178734,202735,205527,209927,207038,198570,183568,177032,206008,207355,210672
2514,송정,승차,2060292,147282,148207,186127,184959,181238,181798,165290,159111,162723,177859,185066,180632
2514,송정,하차,1954254,140715,141552,177492,176194,173200,170790,156003,151349,153747,168558,173835,170819
2515,마곡,승차,2933374,202691,198273,257892,259133,252093,263997,243815,228977,225175,248546,277128,275654
2515,마곡,하차,2906151,196634,193652,254676,257007,251843,263176,241739,227377,224554,247290,274306,273897
2516,발산,승차,5829586,398925,407374,527408,520219,506371,522684,464494,445952,449076,503468,548399,535216
2516,발산,하차,6009507,405318,415515,539458,534058,524244,542129,477824,458488,465104,521416,573518,552435
2517,우장산,승차,4267733,297363,302143,385314,384274,371412,383481,336905,327154,335593,365958,394859,383277
2517,우장산,하차,4241864,302424,304059,383172,380695,367409,377349,336854,327411,333022,363550,386579,379340
2518,화곡,승차,8557601,623990,619316,769614,761326,738604,758955,692984,660226,666552,726232,773055,766747
2518,화곡,하차,8018360,592930,584499,723371,713904,692538,709536,648786,621782,621937,679358,714530,715189
2519,까치산(5),승차,8838058,646988,641731,794411,787947,766042,778929,715438,685290,692169,752574,791122,785417
2519,까치산(5),하차,8549547,637324,625179,767839,762007,739747,749300,694816,668532,670225,726377,752136,756065
2520,신정,승차,4148910,307395,299841,376965,374878,358386,370334,336681,318014,317530,345476,373747,369663
2520,신정,하차,3394630,252032,245754,305703,302311,292888,300607,275536,263581,263436,286634,303503,302645
2521,목동,승차,5023286,369504,367852,457185,450130,434706,451052,403995,386384,386792,421921,450723,443042
2521,목동,하차,5431718,406899,399074,495284,487669,469964,487621,438678,419588,416884,451955,481114,476988
2522,오목교,승차,6646753,493951,500426,607076,593995,582205,589866,535993,508392,500059,554556,589632,590602
2522,오목교,하차,7133927,525532,535956,654186,638831,623201,636126,575780,545731,537198,593446,634814,633126
2523,양평(5),승차,2160469,163723,158457,197003,194246,184271,195062,174230,164028,161154,176298,195650,196347
2523,양평(5),하차,2143808,165481,158797,196625,192427,182169,192487,172781,163771,159724,173970,191425,194151
2524,영등포구청(5),승차,1218579,93419,90567,113609,111188,104051,109142,99974,92464,92586,99395,106894,105290
2524,영등포구청(5),하차,1227055,93280,90467,113701,111903,104562,109715,100052,93124,92693,99904,109515,108139
2525,영등포시장,승차,2916434,211244,210494,262565,259101,248915,256196,232355,221339,220653,247088,273577,272907
2525,영등포시장,하차,3014386,217909,217693,272850,269487,258240,265670,237724,228304,227250,255147,281743,282369
2526,신길(5),승차,1209987,88422,87301,110170,108616,103355,107989,97581,92856,91258,101659,110772,110008
2526,신길(5),하차,1311351,99853,97415,120682,118337,110687,115609,104729,99992,98201,109147,117851,118848
2527,여의도(5),승차,7728216,551576,566379,767999,723321,659016,706922,592117,568390,546568,610997,716214,718717
2527,여의도(5),하차,8048101,562310,578323,780678,752007,686380,748054,618761,588793,581185,645359,759682,746569
