역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
325,옥수,하차,3110175,242273,204488,229228,258480,282408,267789,267047,259399,266999,280300,276870,274894
326,압구정,승차,10420261,841177,704435,752618,826053,896761,884520,920302,881606,868655,923833,935662,984639
326,압구정,하차,11185880,887756,744003,798880,885287,973227,949766,986301,943914,937830,1003636,1012620,1062660
327,신사,승차,9701690,827173,694604,750870,817092,880763,791557,826980,793601,767684,831589,838313,881464
327,신사,하차,10166650,850248,716252,778056,858245,932156,840508,876548,833201,810364,875695,875878,919499
328,잠원,승차,1595425,119531,100593,115277,131588,146664,135791,136618,133283,139679,145203,147846,143352
328,잠원,하차,1546993,117831,99607,113107,130145,140253,131108,132343,128687,133634,139936,142526,137816
329,고속터미널(3),승차,15944477,1154523,1011943,1036447,1235704,1474935,1369944,1436149,1371087,1409595,1506190,1409889,1528071
329,고속터미널(3),하차,15520225,1181815,930741,1007250,1212565,1433054,1336554,1402838,1322085,1375698,1460907,1375116,1481602
330,교대(3),승차,4488506,334927,280924,322992,366729,404425,385259,386268,373856,384925,400429,422526,425246
330,교대(3),하차,2910688,215988,181697,209512,239052,262827,247886,250660,242524,251690,260130,276578,272144
331,남부터미널,승차,9513463,731371,630580,683056,771552,855519,811162,835966,804723,801492,848706,859010,880326
331,남부터미널,하차,9679121,756252,631554,695395,782158,871821,825230,849472,813746,812085,864724,880627,896057
332,양재,승차,11735115,940251,782340,875083,974672,1060729,995162,996280,959820,974599,1021600,1072032,1082547
332,양재,하차,12767721,1009461,846593,948860,1060146,1172155,1090347,1088254,1044475,1059409,1117843,1163641,1166537
333,매봉,승차,3841133,302906,252679,278753,316996,342107,330902,336056,322343,322682,329846,351474,354389
333,매봉,하차,3698423,290192,242407,266997,305074,332329,320523,323994,309725,308752,318065,337797,342568
334,도곡,승차,1672532,131405,110517,125017,141632,154318,147034,144723,137228,135431,142208,150132,152887
334,도곡,하차,1711522,133829,114211,129258,148029,159736,149258,145659,140566,142671,143231,150903,154171
335,대치,승차,3786142,306550,254650,275248,291394,328793,315011,339379,336447,331827,342882,337586,326375
335,대치,하차,3715666,298642,250275,271810,289141,321799,310948,329530,323945,324318,332454,337776,325028
336,학여울,승차,792394,48268,49594,62433,63117,84113,65571,67368,71937,63872,78459,67157,70505
336,학여울,하차,817436,48960,50901,66051,65325,86375,68102,68785,75103,65229,80521,69296,72788
337,대청,승차,3256195,246201,211531,240823,267368,290373,282125,278631,273413,277430,290248,298005,300047
337,대청,하차,3031890,231441,198555,222857,245259,267227,260410,259263,256593,257874,271280,279142,281989
338,일원,승차,3269159,241868,206754,237256,263226,289959,283043,280916,278642,281756,294047,305487,306205
338,일원,하차,3153327,235542,201849,229971,254727,278706,272276,271635,268149,270123,283384,293939,293026
339,수서,승차,5910648,445944,382751,421826,479327,527354,505218,510574,494794,504853,540896,543744,553367
339,수서,하차,5988655,455512,384416,428944,485421,533421,512400,517473,501174,509374,547564,551189,561767
340,가락시장(3),승차,2899529,229020,186999,213117,236711,257568,246532,247673,240842,245755,257346,264975,272991
340,가락시장(3),하차,2853223,224663,182340,208922,234819,253730,241694,240833,236635,243151,254664,262051,269721
341,경찰병원,승차,2303416,181899,152858,169892,186505,201756,195191,198451,194539,193434,202499,211750,214642
341,경찰병원,하차,2303416,182696,153691,170011,186071,200346,194509,198008,195728,192593,202184,211357,216222
342,오금(3),승차,1998915,153595,130167,145890,164713,178976,170041,171309,165968,168422,179218,188934,181682
342,오금(3),하차,1821149,139179,119355,135008,152823,163371,153399,155402,151199,154050,163846,167892,165625
409,당고개,승차,3328266,331508,286016,294729,255810,281359,259223,265025,258262,265728,278535,275733,276338
409,당고개,하차,3035919,306225,265551,273822,233488,253519,233293,240494,233501,239171,253499,250364,252992
410,상계,승차,6311454,483299,412493,479810,539824,585001,539940,537804,514788,533762,561326,562321,561086
410,상계,하차,5881820,455333,389833,448361,499540,536356,500064,498854,481871,497853,523132,525561,525062
411,노원(4),승차,6356226,498307,423926,481299,525919,584289,536704,542359,521052,532497,567950,562405,579519
411,노원(4),하차,7176375,552401,470285,537473,593214,658955,606595,615137,589617,607728,643709,640552,660709
412,창동,승차,8476125,666162,571704,649690,701700,771594,723152,729021,698688,714631,750481,748509,750793
412,창동,하차,8955095,705283,603989,686912,741260,810901,762772,769864,740005,757555,791619,791070,793865
413,쌍문,승차,9517408,745606,638509,726072,797683,863180,806457,803744,777422,800697,844422,850678,862938
413,쌍문,하차,8778861,689609,594031,671116,727802,783574,737066,743078,723196,741575,778214,787181,802419
414,수유,승차,11247865,870876,754871,860806,933658,1016988,950343,953398,919185,954839,1006105,1004016,1022780
414,수유,하차,11247575,872885,757705,858304,929966,1009941,945133,953496,924776,955806,1002962,1006732,1029869
415,미아,승차,4937456,370014,323700,382234,415126,448374,419174,414012,400254,426759,447099,446001,444709
415,미아,하차,4762004,361243,317296,373239,399121,427784,401272,395194,384005,410574,429575,432430,430271
416,미아사거리,승차,9037015,706265,606807,687902,755042,823179,769834,778561,742389,757400,804004,791982,813650
416,미아사거리,하차,8794536,688805,592058,669348,730543,791389,743977,756501,723702,738412,780988,775542,803271
417,길음,승차,6895751,507191,429995,507745,571408,644147,591332,576993,552866,609698,636411,642583,625382
417,길음,하차,6804837,498395,427937,504545,559441,629486,576706,558777,540421,610965,635435,645304,617425
418,성신여대입구,승차,6935713,517545,440779,532633,575673,639841,580497,571983,545914,613849,641654,640967,634378
418,성신여대입구,하차,6669603,501104,430148,510742,549806,609769,556197,551568,534539,586063,612064,612742,614861
419,한성대입구,승차,4626386,332253,287321,344976,390687,440326,390619,372177,364159,420812,435682,434921,412453
419,한성대입구,하차,4502739,324955,284339,339013,383471,429146,381434,362841,351101,405408,422289,419285,399457
420,혜화,승차,11587702,855994,717762,812551,907799,1051992,943210,997529,967424,1005980,1091896,1104545,1131020
420,혜화,하차,11673099,853710,715934,810776,919500,1073360,960719,1010074,981347,1014433,1099665,1104667,1128914
421,동대문(4),승차,6194584,453279,387888,468630,521984,572905,546584,547421,493300,511060,572865,555294,563374
421,동대문(4),하차,6350900,467288,400956,484222,532250,587551,558404,561335,503726,519731,585324,567821,582292
422,동대문역사문화공원(4),승차,5211005,380745,320752,366878,395093,445860,434287,452586,438942,442485,509460,490481,533436
422,동대문역사문화공원(4),하차,4652779,347051,292139,339455,360738,404130,391037,402814,387208,388432,446410,428954,464411
423,충무로(4),승차,8405484,599615,514563,644798,713099,757126,703512,674058,652819,757105,771611,820568,796610
423,충무로(4),하차,8770094,616151,531067,659434,735022,799569,744854,713775,691612,792594,809405,847733,828878
424,명동,승차,7373233,468570,375702,456435,537801,618929,583234,589916,589772,658351,784712,790704,919107
424,명동,하차,7774319,485661,388747,472688,564751,652032,612664,614573,619825,694992,833915,829806,1004665
425,회현,승차,7961408,587008,475014,560378,647463,729503,684006,685094,634787,656855,748487,749732,803081
425,회현,하차,8309207,620848,498483,594116,690317,770700,717240,704279,654668,684050,774833,773290,826383
426,서울역(4),승차,3625405,263604,218652,245317,282683,321445,310015,319154,308211,312884,341661,352569,349210
426,서울역(4),하차,6090248,418726,338008,367739,458079,553649,530165,542166,527064,524520,605705,603667,620760
427,숙대입구,승차,4584713,314909,273441,343970,377119,418826,385037,377260,363180,414808,444287,444405,427471
427,숙대입구,하차,4411330,309018,267117,332737,363091,406857,370852,363744,352274,393867,416669,425508,409596
428,삼각지(4),승차,1787525,124746,104495,118237,135475,160190,157565,151611,151113,150853,170128,177844,185268
428,삼각지(4),하차,2095673,140896,118690,135989,158552,188929,187351,177118,176806,180909,206749,206570,217114
429,신용산,승차,5582588,411999,338452,372281,418908,496681,486748,502894,493098,472610,519555,523148,546214
429,신용산,하차,5854129,434689,353407,390322,442629,528477,515991,527737,517698,495260,542974,540290,564655
430,이촌,승차,2956854,197236,166371,177381,213062,282318,268199,275540,284062,228986,285701,283918,294080
430,이촌,하차,3240877,216938,183300,196959,237455,312016,289859,299558,306167,253146,319847,309409,316223
431,동작,승차,671976,46026,43614,52442,66358,69077,64359,51561,52025,58785,65656,56134,45939
431,동작,하차,786432,56311,52087,63238,78893,80550,72625,59728,61242,67358,74129,64982,55289
432,이수(총신대입구),승차,6247036,483787,408223,465449,519584,569561,535353,538255,514909,530658,560671,560534,560052
432,이수(총신대입구),하차,6794580,525128,444404,504334,560998,616940,580298,583202,558575,577138,612682,615215,615666
433,사당(4),승차,8764596,647791,545787,617107,725769,808875,756806,753701,711352,740760,807583,814864,834201
433,사당(4),하차,7542600,543708,460391,527067,616375,701804,659096,644640,604088,642704,703395,705460,733872
434,남태령,승차,447191,30874,25948,30155,36766,42293,39539,38775,38900,39269,41881,41717,41074
434,남태령,하차,370709,26136,22225,25453,28843,33800,33336,33571,32724,31332,33599,34322,35368
2511,방화,승차,2207871,169178,144399,164477,182551,200205,189756,193654,186558,186370,195130,196421,199172
2511,방화,하차,2123336,164770,140197,159279,174593,191280,182422,185674,179131,178076,187272,188460,192182
2512,개화산,승차,1844756,140795,122893,139332,152724,165676,159898,160052,154858,155552,162324,164886,165766
2512,개화산,하차,1765214,136797,119563,134864,146545,157223,151747,152171,147447,148383,154777,157324,158373
2513,김포공항(5),승차,2718055,217397,193136,190148,214473,243530,235908,254328,240837,221807,241290,221624,243577
2513,김포공항(5),하차,2660294,213699,182769,185558,212490,243416,233800,248678,232638,217524,236934,215760,237028
2514,송정,승차,2171544,170069,146102,164196,181233,195515,187139,188584,181752,182386,191594,188402,194572
2514,송정,하차,2038162,160854,140896,157113,170332,183368,174475,175451,168844,169353,178904,176454,182118
2515,마곡,승차,3315602,263805,223525,249121,269092,291593,279600,287606,279198,275391,288157,300506,308008
2515,마곡,하차,3334686,259550,221023,249558,271597,294784,282040,291572,282414,280503,290741,301632,309272
2516,발산,승차,6598237,506717,433353,494871,538550,588447,561736,567623,549054,548436,583597,604093,621760
2516,발산,하차,6870656,515061,440514,505203,560845,617179,588511,597085,576375,578285,614291,626712,650595
2517,우장산,승차,4726641,358457,303856,354772,394064,430346,406374,406941,395052,403862,419829,424976,428112
2517,우장산,하차,4655956,359430,305561,351173,385323,418117,396936,399798,390530,396463,412539,418634,421452
2518,화곡,승차,9316040,719400,618567,702615,770979,833304,790229,802316,779678,788144,829686,833715,847407
2518,화곡,하차,8657081,676917,585694,659921,713684,766864,730621,740909,722914,727175,766583,777055,788744
2519,까치산(5),승차,9467213,740832,637018,719578,786137,849259,808077,816167,790638,794717,835738,839157,849895
2519,까치산(5),하차,9022010,718858,623687,693978,745100,799377,763770,772461,749853,748841,791080,802419,812586
2520,신정,승차,4456740,346313,298269,337186,371143,400396,383210,385965,370494,377082,392650,395808,398224
2520,신정,하차,3671179,288096,250824,280372,303801,324215,313954,315925,305358,309232,322350,326248,330804
2521,목동,승차,5418533,421144,358771,402665,446304,487907,468693,466732,452551,462865,485107,484211,481583
2521,목동,하차,5740882,453101,385215,430177,471370,510750,492111,490040,478446,485966,510577,517717,515412
2522,오목교,승차,7092081,564129,477065,521803,576606,632180,600247,621224,604648,596538,622652,624601,650388
2522,오목교,하차,7529947,597351,503517,554037,614915,673348,638487,658945,641217,635946,659092,665262,687830
2523,양평(5),승차,2315189,185098,155165,175644,193745,204013,196409,199738,195959,194075,199631,206268,209444
2523,양평(5),하차,2274921,185417,155814,173370,189322,198208,192956,197208,192438,189757,193538,200559,206334
2524,영등포구청(5),승차,1330325,101283,86831,98515,108957,116156,112372,112401,115346,112272,118076,124116,124000
2524,영등포구청(5),하차,1335252,102469,87362,99953,110029,118254,114265,113877,112994,113450,117805,122654,122140
2525,영등포시장,승차,3403578,260911,224047,249124,278184,299010,289784,294048,285253,283755,309222,309139,321101
2525,영등포시장,하차,3513831,269277,232020,256566,286248,308046,300215,303708,293359,294383,319040,318565,332404
2526,신길(5),승차,1371934,103079,88118,100256,112684,119845,116040,120470,117255,114901,126466,125740,127080
