역번호,역      명,구분,계,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
204,을지로4가(2),하차,4577562,378257,307110,370591,374039,390263,368327,392779,378341,354493,430244,412531,420587
205,동대문역사문화공원(2),승차,7132435,554950,499173,630458,604373,655672,591136,597194,600900,538149,637095,599651,623684
205,동대문역사문화공원(2),하차,8190239,628903,562948,719259,694915,753556,683709,693819,687081,620170,733612,689381,722886
206,신당(2),승차,5519635,458567,392792,481921,476582,486799,451047,467988,442664,433866,483015,467761,476633
206,신당(2),하차,5717331,479514,408907,502488,494467,503111,465414,480023,456495,444687,497794,484743,499688
207,상왕십리,승차,5320494,442889,370978,454201,456933,469464,434124,458914,431698,420025,463233,456656,461379
207,상왕십리,하차,5073076,425361,355604,433531,434794,443953,411106,440084,412384,398646,440666,436165,440782
208,왕십리(2),승차,7317554,591696,508432,653760,632301,667878,599644,610128,577824,577617,630651,634671,632952
208,왕십리(2),하차,5997375,496924,431718,526685,505422,537677,488556,511199,487345,463878,510434,513797,523740
209,한양대,승차,4071735,251026,196814,405651,421579,418920,343348,275897,236070,366319,400599,414362,341150
209,한양대,하차,4622339,274624,220307,476100,483575,486302,390394,300516,255906,426328,456813,467703,383771
210,뚝섬,승차,6927837,541752,454130,562040,593167,632372,570627,605724,573180,548290,631087,615718,599750
210,뚝섬,하차,7326749,573990,478253,592362,625654,669439,603492,643946,610545,584405,665448,645940,633275
211,성수,승차,10538737,884980,730821,887593,919072,917583,843305,926469,851739,810911,922827,914692,928745
211,성수,하차,11431270,956391,787958,956715,992885,1000793,918883,1006357,926506,882513,1003471,990678,1008120
212,건대입구(2),승차,16214210,1338898,1184206,1432861,1384793,1488476,1328426,1356665,1310071,1246869,1375427,1363811,1403707
212,건대입구(2),하차,17777120,1473567,1307387,1560146,1494557,1610034,1452744,1498001,1456532,1371974,1503767,1497792,1550619
213,구의,승차,8905452,754462,636515,764033,769023,783879,720775,765052,722324,693629,768447,756257,771056
213,구의,하차,8581182,733232,616954,739348,741786,751393,691282,737121,692180,665089,738187,729254,745356
214,강변,승차,16573597,1381482,1272461,1423609,1390115,1475297,1349900,1384294,1382148,1297679,1422780,1390895,1402937
214,강변,하차,16331330,1352657,1258596,1391955,1360113,1449571,1330765,1373949,1375610,1286535,1395987,1374649,1380943
215,잠실나루,승차,5912643,515661,426406,493323,530574,536153,479297,511421,468123,451236,510433,493414,496602
215,잠실나루,하차,5762889,497820,411811,478291,519886,521959,468720,500298,457095,441826,501826,480894,482463
216,잠실(2),승차,31746812,2631892,2360985,2606470,2843651,2778878,2503373,2689749,2665080,2367249,2786579,2662799,2850107
216,잠실(2),하차,30566547,2517276,2250091,2498480,2730029,2689527,2409090,2624167,2566129,2289873,2670695,2571449,2749741
217,잠실새내,승차,9082063,770963,652234,785780,786262,818737,738755,781339,740379,692856,778648,755591,780519
217,잠실새내,하차,9190084,783871,668131,793566,792160,822460,746218,790583,755937,701002,783396,759468,793292
218,종합운동장(2),승차,4883174,303548,251553,430053,430166,531505,443864,441417,438318,382913,578727,316720,334390
218,종합운동장(2),하차,5468116,330739,273304,469964,492573,607751,498681,485163,485700,433418,660036,357675,373112
219,삼성,승차,21865635,1841841,1506688,1801942,1840934,1919317,1716477,2007169,1839067,1590463,1839664,1891289,2070784
219,삼성,하차,22366462,1877803,1539605,1841794,1888921,1973984,1771261,2061510,1872133,1628763,1876429,1927460,2106799
220,선릉,승차,19766818,1748632,1382142,1650993,1706940,1700297,1573741,1779750,1628723,1496129,1689724,1694671,1715076
220,선릉,하차,17573577,1537499,1212445,1457399,1512348,1512359,1401401,1590258,1449403,1338300,1512045,1515245,1534875
221,역삼,승차,17178361,1555262,1224611,1451275,1483998,1446465,1335824,1553507,1421825,1302840,1458066,1458256,1486432
221,역삼,하차,19097991,1704088,1347991,1606935,1643415,1618770,1494907,1736532,1589242,1454187,1627710,1622875,1651339
222,강남,승차,36499003,3345577,2742288,3091190,3006328,3092811,2903682,3373235,3146058,2695243,2999912,2972544,3130135
222,강남,하차,37294556,3386040,2795463,3143758,3063832,3154882,2973265,3436286,3217109,2763711,3073564,3055139,3231507
223,교대(2),승차,13238287,1118951,911441,1129588,1144097,1151372,1059132,1160235,1075330,1044000,1203951,1118592,1121598
223,교대(2),하차,15064289,1260383,1027941,1284100,1298796,1304427,1197054,1311189,1211585,1191862,1393512,1289425,1294015
224,서초,승차,8583323,698293,573775,724414,726712,727352,689549,724557,678739,712351,838412,742599,746570
224,서초,하차,8526834,704547,575364,712927,720539,719527,684786,722056,669461,711452,848095,723422,734658
225,방배,승차,7224190,568924,472899,669259,677979,668960,585565,555712,538169,582054,650820,639098,614751
225,방배,하차,7412479,579348,482285,685654,693998,688685,600087,569586,552498,600138,670102,657755,632343
226,사당(2),승차,16161725,1344935,1132087,1397523,1386395,1418602,1334584,1368807,1292668,1249402,1407299,1379598,1449825
226,사당(2),하차,17724392,1497618,1252345,1535328,1517141,1550693,1455123,1496825,1419163,1366733,1539677,1514375,1579371
227,낙성대,승차,11008672,916699,773525,958980,952087,979440,897705,936056,890905,865598,958575,937543,941559
227,낙성대,하차,10587187,886393,742144,930381,924598,945326,859969,897695,847710,833542,920186,897656,901587
228,서울대입구,승차,19509970,1642694,1381037,1717683,1687167,1737798,1582489,1677060,1584105,1523666,1674478,1651044,1650749
228,서울대입구,하차,18867414,1600345,1339258,1656968,1625921,1676412,1531808,1626266,1540179,1468894,1619835,1591904,1589624
229,봉천,승차,9229507,764615,642433,782329,788192,800215,758893,799927,763794,731450,808883,788240,800536
229,봉천,하차,8512459,712737,597143,726101,728137,737556,699948,739087,702551,672396,740888,721802,734113
230,신림,승차,25753832,2183181,1870094,2227615,2211123,2268565,2110152,2203703,2113554,1997307,2205029,2153101,2210408
230,신림,하차,25050309,2144496,1833153,2179665,2156942,2202764,2046717,2139853,2048138,1934145,2134201,2088690,2141545
231,신대방,승차,10637544,879000,755660,907261,921224,943085,877375,911653,865452,841544,931401,898580,905309
231,신대방,하차,10152983,839064,719980,867715,883055,901632,837410,870647,823981,801568,889826,857596,860509
232,구로디지털단지,승차,22999176,1976838,1652037,1962454,1988523,2009639,1856343,2008715,1873340,1772349,1974889,1945602,1978447
232,구로디지털단지,하차,23003565,1974553,1647796,1962964,1990969,2010692,1859407,2015103,1877113,1771848,1969774,1945758,1977588
233,대림(2),승차,10736775,887881,768698,932369,933468,955493,895547,916157,859059,846798,934018,897965,909322
233,대림(2),하차,11066653,916943,795203,964439,963619,982114,916370,944371,888308,874392,960077,924115,936702
234,신도림,승차,21607214,1826235,1544783,1872305,1847360,1890444,1764765,1817877,1744966,1691121,1886140,1837492,1883726
234,신도림,하차,21492541,1796367,1527348,1862826,1833442,1884285,1760822,1804962,1734473,1686498,1887646,1835741,1878131
235,문래,승차,7334133,622451,516269,617279,629175,631141,585607,641277,593822,566830,648361,638929,642992
235,문래,하차,7429595,629594,522011,625624,637390,638970,593155,648484,601380,575012,658152,647629,652194
236,영등포구청(2),승차,8059804,681839,565651,686548,700213,703365,643880,698552,647712,627492,705690,700432,698430
236,영등포구청(2),하차,8171304,689730,571118,697370,710386,713240,654078,707066,654280,635231,717109,710519,711177
237,당산,승차,8094984,665599,561317,699969,726235,737307,675729,705179,663432,646827,700285,664287,648818
237,당산,하차,8943906,729844,615269,766195,797203,807087,736484,774235,726371,713177,787720,749008,741313
238,합정(2),승차,12431326,1040622,886426,1053366,1041225,1080851,1010526,1060843,1034482,961472,1094182,1069918,1097413
238,합정(2),하차,13310320,1114416,952055,1129901,1109107,1158157,1083817,1133585,1110614,1032028,1170545,1139528,1176567
239,홍대입구,승차,29540549,2471368,2240204,2592296,2412089,2605938,2392314,2471284,2507373,2233486,2538633,2423259,2652305
239,홍대입구,하차,31733092,2626001,2404575,2757576,2566679,2799301,2571248,2667402,2720689,2408259,2734849,2609549,2866964
240,신촌,승차,17319543,1443129,1243702,1567844,1458918,1547948,1386547,1464127,1386199,1348651,1486454,1481645,1504379
240,신촌,하차,17710307,1471318,1267255,1584717,1488306,1582479,1421198,1504715,1429101,1385016,1519505,1517616,1539081
241,이대,승차,7269532,535492,464838,710504,672973,691390,584484,566751,548932,592754,660148,649535,591731
241,이대,하차,7698535,557680,490017,754610,714079,734536,620755,596831,576828,632864,704656,692807,622872
242,아현,승차,3996167,317459,269704,348858,352461,362844,329011,337663,322227,319454,352680,344469,339337
242,아현,하차,3842827,305717,260597,339601,340590,348947,314093,321973,305826,307823,339095,332315,326250
243,충정로(2),승차,4006942,337662,281293,343425,349683,349911,324404,342723,325507,315335,351482,346549,338968
243,충정로(2),하차,4260537,356643,297052,367074,373434,372828,344646,362405,343042,335096,374905,371271,362141
244,용답,승차,1065489,84623,70893,95914,93727,96792,88143,88802,82071,87824,93785,92123,90792
244,용답,하차,1079202,84640,70726,99543,97290,99522,88463,86493,80411,89588,95888,95048,91590
245,신답,승차,605733,50416,42169,51800,52607,53962,50162,52222,48143,47771,53022,51813,51646
245,신답,하차,663108,55798,46439,56969,57636,58646,54261,57465,53037,51991,57813,56854,56199
246,신설동(2),승차,1621706,143412,124861,153005,140912,142628,134386,134333,128426,119325,133442,132794,134182
246,신설동(2),하차,1551214,140229,119171,143298,133645,134483,128766,129860,123787,114246,126604,126816,130309
247,도림천,승차,444901,35978,30257,38642,40181,37757,34732,40090,36784,35627,38862,38574,37417
247,도림천,하차,477353,38875,32061,42110,44157,41004,37148,42782,38927,37928,41287,41064,40010
248,양천구청,승차,2679315,213310,183937,228349,236511,241306,219355,225701,209086,214530,239461,235348,232421
248,양천구청,하차,2788933,224253,191012,237982,245409,250343,227410,235576,218730,223193,248246,244397,242382
249,신정네거리,승차,3684942,295178,256234,313207,323243,333167,303509,315935,297544,291949,324573,313690,316713
249,신정네거리,하차,3786498,302850,261469,320269,332252,342498,311600,326344,307567,300913,332891,322842,325003
250,용두,승차,898455,75911,63594,77048,75689,77165,73057,76964,73981,71926,78570,76703,77847
250,용두,하차,925089,78187,65285,78879,78260,79291,75638,78913,75870,74134,80677,79306,80649
309,지축,승차,500484,34672,30149,38643,41552,44375,41242,42119,38126,40656,49252,46199,53499
309,지축,하차,541572,39868,34310,43697,46711,48172,44817,45793,40654,42923,51083,47928,55616
310,구파발,승차,8123772,622763,540015,658003,689435,728056,668937,704209,683332,655265,736973,714868,721916
310,구파발,하차,7629310,576564,502885,614761,641436,685594,632264,666301,649940,618447,694314,669869,676935
311,연신내(3),승차,15441132,1283258,1108398,1330134,1326187,1374439,1268889,1316238,1261778,1211102,1338282,1294255,1328172
311,연신내(3),하차,14616584,1224065,1063825,1262644,1253558,1297877,1193199,1243988,1191631,1142239,1263539,1222104,1257915
312,불광(3),승차,6931983,574941,498682,607587,602253,619243,570421,590026,562636,545421,601138,581407,578228
312,불광(3),하차,7598112,627266,546336,664995,657523,681910,630592,646905,618367,595449,661117,635713,631939
313,녹번,승차,5191069,409695,353308,444742,451345,468893,427433,443425,418700,410421,460097,451875,451135
313,녹번,하차,4528417,357821,308862,389195,394231,406374,368637,385146,362005,359795,404985,396434,394932
314,홍제,승차,7160677,580317,500647,632232,635986,652986,587779,592873,563495,567415,631747,611240,603960
314,홍제,하차,6805371,551035,476510,603506,605095,619296,555259,561949,534109,541239,602190,582098,573085
315,무악재,승차,1517331,121412,104830,129300,132379,134561,124088,131258,123779,120629,134029,130267,130799
315,무악재,하차,1563474,122724,106067,135307,137972,140376,127305,132357,125701,126401,140315,135297,133652
316,독립문,승차,3219257,240678,218157,298436,280189,297309,261942,261769,272796,261362,294093,269340,263186
316,독립문,하차,3307749,246803,222840,314764,293681,309547,268801,264439,271968,265685,300678,278185,270358
317,경복궁,승차,9574246,727530,617401,790767,833723,884867,748974,739237,733714,769102,1023668,890274,814989
317,경복궁,하차,9627639,735728,628551,799110,842112,897850,761325,750022,737209,780756,1001526,880356,813094
318,안국,승차,9184813,699233,606154,774006,814201,824422,721459,749961,740566,721662,888722,842874,801553
318,안국,하차,9656917,725124,627322,809894,850536,866394,762316,788891,778615,760249,932408,899032,856136
319,종로3가(3),승차,4044052,354697,298376,344919,347733,353719,325227,349696,332571,305356,349020,335702,347036
319,종로3가(3),하차,5176424,465108,398078,442978,437642,452308,421222,443743,424203,384859,438535,419247,448501
320,을지로3가(3),승차,4031194,332828,272293,336046,341239,349128,321364,353454,335072,312086,365152,351553,360979
320,을지로3가(3),하차,4232906,355700,289907,346995,354084,369329,340441,373859,352042,324630,380754,366960,378205
322,동대입구,승차,4328811,311452,261131,384812,418713,414388,346419,320767,307123,369202,400439,425267,369098
322,동대입구,하차,4862521,340254,289791,437464,479882,476139,389323,350442,337637,415078,457249,477663,411599
323,약수(3),승차,5296971,442136,377189,458563,460518,470268,431986,453443,428010,413140,460227,448272,453219
323,약수(3),하차,5125338,427641,363557,444732,446030,454096,417207,439425,413351,399686,447079,435187,437347
324,금호,승차,3213228,267597,229626,275143,278527,285192,262407,274464,259436,254508,279765,271475,275088
324,금호,하차,2962297,248211,212229,253162,256885,261546,240543,252809,239070,235028,258331,251015,253468
325,옥수,승차,3718628,304022,261955,316822,320086,332380,307872,318059,303773,293968,328869,316310,314512
325,옥수,하차,3828565,314449,270753,329964,330219,340790,316105,328418,313536,301535,335809,324285,322702
326,압구정,승차,12270727,1053281,877230,1039309,1029884,1040844,992813,1068331,1003201,949487,1069291,1048499,1098557
326,압구정,하차,13245774,1144983,948737,1121022,1117757,1127197,1067075,1151528,1076523,1021653,1151494,1130272,1187533
327,신사,승차,12052331,1048690,883553,1022327,1004214,1049303,974225,1050507,1006536,908715,1024276,1016008,1063977
327,신사,하차,12964683,1120334,943489,1090997,1073920,1129348,1048843,1133086,1090271,983665,1108164,1092692,1149874
328,잠원,승차,2399295,193976,164080,201544,208415,216421,196297,205441,190401,188304,216730,209012,208674
328,잠원,하차,2300884,187091,157040,194234,200113,206551,187591,197420,183753,180540,208365,200041,198145
329,고속터미널(3),승차,22629495,1868811,1755266,1932968,1818701,1991294,1834931,1878496,1962297,1790441,1900732,1891149,2004409
329,고속터미널(3),하차,21625255,1781519,1688299,1830375,1730952,1889883,1743908,1781227,1867894,1721720,1819167,1841227,1929084
330,교대(3),승차,5475125,451444,366415,466629,475597,475133,434276,473062,433277,441378,531340,465369,461205
330,교대(3),하차,3557157,297566,240710,308702,316222,314919,285642,307100,280771,280437,333952,298657,292479
331,남부터미널,승차,12708704,1095462,960710,1117309,1071431,1097310,1012367,1067760,1051050,1000482,1079920,1075996,1078907
331,남부터미널,하차,12981492,1118966,982471,1145236,1094459,1121799,1037607,1095157,1072479,1018879,1096403,1099607,1098429
332,양재,승차,14735785,1255565,1024737,1271441,1301927,1287254,1175715,1242834,1158272,1132379,1296264,1297789,1291608
332,양재,하차,15858517,1341815,1094588,1357485,1393390,1389437,1275086,1348276,1251161,1223657,1396269,1391308,1396045
333,매봉,승차,4165707,354963,288435,351853,368721,363643,334381,363665,332594,322463,362768,359011,363210
333,매봉,하차,3970137,338551,274643,333518,351209,345336,318519,348649,317527,307267,345755,341954,347209
334,도곡,승차,2117849,176093,144561,181139,191098,188652,169600,177340,161728,163697,188161,188382,187398
334,도곡,하차,2128808,175345,144288,181393,191708,189061,172216,180145,164116,164135,187401,189280,189720
335,대치,승차,4636043,394196,334547,398294,383063,403653,370629,405895,397789,375203,407391,396685,368698
335,대치,하차,4461977,377199,320256,383313,372068,389692,354430,389915,376088,358673,394198,387573,358572
336,학여울,승차,1030000,78412,61986,95428,103388,94634,80781,85153,81577,73884,73557,96468,104732
336,학여울,하차,1052396,78669,63031,99801,107338,95006,82633,86287,83088,75356,74965,99495,106727
337,대청,승차,3784247,300273,256710,322654,331117,332824,306348,332081,305522,300377,327495,333697,335149
337,대청,하차,3409826,271267,232301,290974,298360,299936,275162,298408,273447,270391,295089,300891,303600
338,일원,승차,3640469,296159,245388,303768,318240,321954,293543,316274,293079,288850,321284,322893,319037
338,일원,하차,3680847,301884,248964,308110,321032,324258,297714,324526,299463,292551,321757,322406,318182
339,수서,승차,6912350,571557,487944,586843,591594,602624,559379,582610,558290,549030,605408,608723,608348
339,수서,하차,6849175,566935,485904,578888,582668,594380,553286,576716,553245,544956,602614,603613,605970
340,가락시장(3),승차,3652509,314875,259687,311281,317574,318676,294207,307839,290252,282756,315743,314136,325483
340,가락시장(3),하차,3557014,305797,251831,303244,309499,309616,284914,298830,280610,277102,308568,308475,318528
341,경찰병원,승차,2826037,244590,200443,240081,242882,244871,225736,242659,230895,221410,245466,241969,245035
341,경찰병원,하차,2809909,244611,199432,238591,241280,243424,224128,241331,229805,221099,243646,239403,243159
342,오금(3),승차,2472418,209122,173453,213059,216430,216353,198341,209300,198186,197032,217407,212380,211355
342,오금(3),하차,2198616,186579,155432,190691,193387,192897,176851,186228,174239,174522,194431,187577,185782
409,당고개,승차,4961278,393449,345278,423125,425216,446526,410478,422067,405348,398028,440723,423386,427654
409,당고개,하차,4641690,369600,326411,399788,399442,418727,385600,394864,379789,370315,408329,393010,395815
410,상계,승차,7730402,639608,550458,672868,674243,692965,633311,656883,619383,611701,669863,653824,655295
410,상계,하차,6957163,578438,497300,607360,606330,623222,570991,592659,557722,550310,600836,584248,587747
411,노원(4),승차,8178386,679368,600497,702191,691614,732396,668886,694528,662448,639645,704674,687299,714840
411,노원(4),하차,9208766,768652,676775,789799,778771,822711,752336,785047,744394,719590,789655,772619,808417
412,창동,승차,10725337,886306,762711,915859,921853,961496,883779,911191,868635,855517,931810,906973,919207
412,창동,하차,11383992,936379,806437,969611,976093,1019662,935242,963658,921997,915061,993547,969592,976713
413,쌍문,승차,11989469,1007984,866769,1039186,1037304,1068539,979996,1016178,956509,937026,1033167,1010833,1035978
413,쌍문,하차,10718438,895493,769986,932457,931067,955058,873934,909587,856198,838909,925727,906961,923061
414,수유,승차,13994861,1163237,1008590,1216217,1210457,1249218,1147329,1178680,1127376,1108840,1208379,1175636,1200902
414,수유,하차,13830186,1151739,1001532,1204985,1197678,1234691,1127258,1168171,1116271,1093571,1187682,1161166,1185442
415,미아,승차,6285941,508326,441222,551164,557043,572002,520945,519356,490999,501059,550920,535105,537800
415,미아,하차,5894412,473390,412428,520176,523086,537344,487935,485322,456495,471392,517504,504975,504365
416,미아사거리,승차,11150902,897433,781207,945307,956628,997659,914707,947555,906334,879155,973629,958114,993174
416,미아사거리,하차,10796327,874797,759957,917614,926132,963413,883641,917468,877717,849291,938692,927806,959799
417,길음,승차,8612732,675557,582225,773381,775762,797194,703292,699809,656273,698610,765357,748277,736995
417,길음,하차,8266355,644520,554040,754828,754606,775378,674808,659539,615960,675108,735422,720043,702103
418,성신여대입구,승차,9016111,706498,621746,810028,791012,833898,739314,730445,702586,731105,789563,777087,782829
418,성신여대입구,하차,8570741,677992,598908,768764,749978,786383,699784,701146,674405,691478,744413,733049,744441
419,한성대입구,승차,6037593,455325,394156,543868,550893,581615,498889,477009,453032,493755,550297,526865,511889
419,한성대입구,하차,5782058,439528,380969,523888,528105,556856,475820,454264,428723,470721,525482,504218,493484
420,혜화,승차,15327023,1271187,1061292,1304701,1267549,1374961,1238488,1270389,1248182,1184748,1335983,1347718,1421825
420,혜화,하차,15803139,1310642,1098115,1335188,1302559,1416800,1290924,1320126,1298408,1219835,1370296,1378134,1462112
421,동대문(4),승차,9059805,744939,636318,801359,784122,834260,751358,783264,715258,678600,805115,755280,769932
421,동대문(4),하차,9053677,749730,633433,797184,782241,824669,748029,787158,712852,676272,802944,759292,779873
422,동대문역사문화공원(4),승차,8392653,673520,599866,738043,707568,755535,689294,710888,707996,632296,737312,699080,741255
422,동대문역사문화공원(4),하차,7575296,608545,536879,663837,639416,683014,625688,645635,632746,572000,669291,633412,664833
423,충무로(4),승차,11489309,913851,763458,1024908,1053668,1038934,925428,932966,879784,918931,1036228,1019562,981591
423,충무로(4),하차,11728616,941547,788109,1026398,1066418,1054741,950449,964235,907179,934465,1054268,1037155,1003652
424,명동,승차,14043329,1093071,993507,1293901,1257147,1225300,1154532,1094170,1116863,1096741,1257230,1199011,1261856
424,명동,하차,15171110,1173878,1073664,1390147,1346465,1318668,1250504,1200428,1217352,1183594,1354278,1286797,1375335
425,회현,승차,11150218,905784,765236,987300,995541,1015713,925035,944545,888221,835762,998656,941869,946556
425,회현,하차,11826354,958398,809389,1039933,1055172,1081159,984003,1005886,936963,884020,1063635,1001719,1006077
426,서울역(4),승차,4954364,412948,348765,430118,434071,430390,395835,420480,402845,386470,436699,428228,427515
426,서울역(4),하차,8627255,692145,625077,737872,730333,743641,696012,718453,718412,670056,764842,753199,777213
427,숙대입구,승차,6007551,469041,389742,549039,548645,556795,499939,478708,453712,488104,534490,525671,513665
427,숙대입구,하차,5842248,458685,382026,534099,534139,539090,482295,466761,439724,473918,519724,511165,500622
428,삼각지(4),승차,1811674,154066,127902,154430,157187,156474,147033,153723,144083,140735,159992,156736,159313
428,삼각지(4),하차,2138325,179544,150798,181363,184137,184326,174964,179598,171052,166127,190842,185525,190049
429,신용산,승차,6022046,503796,435087,500197,503029,526953,482926,525780,495234,465490,527125,518884,537545
429,신용산,하차,6278170,523264,453661,523508,524008,547667,507092,548984,515746,485324,548107,541802,559007
430,이촌,승차,3490264,290619,256386,271629,284949,319345,283370,292170,302196,271499,325470,286102,306529
430,이촌,하차,3836743,317486,279021,302572,318032,355224,314090,323868,325519,296283,361064,311651,331933
431,동작,승차,1118356,80380,70956,88256,108763,113550,110108,91371,85571,90508,105951,89302,83640
431,동작,하차,1248755,90904,79325,97149,124005,125889,124918,101252,94683,100557,117404,99820,92849
432,이수(총신대입구),승차,7928754,666423,565765,683825,686006,698548,645701,675428,637508,616830,691020,672389,689311
432,이수(총신대입구),하차,8713520,738144,626171,752591,754127,766525,707093,740156,697330,676152,757780,740152,757299
433,사당(4),승차,10892556,899809,764812,948428,941611,967352,891321,913016,878670,850078,952189,931932,953338
433,사당(4),하차,9559573,776006,666865,836624,831341,853086,790641,784595,755743,749804,837115,821857,855896
434,남태령,승차,597052,48863,42400,54380,53837,55092,48552,47870,48508,46614,51881,50177,48878
434,남태령,하차,451134,36185,30307,40393,39978,41141,35921,37863,36690,35960,39163,39374,38159
2511,방화,승차,2721926,222526,191185,234126,235595,243015,223910,234930,220291,216125,238124,230852,231247
2511,방화,하차,2570000,209651,180149,221408,222675,228954,209985,221775,207237,204148,225316,219084,219618
2512,개화산,승차,2198097,186684,157714,190273,193191,199015,180649,190495,178504,170510,186602,181718,182742
2512,개화산,하차,2083751,176953,150105,180325,183073,188019,171653,180228,168889,162253,177182,172149,172922
2513,김포공항(5),승차,3069712,249697,226973,251986,246127,263186,247395,262406,268594,240614,267788,266976,277970
2513,김포공항(5),하차,2753866,215644,196018,218077,210186,227372,214691,228310,231683,211372,276508,256474,267531
2514,송정,승차,3255997,278604,240875,296086,298984,304822,277887,284094,270292,264559,254874,242725,242195
2514,송정,하차,3105390,267751,232010,283978,285623,292690,267034,273794,260303,254521,237238,225082,225366
2515,마곡,승차,2425766,205324,167019,204451,209384,217556,194735,210752,192287,188695,212291,210337,212935
2515,마곡,하차,2234983,187059,152330,188826,193493,199608,178125,193084,176378,175291,195823,195387,199579
2516,발산,승차,6805317,524220,459802,576714,587803,598777,555689,575979,546264,530556,618144,611442,619927
2516,발산,하차,6970693,530486,467969,586505,598573,614452,571939,591710,562738,545441,635827,626508,638545
2517,우장산,승차,5756101,470680,401868,499208,507100,519207,470405,490223,462135,450973,502475,490545,491282
2517,우장산,하차,5673303,467538,395999,493768,500421,510107,463682,483760,454604,444418,492899,482730,483377
2518,화곡,승차,11054597,914590,785378,949623,965606,988625,905318,948511,895234,862377,956961,930792,951582
2518,화곡,하차,10191518,848176,725232,876572,888756,909234,831821,874014,822509,794613,883036,860705,876850
2519,까치산(5),승차,11124604,930369,797567,953785,968302,986074,906580,945154,897098,870823,964716,943007,961129
2519,까치산(5),하차,10554167,887057,757899,906140,919568,932883,857529,896832,851679,828199,912318,893672,910391
2520,신정,승차,4953812,436728,366677,442690,421131,429909,390247,411224,385156,377029,424612,429741,438668
2520,신정,하차,3724301,352177,300554,363413,302871,306302,278038,290380,270734,265237,319577,333753,341265
2521,목동,승차,6782461,559335,474004,584948,601035,607752,553133,581829,546061,530872,595119,574227,574146
2521,목동,하차,7381813,598304,502463,618897,666043,672888,609755,647402,603970,590245,644070,616416,611360
2522,오목교,승차,8866685,755560,642295,750313,758173,769987,709229,755005,724224,686061,762795,764720,788323
2522,오목교,하차,9607036,811841,689989,812271,820990,837221,769714,822786,788002,748144,826951,831687,847440
2523,양평(5),승차,2424197,206797,170446,205555,211897,210695,192440,210639,195417,188416,210246,208683,212966
2523,양평(5),하차,2368123,205002,167918,201569,208188,204714,187450,205281,189819,182763,204075,203357,207987
